Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Midrand,info@poplaracademy.co.za,826 550 723,https://www.poplaracademy.co.za/,https://saprivateschools.co.za/listing/poplar-academy-high-school/,Co-Ed (Mixed),English,Cambridge,,Crowthorne,7:00 am - 3:00 pm,"Poplar Academy is a co-educational, parallel medium, independent school, situated in Crowthorne, in the city of Johannesburg, South Africa offering both primary and secondary schooling. A foundation rooted in knowledge allows for a focussed and strong core. Through personal touch and learner support, the supportive and nurturing environment provided by Poplar Academy encourages growth and development of a confident self where knowledge shields against the challenges of the modern world. Among the core values Poplar Academy subscribes to, unconditional acceptance, recognition and development of strengths while offering support of weakness together with flexibility and leadership through guidance and service set them apart from the majority of learning institutions. In addition, small classes of between 12 and 15 learners, offering Cambridge (IGCSE + AS Level) school leaver's qualifications make Poplar Academy attractive. Focusing on language and perceptual skills, French is offered, as a third language. Early childhood development centre caters to children aged between 2 and 5.Poplar Academy, Whisken Avenue, Crowthorne, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:00 am local time","Poplar Academy, Whisken Avenue, Crowthorne, Midrand, South Africa, South Africa"
Gauteng,,college@summerhill-school.co.za,011 468 1414,https://www.summerhill-school.co.za/nursery/,https://saprivateschools.co.za/listing/summerhill-college/,Apply Now,Volleyball,Athletics,Soccer,Swimming,7:00 am - 3:30 pm,"Dear Parents, Students and Staff of Summerhill International College,I am very humbled and honored to introduce myself as the new principal of Summerhill International College and to join this excellent school community. I can assure you that I share in this school community’s dedication to caring for our students every day while providing them with a meaningful and enriching environment.I have been in education my whole working life, spanning more than three decades. As a lifelong educator, husband and father, I take a holistic approach to the art of learning and teaching. The development of the whole child through opportunity and concrete experiences is the cornerstone of my teaching philosophy in this regard. I firmly believe that every child can exceed and that the cooperation between home and school builds trust and self-esteem in students. So, our students can use their highest potential to shape their future, consequently, the future of our community and our nation. With my goal of advancing the culture of leadership and excellence here at Summerhill International College, I am devoted to continually exploring new ideas to meet the needs of all students and to interact with parents and community members more efficiently. We will be meeting as the staff, and with parents and students throughout the year to identify specific goals in the areas of student academic achievement, school climate, and parent communication – TOGETHER WE WILL COMMENCE THIS NEW BEGINNING AS WE CONINUE TO BUILD A SUMMERHILL THAT WE ALL CAN BE PROUD OF!I am fully committed to this NEW BEGINNING – I believe that TOGETHER we can achieve more and continue the great work that Mrs Chetty has begun 14 years ago. We commend Mrs Chetty on a phenomenal job well done, she has indeed left us with a strong foundation and so with this in mind and as our compass, we will continue to build Summerhill International College into the best educational institution it was envisioned to be by its Founder – Mrs Sonja Morshead.Calla NiemandCollege Headmaster“Our aim at Summerhill College is to give our students as complete an educational experience as possible.The school year is always filled with exciting challenges. It is our pledge at Summerhill to be committed to continuing the growth and development of each child in our care.The many diverse learning opportunities in place for your children will challenge them intellectually, grow them socially and guide them towards independent thinking and problem solving.Our teachers are chosen for their dedication and professional approach and their willingness to give untiringly every day to help grow and develop their students. They continue to develop personally and upskill, so as to remain in touch with the latest and greatest in education, ensuring the best possible learning environment.Along with striving to promote comprehensive development in all aspects of each student’s life, we also strive to develop a body of students with sound character. We encourage our students to make good choices and decisions resulting in successful and healthy outcomes. We like to inspire our students to show the best of themselves every day and to make positive contributions both in and out of the classroom.At Summerhill we encourage our students to take pride in themselves, their fellow students and most especially their school.
The College is a registered exam centre with Cambridge International Examinations. Cambridge qualifications are recognised in over 160 countries. We offer IGCSE (Grade 9 and Grade 10) and AS Level (Two year course. Grade 11 and Grade 12 equivalent). For more information on Cambridge, visit their website www.cie.org.uk.We also offer the IEB (Independent Examinations Board) from Grade 9 to Grade 12.Our students enjoy a wide range of sporting and cultural extramurals. We continue to develop the sports ethos in the College in order to set a good platform for becoming a competitive force in the community; especially as our numbers grow in the coming years.Welcome to Summerhill College: A world class education…….unlocking the future!”  International education is an asset for those families who are faced with integrating their school-going children from one country to another. In South Africa, there is an increasing demand for highly educated school leavers with the ability to think on their feet. An internationally backed educational system will give students an “edge” in tough job markets both here and abroad.Summerhill College has always prided itself on being able to teach students using the best study technology available to us. One of the main aspects of our study technology involves teaching students at the right gradient or degree of difficulty, mastering one thing well before having to move to the next step.At Summerhill College, we encourage our students to take pride in themselves, their fellow students and most especially their school.     The College is a registered exam centre with Cambridge International Examinations. Cambridge qualifications are recognised in over 160 countries. We offer Checkpoint (Grade 8 equivalent), IGCSE (Grade 9 and Grade 10) and AS Level (Two year course. Grade 11 and Grade 12 equivalent). We offer a broad range of internationally recognised qualifications, both academic and vocational, designed to develop successful students worldwide. For more information on Cambridge, visit their website www.cie.org.uk  Cnr. 8th and 10th Roads Noordwyk Erand, Midrand, 2090Monday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 8, 2024 10:00 am local time","Cnr. 8th and 10th Roads Noordwyk Erand, Midrand, 2090"
Parklands,,cdevos@parklands.co.za,110 812 200,https://www.parklands.co.za/,https://saprivateschools.co.za/listing/parklands-college/,Co-Ed (Mixed),English,CAPS,Instagram,YouTube,7:00 am - 3:00 pm,"The privilege of parenthood brings with it the responsibility of planning for the future of our children. Difficult decisions must often be made, with the only guideline being the fact that whatever choices we make, our children deserve only the best. At home, we ensure that the values we instil equip them for the future. It is, however, the time they spend with others - educators and friends that concern us most, for they are beyond our control.This is why the choice of a place or learning is possibly the most important decision any parent can make, as this decision will ultimately affect a Iearner's ability to succeed in life. At Parklands College, we offer complete peace of mind, not only preparing the child academically but also emotionally, socially, morally and physically, in preparation for life's challenges.""Reaching Outwards, Growing Minds, Building Futures""CHRISTOPHER ROBIN PRE-PRIMARY AND CRACKERJACKSGrades 0000 - R (12 months - 6 years)Christopher Robin Pre-Primary School was established in 1980 as a progressive and dynamic place of learning. It offers a nurturing, positive environment where children have a sense of belonging. Our pre-primary provides a safe and emotionally secure setting that encourages the development of the whole child: emotionally, socially, physically, and intellectually. With lots of time for uninterrupted, child-directed play, this is an opportunity for them to interact socially and engage with their friends. Exploration of a wide variety of equipment available for the children promotes healthy, physical bodies, developing flexibility, endurance, and strength. Playtime is also an important opportunity for children to become independent, develop confidence, and demonstrate creativity. We know that children begin to learn as soon as they are born, and that in the early years the foundation is laid for a child's future development and success. Building a child's physical, language, and social skills prepares him or her for the academic, cultural, and sporting opportunities offered in primary school. At Christopher Robin Pre-Primary we approach these goals with passion, care and commitment.PREPARATORYGrades 1-6We believe that effective teaching involves passion, knowledge, skill, discipline, motivation and care. Our educators foster high expectations of the learners and rigorously continue to promote the culture of excellence that pervades the very essence of our school. Our vision is one in which the holistic education of the individual goes beyond academic excellence. A healthy balance exists between the different spheres in our school whereby emphasis is placed on achievement on an individual and a collective level. This is achieved by the growth of self-esteem and the realisation of each individual's potential. We believe that innovative approaches and pioneering methods along with the acquisition of certain fundamental skills are necessary for the success of a school thereby ensuring that Parklands College continues to remain a forerunner in educational innovation.SECONDARYGrades 7-12The Secondary Faculty provides a distinctive academic experience for our learners. The academic programme gives each learner a firm grasp of fundamental skills, the ability to think critically, innovatively, and independently, and fosters a love of learning. Educators create learning activities that are motivational, technology-rich, and aligned to the needs of 21st century learners. Our educators offer a challenging and stimulating education in an achievement-focused culture. They are knowledgeable, enthusiastic and have high expectations of their learners. Each individual learner is valued, and student progress is closely monitored. The educators provide exceptional academic support, within the regular instructional programme and through additional tutorials that provide personalised learning support.The Secondary Faculty follows the national curriculum, with a wide spectrum of courses leading to the National Senior Certificate. We endeavour to ensure that the choice of subjects offered is as wide as possible, providing for the needs of each learner. It is this breadth and variety, along with an opportunity to pursue subjects of choice, which encourages our children to become life-long learners, seeing knowledge as intrinsically worthwhile. In addition to the required subjects, a number of enrichment subjects are offered, providing learners with a varied educational experience that satisfies individual interests.INFORMATION TECHNOLOGYParklands College has been recognised by Apple as an Apple Distinguished School (ADS) for its innovation, leadership and educational excellence. As an Apple Distinguished and Google Apps for Education school, we use both platforms to provide a unique teaching and learning experience. Learners are introduced to iPads in Grade R, progressing to the Apple 1:1 environment beginning in Grade 1 and continuing through to Grade 12. Each child's device becomes a personalised learning platform where its integration into learning and life becomes second nature. Throughout the College, learners engage in a variety of technology enriched activities through which they learn new concepts, practise and consolidate existing skills, create unique products, explore new ideas and pursue curiosities, engage in remediation and participate in enrichment.At Parklands College, educational technology and a high-tech collaborative environment has allowed our teachers to extend their lessons in innovative ways and encourage learners to develop global competencies by solving real world problems. Our teaching staff includes Apple and Google certified educators who share their expertise with colleagues, as well as teachers at other schools both locally and abroad.Programming is an essential digital literacy of the future, and design an essential skill. For this reason Robotics and Programming is a compulsory subject from Grade 1 to 8. This subject fosters an interest in Science, Technology, Engineering and Mathematics, and develops higher order thinking skills such as creativity and problem solving in our learners, through the building and programming of robots. Our Grade 9 learners all receive computer programming and computer design training, enabling those wishing to take Information Technology to make an informed subject choice in Grade 10.We promote invention through the use of AutoCAD and 3D printers in Drawing Technology, Engineering and Graphics Design, and Design where our learner make their thinking visible by creating 3D printed products.Film, Animation, Sound Engineering and Mobile Application Development extension courses are on offer during the school day in our state-of-the-art media studios and coding incubator. Our learners have released a digital album called ""Origin"" on iTunes as well as two free educational applications, ""Simple Learning Time"" and ""Simple Learning Afrikaans"", available on the Apple App Store.Our internationally recognised offerings include CompTIA certifications, AUTOCAD, Adobe Photoshop Visual Communication certification (ACA) and the ICDL WebEditing certification.Parklands College continues to explore new and emerging technologies in order to keep abreast of world trends in education.50 Wood Dr, Parklands, Cape Town, 7441Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:00 am local time","50 Wood Dr, Parklands, Cape Town, 7441"
Kwazulu Natal,,admin@treverton.co.za,+27(0)33-263-1251,https://www.treverton.co.za/,https://saprivateschools.co.za/listing/treverton-college/,Gym,Athletics,Basketball,Equestrian,Golf,7:00 am - 3:00 pm,"Situated on a unique, 270-hectare campus in the heart of the KwaZulu-Natal Midlands, Treverton is a Christian school catering for boys and girls from Grades 000 to 12.An Independent Private School, Treverton is in membership with the Independent Schools Association of Southern Africa. Treverton provides an educational environment like no other and is dedicated to giving young adults a head start in life which is relevant and appropriate to today's fast-moving, ever-changing world.We offer pupils a unique campus life, back to basics, free from city distractions, with a strong sense of community, faith and family! Our extensive Outdoor Education Programme offers pupils the chance to challenge themselves.Treverton Schools are located in Mooi River, KwaZulu-Natal, South Africa. Mooi River is on the national road between Johannesburg and Durban, about a ninety-minute drive from the Durban International Airport. Mooi River, 3300, South AfricaMonday7:30 am - 4:30 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","Mooi River, 3300, South Africa"
Gauteng,,admissions.sa@novapioneer.com,https://www.novapioneer.com/sa/nova-pioneer-midrand-secondary/,,https://saprivateschools.co.za/listing/nova-pioneer-midrand-high-school/,Soccer,Coding,Robotics,History,Physics,7:00 am - 3:00 pm,"Since 2017, Nova Pioneer has served families with children in pre-primary and primary grades. At the beginning of 2022, the Midrand Campus welcomed the first Grade 8 class. Secondary School students joined the current Upper Primary students on the newly built campus located on Third Road (less than 250m from the primary school campus). Our Secondary School offers the Cambridge Curriculum and are proud to be one of a few South African schools that offer this. Cambridge qualifications are internationally recognised, opening doors for Nova Pioneer students to universities in South Africa and worldwide.Our secondary school brings a rigorous and innovative approach to education that focuses on developing each individual’s full potential. At Nova Pioneer, we share in our parents’ aspiration of preparing each child to enter the world with confidence and competence, ready to thrive and to contribute. We believe our learning approach prepares our students to lead and succeed post school. Applications for 2024 are now open for Grades 9 and 10. 3rd Road, Carlswald, MidrandMondayN/ATuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","3rd Road, Carlswald, Midrand"
Centurion,,info@amberfieldcollege.co.za,125 343 344,https://www.amberfieldcollege.co.za/,https://saprivateschools.co.za/listing/amberfield-college/,Co-Ed (Mixed),English,CAPS,Instagram,YouTube,7:00 am - 3:00 pm,"Amberfield College opened in January 2019 with 807 learners. We offer world class private education from Gr RRR - Gr11 (2021) with Gr 12 implementation by 2022 at an affordable fee. We offer a balanced approach to education, consisting holistically of academics, sport and culture.Amberfield College is managed by Royal Schools which currently manages 13 schools on 5 campuses. Amberfield College is situated at 4810 Amampondo Street; Rooihuiskraal North x 46; Centurion.46, 4810 Amampondo Dr, Rooihuiskraal North, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","46, 4810 Amampondo Dr, Rooihuiskraal North, Centurion, 0157, South Africa"
Gauteng,Krugersdorp,admissions@almainternational.co.za,+27 11 660 7567,https://almamaterprimaryschool.co.za/,https://saprivateschools.co.za/listing/alma-mater-international-primary-school/,Chess,Cross-Country,Netball,Chess club,Debating,7:00 am - 3:30 pm,"Alma Mater International School has been a Cambridge International curriculum focused academic school since 1998. Alma Mater International School's focus is to develop well-rounded young men and women who are specifically groomed to excel at secondary and tertiary study. Alma Mater International School maintains excellent academic standards due to the committed staff who support and encourage students to realise their full potential & fulfill their academic aspirations.
Cambridge International School Offering:
- Cambridge Primary School (Ages 6 years to 12 years old); Grade R to
Grade 6
- Junior High - Cambridge Lower Secondary (Ages 13 years to 14 years old);
Grade 7 to Grade 8
- High School - Cambridge Upper Secondary ( IGCSE for ages 15 years to 16
year olds); Grade 9 to Grade 10
- Sixth Form - Cambridge Advance Level ( AS/A level for ages 16 years to
19 years old); Grade 11 to Grade 131 Coronation St, Paardeplaats 177 IQ, Krugersdorp, 1739, South AfricaMonday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","1 Coronation St, Paardeplaats 177 IQ, Krugersdorp, 1739, South Africa"
Gauteng,Centurion,info.thatchfield@curro.co.za,126 522 906,https://www.curro.co.za/schools/curro-thatchfield-preschool/,https://saprivateschools.co.za/listing/curro-thatchfield-pre-school/,Co-Ed (Mixed),English,CAPS,Grade RR,Grade R,7:00 am - 3:00 pm,"Admissions Enquiries Here Curro Castle offers a nursery school curriculum designed for the preschool child from 3 months to 4 years. It is based on the six Early Learning and Development Areas (ELDA) and stimulates and guide the young child to school readiness. ELDA cover the following: Physical well-being Identity and belonging Communication Mathematics Creativity Learning about the world Our babies and children of today will require particular skills to adapt to and solve challenges unknown to us. These skills are referred to as the 21st century skills, which comprise the three Rs, six Cs and two Ms. Two more Cs, Character and Citizenship, have been added to the original four Cs. These skills are incorporated into ELDA and promoted throughout each day. Curro Thatchfield practises a system of 'invitational education' in which learners are seen as able, valuable and responsible. Our ethos is governed by Christian values where learners are encouraged to explore and express their individuality within acceptable boundaries and ultimately take responsibility for their actions. We guide learners to follow their hearts and develop into the best people they can be.3512 Barbet Street cnr Brakfontein Road and, Barbet St, Thatchfield Hills, Centurion, 0014, South Africa3512 Barbet Street cnr Brakfontein Road and, Barbet St, Thatchfield Hills, Centurion, 0014, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","3512 Barbet Street cnr Brakfontein Road and, Barbet St, Thatchfield Hills, Centurion, 0014, South Africa"
Gauteng,Sandton,admissions.sa@novapioneer.com,607 969 187,https://www.novapioneer.com/sa/paulshof-primary/,https://saprivateschools.co.za/listing/nova-pioneer-paulshof-pre-school/,Co-Ed (Mixed),English,Cambridge,,Paulshof,7:00 am - 3:00 pm,"Our Paulshof Primary campus caters to families seeking Pre-primary and Primary grades. The campus is actively enrolling for Tots (2 turning 3) to Grade 7. Nova Pioneer is a private school offering an internationally accredited curriculum and delivers it through an inquiry-based learning model. With the guidance of a teacher, we give our students the opportunity to discover, develop and test their theories. This learning approach leads to a richer understanding of concepts and ensures our students feel empowered and prepared to lead. Nova Pioneer offers is the change we need in education. By implementing best practices in education and understanding how children learn, we are able to allow children to truly engage in their learning.
Nova Pioneer North Senior School will be hosted at our Paulshof campus, offering Grade 8 from 2023 and adding grades as our students grow. Nova Pioneer Paulshof, Stone Haven Road, Paulshof, Sandton, South Africa, South AfricaMondayN/ATuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","Nova Pioneer Paulshof, Stone Haven Road, Paulshof, Sandton, South Africa, South Africa"
Kwazulu Natal,Durban,info.heritagehouse@curro.co.za,870 877 615,https://www.curro.co.za/schools/curro-heritage-house-preschool/,https://saprivateschools.co.za/listing/curro-heritage-house-pre-school/,Co-Ed (Mixed),English,CAPS,Grade RRRR,Grade RRR,7:00 am - 3:00 pm,"Curro Heritage House is a leading independent school in Morningside, Durban that provides high-quality education, which incorporates 21st-century learning, to learners from Grade R to Grade 12. Our small class sizes and enhanced curriculum provide learners with the skills and knowledge to grow into self-confident individuals. With specialised subjects and dedicated teachers, our well-rounded approach prepares learners for the IEB examination at the end of Grade 12. Our nursery school, Curro Castle Heritage House, offers an integrated play-based programme to learners from 3 months to 5 years. View their webpage to see how we apply our internally-developed programme to support your child's early learning and development goals. What do we offer? At Curro Heritage House, we balance academic excellence with sports and cultural activities within a supportive, positive environment to ensure that learners develop into well-rounded individuals. We provide a strong educational foundation starting with carefully designed programmes in Grade R (such as the Bazoo integrated literacy programme) and build to a variety of specialised subjects (such as Robotics) in primary and high school.160 Lilian Ngoyi Rd, Morningside, Durban, 4001, South AfricaMonday7:00 am - 4:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","160 Lilian Ngoyi Rd, Morningside, Durban, 4001, South Africa"
Mpumalanga,Emalahleni,secretary@audeamus.co.za,,,https://saprivateschools.co.za/listing/audeamus-private-high-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"The Latin word for ""Let us dare"" embodies the spirit and reality of Audeamus Private School and Activity Centre in eMalahleni, Mpumalanga. Driven by our philosophy that children need an enabling environment to flourish, we cut the keys that unlock each learner's individual potential. ? Why Audeamus Audeamus is a Dual Medium School (English and Afrikaans) where Children have the unique benefit of small classes (15 learners per class). Educators are highly trained in various areas of neurological and emotional development, and are able to devote their attention to every child, in one-on-one teaching. Educators adapt learning methods to ""fit"" each child, instead of expecting each child to ""fit"" the system. We form bonds of trust and understanding with each child, fostering a secure, enjoyable learning environment.Daily academic routines include exclusive forms of neurological stimulation. Activities which enhance the subtle, often neglected, core motor skills are also a vital part of our curriculum. Audeamus strives to create and maintain a comfortable, family-like atmosphere.53 Annie Rd, River View, Emalahleni, 1039, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","53 Annie Rd, River View, Emalahleni, 1039, South Africa"
Boksburg,,drjohan@adhdsolutions.co.za,011 917-1230,,https://saprivateschools.co.za/listing/school-of-transformation-high/,English,CAPS,,YouTube,,7:00 am - 3:00 pm,"We strive to educate the learners to the highest standards and reach their full potential, enabling them to make a positive and valuable contribution to the community, their own future and the future of our country. We assist these learners to become well integrated so they can become contributing members of our society. School of Transformation was established to serve the needs of the community for a school that offers academic support within the Boksburg area. In 2004 we started in a house with only three pupils and have since grown to over 120 pupils. Needless to say, we outgrew our premises and were blessed to acquire and convert three houses into a learning facility. All three interlinking houses provide a homely environment which we are striving to maintain. School of Transformation follows the National Curriculum as prescribed by the Gauteng Education Department, in addition to having an Individualized Education Program (IEP) for each child specifically focused at his/her area of need. What we Cater for At School of Transformation, we cater for students with a variety of barriers to learning, including: ADHD Asperger Syndrome Dyslexia High Function Autism Emotional difficulties (supported through our mentoring programme and counselling).School of Transformation, Trichardts Road, Parkdene, Boksburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","School of Transformation, Trichardts Road, Parkdene, Boksburg, South Africa, South Africa"
Gauteng,Johannesburg,admissions@kingsmead.co.za,0117317300/7400,https://kingsmead.co.za/,https://saprivateschools.co.za/listing/kingsmead-pre-school/,All Girls,English,IEB,,Rosebank,7:30 am - 3:00 pm,"Kingsmead College is a private girls' elementary and high school situated in Melrose, Johannesburg, Gauteng, South Africa. The school is located next to the Gautrain Rosebank Station. Kingsmead College caters for girls from Grade 000 to Grade 12 and has around 950 students.Kingsmead College, Oxford Road, Rosebank, Johannesburg, South Africa, South AfricaMonday7:30 am - 3:00 pmTuesday7:30 am - 3:00 pmWednesday7:30 am - 3:00 pmThursday7:30 am - 3:00 pmFriday7:30 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","Kingsmead College, Oxford Road, Rosebank, Johannesburg, South Africa, South Africa"
Gauteng,Centurion,admissions@cornwallhill.org,+27 12 667 1360,https://cornwall.co.za/,https://saprivateschools.co.za/listing/cornwall-hill-pre-school/,Co-Ed (Mixed),English,CAPS,,Irene,7:00 am - 3:00 pm,"Pre-School - Grade 000 - 0 Preparatory School Grade 1 - 7 College - Grade 8 - 12 Boarding: Boys & Girls Grade 8-12 Religious Denomination: Christian Ethos Number of Pupils: 1800 For Admissions: Mrs Jenny Geffen Email admissions Telephone: +27 (0) 12 667 1360 Cornwall Hill College's educational philosophy entails the creation of a solid foundation for its pupils by providing ample opportunities and exceptional facilities for them to excel in academic, sporting and cultural spheres, while still retaining traditional values of honesty, integrity, compassion and responsibility. In other words, our pupils are offered a values-based education underpinned by excellence. Independent thinking, self-discipline and the development of a positive self-image are encouraged to enable pupils to realise their full potential. Founded in 1998, the College has a relatively short history, yet it is regularly ranked as one of the top independent schools in South Africa.Nellmapius Dr, Irene, Centurion, 0062Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:01 am local time","Nellmapius Dr, Irene, Centurion, 0062"
