Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Jhb South,info@verneycollege.co.za,,,https://saprivateschools.co.za/listing/verney-pre-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Verney College is an English medium, co-educational primary and high school, catering for learners from Grade 0 to Grade 12. We are registered with the Independent Examinations Board (I.E.B.) Accredited by Umalusi, Council for Quality Assurance in General and Further Education and Training. Our classes are small classes (20-25 pupils) and are taught by highly qualified teachers. Our facilities include 24 classrooms with a state-of-the-art computer room, science lab, and a library. The School provides academic support, aftercare for homework supervision with qualified teachers, and a Computer Studies program. A 100% Matric Pass and numerous distinctions have been obtained over the past few years. 65 Garden St, Rosettenville, Johannesburg, 2190, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:48 am local time","65 Garden St, Rosettenville, Johannesburg, 2190, South Africa"
Kwazulu Natal,Durban,info@thomasmore.co.za,,,https://saprivateschools.co.za/listing/thomas-more-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.15 Sykes Rd, Kloof, 3640, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","15 Sykes Rd, Kloof, 3640, South Africa"
Gauteng,West Rand,shamrockschool62@gmail.com,,,https://saprivateschools.co.za/listing/shamrock-christian-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Shamrock Christian SchoolPlot 21 Second avenue Randfontein South , South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Plot 21 Second avenue Randfontein South , South Africa"
Gauteng,Sandton,info@moorehouse.co.za,,,https://saprivateschools.co.za/listing/moore-house-academy-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Adapt your child's education to suit their needs, as well as yours. Let your child learn in the safety of their home, or join learning centers to enhance their understanding. Home-schooling is a challenging task to undertake at a high school level all alone. We take pride in bridging the gap for all children of all ages who wish to work towards a National Senior Certificate through distance education. This includes Grade 8 -12, single subjects, and an option for adults who wish to achieve their Matric. Whether you are a private home schooled learner or you are at a learning centre, our quality assessments are created to meet the demands of the high school curriculum. In small group tutoring we encourage active participation in our sessions and rely on student feedback to adapt our approach to suit the individuals' needs. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page:Moore House Academy, R552, Nietgedacht 535-Jq, Lanseria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Moore House Academy, R552, Nietgedacht 535-Jq, Lanseria, South Africa, South Africa"
Fleurhof,,trevor@pcreloaded.co.za,,,https://saprivateschools.co.za/listing/grace-college/,Afrikaans,Dual-Medium,IEB,Instagram,YouTube,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.88 Hope St, George Central, George, 6530, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","88 Hope St, George Central, George, 6530, South Africa"
Alberton,Gauteng,info@kidzandcrayonz.co.za,,,https://saprivateschools.co.za/listing/kidz-crayonz-pre-school/,IEB,,Alberton,Grade RR,Grade R,7:00 am - 3:00 pm,"Kidz & Crayonz programme was developed with the needs of our students in mind. Our nurturing and safe environment provides an atmosphere in which life-long learners are developed from 6 months through to Grade R. Our newly renovated classrooms, expansive play area and specialised curriculum ensures optimal learning in a fun and enjoyable manner. Our approach to learning is simplistic, children come into the world eager to learn, so why not give them what they want. During the first years of a child's life enormous growth takes place, as young children set off to explore their world and to understand their place in it. Research has shown that the learning potential of children is endless when they are in a safe nurturing, stimulating environment and that is what we at Kidz & Crayonz strive to achieve. Kidz and Crayonz, Telawarren Street, Alberton, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Kidz and Crayonz, Telawarren Street, Alberton, Johannesburg, South Africa, South Africa"
Kwazulu Natal,Durban,ms@marisstella.co.za,,,https://saprivateschools.co.za/listing/maris-stella-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Maris Stella caters for girls from Pre-school to Matriculation. It is a unique, multi-faceted school, comprising five schools in one. The range of age groups easily promotes a family feeling, and all races and denominations are catered for. ?Maris Stella - Private Girls School, Essenwood, Durban, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Maris Stella - Private Girls School, Essenwood, Durban, South Africa, South Africa"
Limpopo,,marketing@mitchellhouse.co.za,,,https://saprivateschools.co.za/listing/mitchell-house-prep/,Soccer,Swimming,Tennis,Chess,Cricket,,"Comprises our ECD centre, Squirrels’ Nest, the Junior Phase (Grades 1-3) and the Intermediate Phase (Grades 4-7).The Prep is a vibrant place of learning, and we are committed to an inclusive education of mind, body and spirit. We aim to provide a firm foundation for lifelong learning, helping our children to become happy, confident, independent, competent and resilient young people, who can collaborate, communicate, create, and to think critically in order to solve problems.Our expansive, child-centred curriculum provides authentic opportunities for holistic growth at every age and stage. This equips our learners with the myriad of skills that are to thrive in an ever-changing world.We aim to promote a community and culture of acceptance and connection.Plot 153 School Road, Tweefontein, Polokwane, South AfricaMondayN/ATuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Plot 153 School Road, Tweefontein, Polokwane, South Africa"
Eastern Cape,Port Elizabeth,admin@goldwaterprep.co.za,,,https://saprivateschools.co.za/listing/goldwater-pre-primary-school-and-preparatory/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"Goldwater Preparatory is a school that is passionate about both educating and caring for children. We are a school with strong Christian values and principles. We pride ourselves in having good relationships with both the parents and the children. Our Badge and Motto Our motto is summed up in the scripture verse, ""I will instruct you and teach you in the way you should go"" Psalm 32vs 8 -Directivus means to direct with purpose and this is the motto not only of our school and staff, but will hopefully become that of our parents as well. Our badge is a gold river (goldwater) leading towards a shaft of light as the final destination. This creates a subtle cross, symbolizing our Christian faith. See Port Elizabeth area on map to see other schools nearby. 30 Centenary Rd, Lorraine, Gqeberha, 6070, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","30 Centenary Rd, Lorraine, Gqeberha, 6070, South Africa"
Gauteng,Randburg,info@thekingsschool.co.za,,,https://saprivateschools.co.za/listing/the-kings-pre-school-robin-hills/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Raise up and release Godly leaders through education, by guiding young hearts and minds into purposeful living, engaged learning, and meaningful contribution. Our core values are Knowledge, Integrity, New Thought, Growth and Social Impact. (K.I.N.G.S.) We believe that the greatest knowledge someone should posses is a knowledge that they are fearfully and wonderfully created in the image of God. A person's value should stem from who they are, not what they do. Helping our learners discover the value that they carry as their primary identity is of first importance. All other knowledge is built upon this foundation. Integrity of heart forms one of the cornerstones for the development of steadfast personal character. We place a high value on integrity and respect for others in all of our interactions, whether in word or deed. It is the golden thread which weaves through the moral fabric of our lives, our families and our communities. All progress depends on the constant desire for and pursuit of new thought. We understand that we are preparing our learners for future jobs that do not yet exist and because of this we believe in encouraging curiosity and creativity in the manner in which we learn, use technology, and collaborate with those around us We desire to see meaningful growth in the life of every individual we interact with. By creating a positive environment which engages individuals in a journey of lifelong learning they are empowered to discover new areas for personal growth, be it in the classroom, on the sports field, on the stage performing, or in a leadership discussion. In line with our vision of being a blessing to the local community, the city, the nation of South Africa and the nations of the world, we place a high value on creating opportunities for individuals to make a difference by contributing to establishing hope, dignity and honour in the lives of all, in whatever way, small or large. The above is filtered through the following elements within the vision of our preferred future: Quality of Learning, Cultural Expression, Sporting Excellence and Future-Focused Leadership.3 Gemsbok Rd, Robin Hills, Randburg, 2194, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","3 Gemsbok Rd, Robin Hills, Randburg, 2194, South Africa"
Western Cape,Knysna,info@knysnaplayschool.co.za,,,https://saprivateschools.co.za/listing/knysna-playpre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"At Knysna Playschool we focus on excellence. From our beautiful facilities to exciting activities on offer, to our phenomenal teachers and carefully planned out curriculum. Our aim is to provide your children with a fun, safe, happy and loving environment in which to learn and grow. You can rest assured that we go above and beyond to ensure your child is offered the very best opportunities for their early childhood education. Our Mission Educate every learner to the best of our ability and in so doing, instill in them a fondness for learning Communicate openly and honestly with our learners and to trust and respect one another To always put your child first To be proud of what we do and to always deliver a quality service To keep our children safe and happy at all times Our Goals Help our learners reach their full potential in their formative years Assist them in becoming as school-ready as possible. See Knysna Schools Knysna Playschool / Speelskool, Howard Street, Hunters Home, Knysna, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Knysna Playschool / Speelskool, Howard Street, Hunters Home, Knysna, South Africa, South Africa"
Western Cape,Northern Suburbs,admin@bostonprivate.co.za,,,https://saprivateschools.co.za/listing/boston-private-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Boston Private School is a well established small private school set amidst a park in the quiet neighbourhood of De La Haye in Bellville. Offering a quality education in all grades from grade R to grade 12 Boston Private provides for a mainstream curriculum in a supportive, nurturing and family environment. Boston Private's gentle approach to learners allows for the development of a positive attitude to learning, self motivation and growth in self esteem. Learners of average and above average intelligence who are not achieving at the larger mainstream schools excel at Boston Private with its smaller classes and personal approach, allowing each learner to reach their higher learning potential. Boston Private School has over the years proven to be highly successful with learners whose conditions include ADD, ADHD. Autism, Aspergers, Anxiety disorders and many other specific medical needs. See Bellville area on map to see other schools nearby. 7 Leipoldt St, Belgravia, Cape Town, 7530, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","7 Leipoldt St, Belgravia, Cape Town, 7530, South Africa"
Kwazulu Natal,Kranskop,mail@dss.org.za,,,https://saprivateschools.co.za/listing/domino-servite-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Kwasizabantu Mission, Kranskop, 3268, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Kwasizabantu Mission, Kranskop, 3268, South Africa"
Kwazulu Natal,North Coast,secretary@empangenichristianschool.co.za,,,https://saprivateschools.co.za/listing/empangeni-christian-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Founded in 1988, the school follows the SA National curriculum with a strong biblical emphasis. We offer small classes and endeavour to maintain a top level scholarly experience for our learners, also offering various sports, such as Playball, swimming, athletics, netball, soccer, hockey and cross-country. The school Board and the Principal govern the school with Victory Family Church giving spiritual oversight. ECS Mission statement: ECS exists to serve the community by training and educating children for life using biblical principles. To train up children with Godly character to realize their full potential through the development of all their spiritual, intellectual and physical capacities : to prepare them for responsible and useful citizenship with a willingness to serve God in the community, the nation and the world.21 Louis Botha Ave, Nyala Park, Empangeni, 3880, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","21 Louis Botha Ave, Nyala Park, Empangeni, 3880, South Africa"
Northern Cape,Kimberley,principal@kimberleychristianschool.co.za,,,https://saprivateschools.co.za/listing/kimberley-christian-pre-school/,CAPS,,Northern Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Kimberley Christian School, located in Kimberley in the Northern Cape (South Africa), is a Christian School using a Bible-based Curriculum known as Accelerated Christian Education (ACE). The first schools using ACE curriculum were established in South Africa in 1984. Our school is registered with the Northern Cape Department of Education. Kimberley Christian School is a combined school offering classes from Grade R to Grade 12. We offer all the subjects that are offered by Government Schools, the difference being that the curriculum we use is based on Biblical values and Character building. We do not use a lock step program, but the learner learns to work at his/her own pace, working to achieve their goals for the day. The curriculum is thus Individualised, Self-paced and geared that the learner achieves Mastery over the work. We also offer After-care and facilities. See Kimberley area on map to see other schools nearby.Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South Africa"
Kwazulu Natal,North Coast,info@rbcschool.co.za,,,https://saprivateschools.co.za/listing/richards-bay-christian-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"RBCS is a ministry of the Richards Bay Community Church. Together we coach students, encouraging their academic and spiritual growth every step of the way on their educational journey of discovering their personal destinies.Richards Bay Christian School, Disa Dives, Veld En Vlei, Richards Bay, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Richards Bay Christian School, Disa Dives, Veld En Vlei, Richards Bay, South Africa, South Africa"
Gauteng,Johannesburg,kwarren@roedeanschool.co.za,,,https://saprivateschools.co.za/listing/roedean-senior-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"One of Roedean's greatest strengths is the standard of the academic programme at the school. Roedean is a school which is steeped in tradition and, while the curriculum that is offered reflects the traditional values of the school, it is dynamic, and continues to be both relevant and exciting. A team of highly-qualified, experienced and deeply committed teachers works to assist Roedean girls to achieve to the best of their ability. The five-year journey through the national curriculum culminates in the writing of the National Senior Certificate Examinations of the Independent Examinations Board. There is a wide range of subjects on offer, including a number of foreign languages. Each year, we are filled with pride when we receive the results of our Matric pupils as these are, without fail, quite superb. While we are always thrilled by the large number of distinctions, we often derive even greater joy from the achievements of those pupils who have required significant, sustained support to obtain their certificates. ? See Parktown area on map to see other schools nearby.Roedean Senior School, Princess of Wales Terrace, Parktown, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","Roedean Senior School, Princess of Wales Terrace, Parktown, Johannesburg, South Africa, South Africa"
Gauteng,East Rand,admin@sowlecentre.co.za,,,https://saprivateschools.co.za/listing/sowle-centre-special-needs-school/,Dance,Drama,Eisteddfod,Mechanical Technology,Information Technology,7:00 am - 5:00 pm,"Educating learners with Down Syndrome and other special Educational Needs.
Our aim is to grow the strong points and nurture the weak points of each child as well as to integrate therapies into learning time. At SOWLE Centre we are followers of Jesus. We seek to show love, care and respect to everyone. We meet every challenge by growing and learning together. Sowle Centre began because of a little boy ready to enter reception year in January 2011. He has been diagnosed with Down syndrome and his parents were struggling to find an appropriately stimulating learning environment for him. Sowle Centre evolved because we quickly realised that children with various special needs could also receive quality schooling, thanks to the skills that we developed from giving quality education to children with Down Syndrome. Our school caters for children who do not ""fit"" into remedial education classes as they are most conventionally classified. This is because these children may be more than two years behind in their development, but the unique environment and curriculum at our school afford the children the ability to learn through hands-on activities and play, rather than mainstream ""paper-based"" learning.95a Boden Rd, Jatniel, Benoni, 1509, South AfricaMonday7:00 am - 5:00 pmTuesday7:00 am - 5:00 pmWednesday7:00 am - 5:00 pmThursday7:00 am - 5:00 pmFriday7:00 am - 5:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:49 am local time","95a Boden Rd, Jatniel, Benoni, 1509, South Africa"
