Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Pretoria Central,house@courtney.co.za,,,https://saprivateschools.co.za/listing/courtney-house-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"From Pre-Reception to Year 6 (Grade 6), Courtney House strives towards educational excellence in the global context. Our Junior and Middle Campuses, located in Main Street, Waterkloof, Pretoria, South Africa; provide a safe environment aimed towards optimal learning. Courtney House is an independent English medium school, which exposes your child to a curriculum that is locally relevant and accredited by the University of Cambridge; one of the premier universities in the world. At the heart of our teaching, lies the determination to provide a framework for the highest possible achievement for your child, as well as developing emotional intelligence. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page: Cnr Charles Bramley Street And, Mackie St, Muckleneuk, Pretoria, 0181, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","Cnr Charles Bramley Street And, Mackie St, Muckleneuk, Pretoria, 0181, South Africa"
Gauteng,Jhb East,st.matthews.primary@webmail.co.za,,,https://saprivateschools.co.za/listing/st-matthews-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"St Matthews Primary School was founded in 1994 and has been operating since then until today. In 2003, the school was registered as a non-profit organisation with the mission to provide quality education services at very low and competitive rates. In the year 2009, the school was handed over to Mrs Matshediso Elizabeth Matlala, who is now the principal and director. The school has Grade R to Grade 7 classes, and has a total of 150 learners. We aim to be the most sought-after combined primary and secondary school, providing world-class quality education with excellence and high standards at the the most competitive rates in the whole of South Africa. We will make a difference in the lives of ordinary learners by affording them the access to quality education to empower them to realise their destiny. ? ? See Kempton Park area on map to see other schools nearby. 818 Ndebele St, Moroka, Soweto, 1818, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","818 Ndebele St, Moroka, Soweto, 1818, South Africa"
Atlantic Seaboard,Western Cape,info.atlantic@reddam.house,,,https://saprivateschools.co.za/listing/reddam-atlantic-seaboard-pre-school/,CAPS,,Atlantic Seaboard,Grade RR,Grade R,7:00 am - 3:00 pm,"The school is situated on the slopes of Signal Hill, in the heart of the vibrant Atlantic Seaboard with a majestic view of the Cape Town Stadium, the Atlantic Ocean and Robben Island. On the edge of the Cape Town city bowl the historic Reddam House clock tower overlooks the intimate private school grounds. The Secondary School resides in the majestic heritage building while the Early Learning and Preparatory Schools are accommodated in the more modern building, which has been newly refurbished and extended. The canteen is managed by local health food chain Kauai.Reddam House Atlantic Seaboard, Cavalcade Road, Green Point, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","Reddam House Atlantic Seaboard, Cavalcade Road, Green Point, Cape Town, South Africa, South Africa"
Gauteng,Northcliff,info@nwcs.co.za,,,https://saprivateschools.co.za/listing/northwest-christian-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Godly children for tomorrow's world. This is not just the school slogan. It is our purpose and mission - to educate children in a way that centres on Jesus as the single most important thing in our lives. Supported by exceptionally well qualified teachers whose lives focus on Jesus, we work together to create an atmosphere of respect and reverence to assist our children to discover the joys of learning. The year 2015 is set to be yet another exciting year for our school. With the ever-increasing demand for sound Christian based education, the school has seen exponential growth. ? See Northcliff area on map to see other schools nearby. Northwest Christian School, Duke of York Drive, Northcliff, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","Northwest Christian School, Duke of York Drive, Northcliff, Randburg, South Africa, South Africa"
North West,Rustenburg,admin@rec.co.za,,,https://saprivateschools.co.za/listing/rustenburg-educational-college/,CAPS,,North West,Instagram,YouTube,7:00 am - 3:00 pm,"Vision Lead the way to greater knowledge through professional education on a high standard. We strive to produce responsible and balanced citizens who can cope in the adult world. Mission Educating learners in a classroom environment of only twenty five (25) learners per class. Providing relevant, meaningful and challenging education and staying ahead of education development. Values To instil through example a high standard of ethics and integrity. We value the richness of our cultural diversity. See Rustenburg area on map to see other schools nearby.Rustenburg Educational College (REC) Private High School and Boarding in North West, Machol Street, Olifantsnek / Ntsedimane, Rustenburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","Rustenburg Educational College (REC) Private High School and Boarding in North West, Machol Street, Olifantsnek / Ntsedimane, Rustenburg, South Africa, South Africa"
Gauteng,Sandton,spinfo@sabje.co.za,,,https://saprivateschools.co.za/listing/king-david-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"King David Primary School Sandton is a Jewish primary school catering for students from Grade R through to Grade 7. The school features a fully equipped computer lab; media resource centre including a Library and Audio-visual centre; Israel centre; and a Science laboratory. Culturally, our art room and music centre are a central point of creativity. Our sport facilities encompass amongst other things a 25m swimming-pool, four all-weather tennis courts, three all-weather netball courts and playing fields, all with covered stands and seating areas. Our state-of-the- art Foundation Phase classrooms are spacious air-conditioned rooms equipped with interactive white boards, sliding doors and windows which create a feeling of being at one with nature. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page.King David Primary School - Sandton, Bowling Avenue, Woodmead, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","King David Primary School - Sandton, Bowling Avenue, Woodmead, Sandton, South Africa, South Africa"
Gauteng,Johannesburg,secretary@bellavistaschool.co.za,https://www.brescia.co.za/,,https://saprivateschools.co.za/listing/bellavista-primary-school/,Mathematics,Accounting,Music,Business Studies,Tourism,7:00 am - 3:00 pm,"Bellavista School is an independent preparatory school for children with learning potential who are experiencing specific or generalised learning difficulties, which prevent them from achieving success in a mainstream school environment. We aim to encapsulate every child's strengths and promote these, whilst developing coping strategies to overcome areas of weakness. Through our Bellavista S.H.A.R.E arm, the professional staffs of our school are involved in training others. We believe that we are a resource to support educators and therapists in their professional development. S.H.A.R.E hosts workshops, evening talks and conferences in addition to active mentoring programmes. ?35 Wingfield Ave, Birdhaven, Johannesburg, 2196, South Africa35 Wingfield Ave, Birdhaven, Johannesburg, 2196, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","35 Wingfield Ave, Birdhaven, Johannesburg, 2196, South Africa"
Gauteng,Jhb South,info@lakewoodacademy.co.za,072 741 3979,,https://saprivateschools.co.za/listing/lakewood-international-academy/,Swimming,Tennis,Yoga,Volleyball,Ball Skills,,"Lakewood International Academy is a dynamic educational institution offering a comprehensive curriculum from Grade RR to Grade 12, following the South African CAPS (Curriculum and Assessment Policy Statement) framework. The academy is committed to providing a high-quality, holistic education that prepares students for academic success and personal growth.At Lakewood, we strongly emphasize STEM (Science, Technology, Engineering, and Mathematics) education, equipping learners with critical thinking, problem-solving, and innovative skills necessary for the 21st century. Our experienced educators and modern facilities create an engaging learning environment that nurtures students' talents and fosters a passion for knowledge.With a commitment to academic excellence and character development, Lakewood International Academy ensures that each learner is empowered to reach their full potential in a supportive and inclusive environment.31 Modulus Road, Johannesburg, Johannesburg, Gauteng 2091, South Africa2 Vinton Road, Johannesburg, Johannesburg, Gauteng 2091, South AfricaMondayOpen 24hTuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayN/ASundayN/A
							November 8, 2024 12:39 pm local time","31 Modulus Road, Johannesburg, Johannesburg, Gauteng 2091, South Africa"
Bela Bela,Limpopo,info@edenschool.co.za,,,https://saprivateschools.co.za/listing/eden-christian-pre-school/,Afrikaans,Dual-Medium,CAPS,Grade RR,Grade R,7:00 am - 3:00 pm,"Eden Christian School consists of a combined pre-school, primary school and high school, which strives to provide excellence in academic, cultural and community activities. English is used as the medium of instruction. All students are afforded the opportunity, within a happy, secure and disciplined environment where the dignity of the individual is upheld, to develop their full potential in mind, body and spirit. We are a Value Driven School and therefore aim to make values like caring, responsibility, respect, stewardship, trustworthiness etc a lifestyle for each learner. Our values determine our thoughts, our thoughts determine our actions and our actions determine our destiny. Every child is born with a God-given purpose. We feel it our privilege to aid every learner in reaching their destiny.19 Gilfillan St, Bela-Bela, 0480, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:39 am local time","19 Gilfillan St, Bela-Bela, 0480, South Africa"
Northcliff,Randburg,northnsa@telkomsa.net,,,https://saprivateschools.co.za/listing/northcliff-nursery-pre-school/,CAPS,,Northcliff,Grade RR,Grade R,7:00 am - 3:00 pm,"We aim to provide a nurturing and secure atmosphere in which a child can develop physically, emotionally, socially and intellectually - growing in confidence and self-esteem and acquiring the skills necessary for formal education. We are a preschool in Acacia Road, Northcliff, providing quality care for children from 18 months - 6 years old. Northcliff Nursery School was founded in 1971 and have more than 40 years' experience in preschool education. Our school has four classrooms and the children are divided into four different age groups. We follow an eclectic approach, using the best educational strategies from the Reggio Emilia Approach, Montessori, CAPS curriculum and OBE programmes.Northcliff Nursery School, Acacia Road, Northcliff, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","Northcliff Nursery School, Acacia Road, Northcliff, Randburg, South Africa, South Africa"
Gauteng,Bloemfontein,info@castlebridgeschool.co.za,,,https://saprivateschools.co.za/listing/castle-bridge-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Castle Bridge School caters for learner from grade R to Grade 12 and it offers an ideal environment in which to educate our leaders of tomorrow. This is special school which takes a holistic approach to educating our children. We do not focus only on academic achievements but we believe in also developing the students socially, physically and culturally. This is achieved through various extra-curricular activities that the school offers. Our Vision is: to provide a nurturing and supportive learning environment that offers a high quality education that equips young people with relevant knowledge, skills and values to be responsible and contributing citizens and family members. Our Mission is to make this a reality by: Ensuring that the school is a safe and secure environment for educators, learners, parents, workers and other stake-holders. Cnr. Kolbe Avenue &, James Dick St, Willows, Bloemfontein, 9320, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","Cnr. Kolbe Avenue &, James Dick St, Willows, Bloemfontein, 9320, South Africa"
Gauteng,Pretoria Central,registrations@royalschools.co.za,+27 (0) 12 324 1069,https://www.royalschools.co.za/queens-private-schools-pretoria.html,https://saprivateschools.co.za/listing/royal-primary-schools-queens-private/,Agricultural Management Practices,History,Agricultural Sciences,Dramatic Arts,Computer Applications Technology (CAT),7:00 am - 3:00 pm,"In 1993 the Fourie family started one of the first affordable private schools in South Africa. In many cases learners had limited opportunities to receive quality education. With an engrained passion for education, and the support of dedicated and loyal people, the Fouries have managed to establish and grow a successful organisation over the last 28 years.310 WF Nkomo St, Pretoria West, Pretoria, 0001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","310 WF Nkomo St, Pretoria West, Pretoria, 0001, South Africa"
Gauteng,Johannesburg,info@orban.co.za,,,https://saprivateschools.co.za/listing/orban-private-pre-school/,Dual-Medium,English,CAPS,,Westdene,7:00 am - 3:00 pm,"Orban is a Christian based private primary and pre-primary school. The school accommodates Afrikaans and English children between the ages of 1 and 14. Orban is situated in Melville, and serves adjacent areas such as Northcliff, Auckland Park and Westdene. Some learners even come from as far as Florida and Roodepoort. Our school offers unique educational opportunities with a special focus on music, art and drama. For 5 years in a row, Orban Primary School has been award by the National Eisteddfod: ""Best overall achievement of schools in Johannesburg region.49 Winchester St, Westdene, Johannesburg, 2092, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","49 Winchester St, Westdene, Johannesburg, 2092, South Africa, South Africa"
Mpumalanga,Bethal,leboramath@yahoo.com,,,https://saprivateschools.co.za/listing/young-harvest-christian-high-school/,,Mpumalanga,,,,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.4 Andries Pretorius St, New Bethal East, Bethal, 2309, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","4 Andries Pretorius St, New Bethal East, Bethal, 2309, South Africa"
Kwazulu Natal,Pietermaritzburg,marketing@stjohnsdsg.com,https://www.bishops.org.za/,,https://saprivateschools.co.za/listing/st-johns-diocesan-primary-school-for-girls/,Information Technology,English,Life Sciences,African Languages,Physical Sciences,7:00 am - 3:00 pm,"St John's D.S.G. is an Anglican school in Pietermaritzburg open to girls from Grade RR to Grade 12. At St John's we celebrate and nurture spiritual, intellectual, emotional and physical potential. This enables us to engage with the complexities of, and contribute meaningfully to, our immediate and broader environment with integrity, insight and compassion. ? See Pietermaritzburg area on map to see other schools nearby. New England Rd, Scottsville, Pietermaritzburg, 3209, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","New England Rd, Scottsville, Pietermaritzburg, 3209, South Africa"
Limpopo,Polokwane,admin@northernacademy.co.za,,,https://saprivateschools.co.za/listing/northern-academy-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"We provide academic instruction to prepare a learner for a worthy and meaningful position in the community. Each learner must be known and instructed individually as to develop to his/her full potential. To provide all our staff with the necessary knowledge (in-house training, workshops, etc.) Our vision To provide for the learner's intellectual, physiological, physical and emotional needs. To cultivate in the learners an interest in educational instruction. To provide team and social activities to the benefit of the learners. To grant prizes and awards to the Academy of Meritorious Students. To motivate all staff to be dedicated, competent and to behave in a professional manner at all times. Northern Academy high school, Suid Street, Flora Park, Polokwane, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","Northern Academy high school, Suid Street, Flora Park, Polokwane, South Africa, South Africa"
Gauteng,Jhb East,info@creativekidsdaycare.co.za,,,https://saprivateschools.co.za/listing/creative-kids-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Creative Kids GROUP consists of private schools situated in Dinwiddie, Germiston, Johannesburg. Creative Kids GROUP was started in 2007 to provide kids with the service they deserve, with Creativity, Integrity and Diversity. Importance of early childhood development. The emotional, social and physical development of young children has a direct effect on their overall development and on the adult they will become. Consequently, understanding the need to invest in very young children is so important, so as to maximise their future well-being. Creative Kids GROUP aims to provide children with the best education; we strive to develop children in the best way possible in all learning fields. We will teach your child: Basic Shapes Colors The Alphabet Imaginative & Cooperative Play Fine Motor Skills Gross Motor Skills Social Skills & Independence Creative Kids GROUP is owned by the Directors Adv. Roberto and Corli Carratu, both schools have their own Principal who manages the school. Our Teachers have qualifications in Early Childhood Development as well as training in Basic First Aid, CPR and Choking.11 Woodkirk Rd, Dinwiddie, Germiston, 1401, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:40 am local time","11 Woodkirk Rd, Dinwiddie, Germiston, 1401, South Africa"
