Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Brits,North West,mmchristiandccentre@gmail.com,,,https://saprivateschools.co.za/listing/mickeyminnie-christian-daycare-centre-pre-school/,CAPS,,Brits,Facebook,Twitter,7:00 am - 3:00 pm,"A Christian Day Care Centre for children 3 months to 6 years (Grade R) , offering an all inclusive homey, safe and caring Christian environment for all our children. See Brits area on map to see other schools nearby.Mickey""Minnie Christian Daycare centre, Gemsbok Street, Brits, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:33 am local time","Mickey""Minnie Christian Daycare centre, Gemsbok Street, Brits, South Africa, South Africa"
Gauteng,Sandton,mashoto@headstartmontessori.co.za,,,https://saprivateschools.co.za/listing/headstart-montessori-preprimary-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"HeadStart Montessori is a child-centred, parent-inclusive school that provides a simulating enviroment, which is peaceful, safe and caring environment where children are able to grow and develop through love and respect. ""The environment must be rich in motives which lend interest to activity and invite the child to conduct his own experiences."" ~ Dr Maria Montessori We cater for toddlers between 18 months and 3 years and children between the ages of 3 to 6 years. Our operating hours are from 7h00am to 17h30pm daily. Pick up time for half day is 13:30. Children are required to bring their own water and a healthy lunch time snack, however a mid-morning fruit snack will be provided for the children during their work cycle. Children staying full day will be provided with a hot lunch and afternoon fruit snack. We also offer holiday care for the children over part of our school holidays. ?1 Oak Ave, Craigavon, Johannesburg, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:33 am local time","1 Oak Ave, Craigavon, Johannesburg, 2191, South Africa"
Gauteng,Randburg,info@northridingcollege.co.za,,,https://saprivateschools.co.za/listing/northriding-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Providing affordable education in the heart of Northriding, in doing so we focus on teaching our students to find opportunity. We focus on academic development in our learners. Northriding College aims to provide a broad and well taught curriculum where the children have many wide and varied experiences. We encourage our children to do the best that they can focusing on all aspects of the children's development. We strive to create a safe and loving environment where children are able to achieve their full potential in all aspects of their learning. We will achieve this by creating a learning environment which is stimulating, challenging and enjoyable. We aim to promote a sense of belonging to our school and our community.Northriding College high school, Valley Road, North Riding AH, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:33 am local time","Northriding College high school, Valley Road, North Riding AH, Randburg, South Africa, South Africa"
Gauteng,Florida,admissions@royalkingsschool.co.za,,,https://saprivateschools.co.za/listing/royal-kings-primary-school-florida/,Cross-Country,Netball,Rugby,Public speaking,A cappella,7:00 am - 3:30 pm,"Royal Kings School was established in 2013, we are registered with the Department of Basic Education and accredited by Umalusi. We cater for Gr RRRR (age 2) to Grade 12.
Royal Kings School is aimed at equipping children with the ability to create bright futures, by imparting skills and values to succeed in an ever-changing society.
Our curriculum incorporates the CAPS guidelines of teaching and assessment and the 4 C's of 21st Century teaching: effective Communication, Creativity, Collaboration and Critical problem-solving.
Educators are passionate and teach with intent, using different teaching techniques, to enhance interaction, promote inclusive teaching to ensure the learning needs of every child are met. As well as integrating digital learning in the classroom, intensifying the learning experiences and interactions.
With the implementation of effective curriculum enhancement and academic intervention strategies, ranging from extra lessons, exam prep, one-on-one interventions and study boot-camps, learners are encouraged to improve skills and knowledge and are motivated to apply themselves and excel in their performance.
We offer small classes, aftercare and extensive co-curricular activities, Sport, Arts and Culture programs, Olympiads, Coding and Robotics.36 Goldman St, Florida, Roodepoort, 1710, South Africa, South AfricaMonday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 8, 2024 10:33 am local time","36 Goldman St, Florida, Roodepoort, 1710, South Africa, South Africa"
Gauteng,Pretoria East,edendale@doxadeo.co.za,,,https://saprivateschools.co.za/listing/edendale-independent-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Mission Providing quality Christ centred education to all learners from Gr RR to Gr 12 Raising City Changers to obtain their full potential in Christ, live purposefully with passion in a safe caring environment Provide additional support services through our School Care Programme Vision It is our vision to transform the local communities we serve To become centre's / domains where Christ is known and worshipped, as an extension of the Maragon dream To provide affordable holistic Christ centred education Sefako Makgatho Dr R513 East Nooitgedacht Farm, Cullinan, 1000, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:33 am local time","Sefako Makgatho Dr R513 East Nooitgedacht Farm, Cullinan, 1000, South Africa"
Atlantic Seaboard,Western Cape,info.atlantic@reddam.house,,,https://saprivateschools.co.za/listing/reddam-atlantic-seaboard-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"The school is situated on the slopes of Signal Hill, in the heart of the vibrant Atlantic Seaboard with a majestic view of the Cape Town Stadium, the Atlantic Ocean and Robben Island. On the edge of the Cape Town city bowl the historic Reddam House clock tower overlooks the intimate private school grounds. The Secondary School resides in the majestic heritage building while the Early Learning and Preparatory Schools are accommodated in the more modern building, which has been newly refurbished and extended. The canteen is managed by local health food chain Kauai. Reddam House Atlantic Seaboard, Cavalcade Road, Green Point, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Reddam House Atlantic Seaboard, Cavalcade Road, Green Point, Cape Town, South Africa, South Africa"
Limpopo,Polokwane,petro.kuhl@hotmail.com,,,https://saprivateschools.co.za/listing/kuhl-montessori-pre-school/,CAPS,,Limpopo,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.63 Orange St, Central, Kroonstad, 9500, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","63 Orange St, Central, Kroonstad, 9500, South Africa, South Africa"
Western Cape,West Coast,info@melkbosprivate.co.za,,,https://saprivateschools.co.za/listing/melkbosstrand-private-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Melkbosstrand Private School is a Christian school situated in the beautiful country side of Melkbosstrand, Cape Town. We are a proudly-South African co-educational parallel-medium school. It offers its students a world-class, balanced education which focuses on Bible education, academic, physical, cultural, musical and the emotional development of each student in an attractive and inviting country environment. The school offers formal schooling from 18 months to matric on the same campus but in separate facilities. Melkbosstrand Private School follows the National Curriculum. Our first group of Grade 12's matriculated in 2011 and we are very proud to say that they achieved a 100% pass rate. The school offers all major sports. Matches are held regularly against other private and government schools. Our sporting infrastructure includes tennis courts, netball courts, rugby, cricket and hockey fields and cricket practice nets. ? ?Melkbosstrand Private School, M19, Melkbosstrand, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Melkbosstrand Private School, M19, Melkbosstrand, Cape Town, South Africa, South Africa"
Western Cape,Blouberg,admin@puremontessori.com,,,https://saprivateschools.co.za/listing/alex-blaikie-montessori-pre-school/,IEB,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"The Alex Blaikie Montessori is a privately owned Pre-School, providing a multicultural, stimulating learning environment, committed to the advancement of all children whose parents share our vision. We are Montessori orientated offering a 3/4 day with aftercare. We are dedicated to promoting quality Montessori education for children from age 2 - 6 yrs, although we do consider younger children on an individual basis. Classes are age integrated and offer our precious children a calm, nurturing environment, where they are at liberty to develop their full potential. ?20A Crinum Rd, Table View, Cape Town, 7441, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","20A Crinum Rd, Table View, Cape Town, 7441, South Africa"
Gauteng,Boksburg,marketing@cbc.org.co.za,,,https://saprivateschools.co.za/listing/cbc-boksburg-high-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"CHRISTIAN BROTHERS' COLLEGE BOKSBURG Christian Brothers' College (CBC) Boksburg was established in February 1935 and is a leading Catholic Independent school for boys of all races and denominations, from Year 000 to Year 12 (Matric) with a state of the art weekly Boarding facility for senior boys in Years 8 to 12 (Matric). A well-balanced Academic and Sports Programme supports our mission to educate the whole person, to nurture each individual's talent and to develop competent, honest and enthusiastic young men equipped to take on the challenges of life and become leaders in society. CBC Boksburg is a member of ISASA and Year 12 boys write the IEB Matriculation examination. The College has a consistent pass rate of 100% annually with 92% achieving BD exemptions. Participation in at least two sports is compulsory and the Sports programme covers all the mainstream sports including Cricket, Rugby and Hockey. Well maintained playing fields, modern facilities and a unique House Tutor system for Years 8 to 12 (Matric) make a CBC Boksburg education, an enriching and lasting legacy. 20 October 2017. ? ? See Boksburg area on map to see other schools nearby. Konig Rd, Boksburg South, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Konig Rd, Boksburg South, Boksburg, 1459, South Africa"
Gauteng,Pretoria North,tshwane@mweb.co.za,,,https://saprivateschools.co.za/listing/tshwane-christian-primary-school/,Agricultural Management Practices,History,Agricultural Sciences,Dramatic Arts,Computer Applications Technology (CAT),7:00 am - 3:00 pm,"A Christian non-denominational school to serve the poorest of the poor. Pretoria North. 30 years standing with 19 out of 21 Years 100% Matric pass ratePlot 101, Piet my vrou road, Onderstepoort, Pretoria, 0110, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Plot 101, Piet my vrou road, Onderstepoort, Pretoria, 0110, South Africa"
Boksburg,Gauteng,info@excelsiorac.co.za,,,https://saprivateschools.co.za/listing/excelsior-academic-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"Excelsior Academic College is a registered Cambridge International Examinations Centre offering IGCSE, AS and A level qualifications. Offered in over 160 countries worldwide.47 10th St, Boksburg North, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","47 10th St, Boksburg North, Boksburg, 1459, South Africa"
Eastern Cape,East London,playwaysel@gmail.com,,,https://saprivateschools.co.za/listing/playways-pre-primary/,CAPS,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"We offer a stimulating program were children learn through play. The school provides education for the children of East London. Our program aims to develop children who are creative Thinkers and Doers. We cater for children 2 - 6 years old. We have half-day (7:00AM - 12:00PM) and Full-day (7:00AM - 5PM). The school accommodates a maximum of 85 children. There is a good teacher - child ratio. There are limited vacancies so come and see us or phone us now to enrol your child. The school has well qualified caring staff. ""Come And Grow With Us"".Playways Pre-Primary School, Jarvis Road, Berea, East London, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Playways Pre-Primary School, Jarvis Road, Berea, East London, South Africa, South Africa"
Gauteng,Randburg,bron@steady.co.za,,,https://saprivateschools.co.za/listing/everwood-preprimary-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our mission is to educate our children in a ""home away from home"" environment where they will not just be a number, but where we take the time to get to know our children individually in a comfortable and secure environment We believe in developing children to their full potential so that they will have the tools to face the future filled with self-confidence, but still encourage them to just be children. We encourage our children to have a sense of belonging and purpose, and a positive self-image that values uniqueness. We believe that trust is developed through relationships. See Randburg Schools 152 Church St, Johannesburg North, Randburg, 2188, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","152 Church St, Johannesburg North, Randburg, 2188, South Africa"
Jhb South,Gauteng,knbschool1@gmail.com,,,https://saprivateschools.co.za/listing/ken-barbie-pre-school-daycare-center/,CAPS,,Jhb South,Facebook,Twitter,7:00 am - 3:00 pm,"Ken & Barbie Preschool & Daycare Center provide care and education to young children whose parents either work during the day or want to socialize their children at a young age. We have a child-centered, play-based philosophy to empower our kids.12116 Turquoise Street, Ext 13, 1827 Lenasia, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","12116 Turquoise Street, Ext 13, 1827 Lenasia, South Africa"
Tembisa,Gauteng,tkla@tkla.co.za,,,https://saprivateschools.co.za/listing/tersia-king-learning-academy-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"Tersia King Learning Academy, situated in Hospital View, was established in 1991 as a Non-profit Private School to meet educational needs in the township of Tembisa and surrounding areas. This Non-profit Educational Trust aims to meet the need for quality education in Tembisa. For other admissions information, please contact us by filling in the form or:389 Samora Machel St, Tembisa, Johannesburg, 1632, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","389 Samora Machel St, Tembisa, Johannesburg, 1632, South Africa"
Gauteng,Sandton,info@graystonprep.co.za,https://kingsmead.co.za/,,https://saprivateschools.co.za/listing/grayston-prep-primary-school/,Afrikaans,Religion Studies,Business Studies,Agricultural Management Practices,History,7:00 am - 3:00 pm,"At Grayston Preparatory School, our primary aim is to encourage each pupil to be a self-confident, inquiring, tolerant, positive, well-rounded character with an independent mind. A balanced programme of rigorous academics, sport and cultural activities enables pupils to discover and expand their own talents in a personal and diverse community, so that the children embark on their adolescent and high school years confidently and knowledgeably. Education, citizenship, diversity, participation and personal development are the underpinnings of the School and provide the foundation for each pupil's growth toward becoming a responsible adult.Gillard St, Morningside, Johannesburg, 2146, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Gillard St, Morningside, Johannesburg, 2146, South Africa"
Western Cape,Cape Town,admissions@sggs.co.za,,,https://saprivateschools.co.za/listing/st-georges-grammar-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Why St George?s We are an Anglican Mainstream co-educational school for pupils from Grade Pre-R (pre-primary) to Grade 12 in Mowbray, Cape Town. The whole school is situated on one campus with separate buildings for the High and Preparatory School but with specific shared facilities such as school halls, a library and sports fields. The school fully subscribes to the National Policy on Inclusive Education and has an inclusive, anti-bias approach in all spheres of school life. We believe in creating a safe and happy space for our pupils while enabling a strong foundation for learning. Our computer labs and library are spaces that allow for our pupils to learn beyond the confines of a classroom. Our classes are small, we have an excellent academic programme and an extra-curricular programme that includes space for community-mindedness, spiritual growth, ecological awareness and appreciation of the arts.Richmond Rd, Mowbray, Cape Town, 7705, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Richmond Rd, Mowbray, Cape Town, 7705, South Africa"
Gauteng,Pretoria Central,dsp@dsp.gp.school.za,,,https://saprivateschools.co.za/listing/deutsche-schule-pretoria-primary-school/,IEB,,Gauteng,Grade 1,Grade 2,7:00 am - 3:00 pm,"The Deutsche Schule Pretoria offers private, independent schooling for preprimary, primary and high school children in The Willows, Pretoria.Simon Vermooten Rd, The Willows, Pretoria, 0041, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:34 am local time","Simon Vermooten Rd, The Willows, Pretoria, 0041, South Africa"
