Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Kwazulu Natal,Pietermaritzburg,judygray@merchiston.co.za,https://www.royalschools.co.za/,,https://saprivateschools.co.za/listing/merchiston-preparatory-school/,Information Technology,English,Life Sciences,African Languages,Physical Sciences,7:00 am - 3:00 pm,"Merchiston Preparatory School offers a modern and progressive syllabus with an emphasis on the importance of hard work, commitment and self-discipline. Our boys are encouraged to achieve their best. A child-centred approach to teaching and learning is encouraged, where individual differences are recognised and catered for. 324 Bulwer St, Pietermaritzburg, 3201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","324 Bulwer St, Pietermaritzburg, 3201, South Africa"
Gauteng,Sandton,Chune@zanet.co.za,,,https://saprivateschools.co.za/listing/chrysalis-academy-dainfern-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our school is situated on 3 ha in the country near Dainfern, off Cedar Road - Broadacres is 3 min away. HeronBridge is just down the road from us too. We cater for children who have learning difficulties and/or learn differently and need a small environment in which to flourish. We accept high functioning children on the autistic spectrum. We are the only school in SA able to offer the Scientific Learning neuroscience programmes to all children - not limited to our school's learners as it is computer based and can be done anywhere. We offer intensive remedial teaching, accommodate homeschoolers, help with auditory processing problems & offer a number of therapies. We have our own therapists and educational psychologist as well as teachers with many and varied areas of expertise. We offer Art, Drama, Ballet, Music - key board and guitar as well as voice, soccer, swimming, horse riding etc. ?1 Runnymead Ave, Chartwell, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","1 Runnymead Ave, Chartwell, 2191, South Africa"
Gauteng,Sandton,gardens@juniorcolleges.co.za,http://www.kerstencollege.co.za/,,https://saprivateschools.co.za/listing/junior-pre-school-gardens/,English,IEB,,Witkoppen,Grade RR,7:00 am - 3:00 pm,"Our aim as Junior Colleges is to foster and motivate learning and school readiness within a caring, nurturing, and productive environment. The children in our school are given many opportunities to learn through a variety of activities that are aimed to encourage school readiness, confidence, and emotional intelligence. ? At Junior Colleges Fourways, we enjoy constant communication with our parents which can take the form of a quick daily ""catch-up"" with the teacher in the morning or afternoon, communication books, the Communicator, newsletters, SMS etc. Our staff, all of whom, are first-aid trained, are loving, caring and passionate people who are totally committed to making sure that the children enjoy their journey of learning, discovering and socializing. ?Granite Road & Angelica Ave, Witkoppen, Sandton, 2068, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","Granite Road & Angelica Ave, Witkoppen, Sandton, 2068, South Africa, South Africa"
Western Cape,George,funintheson@absamail.co.za,,,https://saprivateschools.co.za/listing/fun-in-the-son-christian-pre-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"We are a Christian Pre-School that is based on Godly principles. We care for children 18 months - 6 years. Love and learning come together at our school. Fun in the Son Pre-School is registered as a non-profit organization. Our structured, Christian-based, education programme ensures that our children are nurtured and stimulated to reach their full, God-given potential. We offer small classes, providing individual attention and caring, experienced and qualified teachers. We aim to provide each child with an opportunity to get to know Jesus Christ in a personal way. We believe that as parents you should be involved in your child's education. The school will also function more effectively with interested, committed and involved parents. OUR VISION: To be a ""Lighthouse"" for God in George. OUR MISSION: To be a leading pre-school in George To provide a well structured Christian education programme To provide excellent & caring teachers To give children a first rate preparation for entry into Gr.1 at any school To offer small classes so that children receive individual attention See George area on map to see other schools nearby.9 Adderley St, Bodorp, George, 6529, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","9 Adderley St, Bodorp, George, 6529, South Africa"
Gauteng,Sandton,info@broadacres.com,,,https://saprivateschools.co.za/listing/broadacres-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Broadacres Academy is an affordable private school conveniently situated in the greater Fourways area of Johannesburg, Gauteng. Set on seven acres in the growing suburb of Broadacres, the school is nearby to the suburbs of Lonehill, Fourways, Chartwell and Dainfern. The Academy includes a Farm Nursery School, a Preparatory School (Grade 0 - Grade 2) and a Tutor Centre for registered homeschoolers (Grade 6 - Grade 12). What we believe: We believe that learning is a journey of exploration, a collaboration between learner and teacher, inspired by curiosity, guided by professional insight and commitment, grounded in community values and focused on the natural development of each child's potential. ?28 Syringa Ave, Broadacres, Johannesburg, 2055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","28 Syringa Ave, Broadacres, Johannesburg, 2055, South Africa"
Gauteng,Jhb East,info@amblesidekensington.co.za,,,https://saprivateschools.co.za/listing/ambleside-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Ambleside Primary School of Kensington is a Christ centered school that is based on the thought and practice of British author, philosopher and teacher, Charlotte Mason (1842 -1923).The school has been founded to provide a â€˜living education' for the children of Kensington and surrounding areas.A living education cultivates a love to learn, to live lives caring for others, while interacting with the best literature, the greatest works of art and music and creation. 78 Langermann Drive, Kensington. Johannesburg. 2101., South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:42 am local time","78 Langermann Drive, Kensington. Johannesburg. 2101., South Africa"
Mbombela,Mpumalanga,liza@dinkyland.co.za,,,https://saprivateschools.co.za/listing/dinkyland-pre-school/,CAPS,,Mbombela,Grade RR,Grade R,7:00 am - 3:00 pm,"The Dinkyland Castle stands proudly as a bastion of love, care and childhood development in the Lowveld. Here your little ones become royalty. Please join us as we take a journey through the magical Dinkyland Castle!! Dinkyland is well known in Nelspruit and the Lowveld for its outstanding teaching methodology and curriculum and is a feeder school for many of the primary schools in the area. See Nelspruit / Mbombela Schools 22 Inyati St, Mbombela, 1200, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","22 Inyati St, Mbombela, 1200, South Africa"
Cape Town,Kenwyn,kenwyn@chameleonschools.co.za,,,https://saprivateschools.co.za/listing/chameleon-early-childhood-development-centre-pre-school/,CAPS,,Cape Town,Grade RR,Grade R,7:00 am - 3:00 pm,"We provide a high-quality educational experience for children between the ages of approximately 5 to 15 years. Chameleon Campus offers facilities to 250 children from the Educare and Primary School Education. We also offer Aftercare and Holiday Care for the children of our schools and surrounding communities. We encourage and support parents in their parenting skills, by organising ongoing workshops and parent meetings. We follow the same National Curriculum (CAPS) as provided by WCED. Some children who are placed at Chameleon for mainstream education but, due to a diagnosis and who are not able to cope with National Curriculum, are offered an adapted curriculum to suit their needs. Chameleon Junior School has classes that are between 15 - 24 learners. Chameleon Junior School draws children from the greater Western Cape area. Chameleon Campus has the ability for your child to be addressed by professionals such as Speech Therapist and Occupational Therapist at school. All these professionals are independent and must be paid independently. If you require any other professional support, we could provide you with the list we work with regularly. Our Schools are situated on 3 campuses, some only 2km's apart. Educare and Pre School's situated in 49 Stockley Road Kenwyn, 72 Fifth Avenue Athlone and 51 Eike Avenue Sybrand Park. Our Primary School is also based here and a map providing directions to our campuses can be found on the last page. Of this prospectus.51 Eike Avenue, Sybrand Park, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","51 Eike Avenue, Sybrand Park, South Africa"
Kwazulu Natal,Durban,edendurban@gmail.com,,,https://saprivateschools.co.za/listing/eden-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"Eden College gives you a place to be YOU! Eden Durban is a small, caring, co-educational independent school that builds on a firmly established reputation of excellence spanning over 40 years. This leading secular school provides a unique and vibrant educational experience for students from grade 000 to grade 12. It offers a holistic curriculum that includes a wide range of set and optional subjects, sport and cultural pursuits.Dan Pienaar Rd & Wanless Road, Glenwood, Durban, 4001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","Dan Pienaar Rd & Wanless Road, Glenwood, Durban, 4001, South Africa"
Western Cape,West Coast,deirdre@shelantiprivateschool.co.za,215 573 484,,https://saprivateschools.co.za/listing/shelanti-private-primary-school/,Geography,Agricultural Management Practices,History,Civil Technology,Dramatic Arts,7:00 am - 3:00 pm,"Shelanti Private School's environment is small, loving and accepting, with class sizes that range from 8-14 learners. Shelanti Private School uses an inclusive teaching approach to learning, which is the key to inclusivity. See our enrichment program Inclusive teachingÂ refers to the creation of aÂ learningÂ environment which provides all learners, regardless of their specific learning difficulty, with the opportunity to fulfil theirÂ learningÂ potential. Inclusive teachingÂ describes the range of approaches toÂ teaching,Â that consider the diverse needs of all learners to create aÂ learningÂ environment where all students feel valued and where all learners can thrive. Shelanti Private School adheres to all the requirements of the National Curriculum, CAPS. Our focus is on 21st Century skills development and not purely content. These skills include: critical thinking, creativity, collaboration, communication, information literacy, media literacy, technological literacy and flexibility. This ensures high academic standards and a smooth transition into institutions that use different approaches. The curriculum is presented and unlocked according to each learners' strengths. This differs from other schools, where the curriculum is the focus and all learners are expected to adapt to one specific style of teaching and learning.Shelanti Private School, Table View, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","Shelanti Private School, Table View, Cape Town, South Africa, South Africa"
Gauteng,West Rand,info@rcaschool.co.za,https://redwoodschools.co.za/potchefstroom/,,https://saprivateschools.co.za/listing/randfontein-christian-academy-pre-school/,English,CAPS,,Randfontein,Grade RR,7:00 am - 3:00 pm,"Our trust is in God Almighty and His Son Jesus Christ, to bless RCA and that we would again grow to our capacity and full potential in order to make a difference in Randfontein to the honour of God. We want to be known as a Christian School that live according to the Word of God and laying the Christian foundation into the lives of our learners. The Randfontein Christian Academy (RCA) was established during 2010 and opens its doors on 24/01/2011. The school implemented the Accelerated Christian Education (ACE) as the curriculum from Grade RR to 12. The founder and Administrator of RCA is Pastor Gerrit Pretorius, presiding Pastor of the Apostolic Faith Mission of South Africa: Randfontein Congregation. Dr Chris Ayres is currently appointed as Principal of RCA School from 11 January 2016. Mrs Leonie Pretorius designed the School Logo with clarification and the meaning of each of the three parts within the logo namely the Father, Son and Holy Ghost, shield, the road, the wheat stem and the dove as she received it from the Lord.Randfontein Christian Academy, Bailey Street, Randgate, Randfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","Randfontein Christian Academy, Bailey Street, Randgate, Randfontein, South Africa, South Africa"
Western Cape,Cape Town,info@tmcplk.co.za,878 059 711,,https://saprivateschools.co.za/listing/montessori-centre-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"The Montessori Centre is a pre and primary school established in 1997. We enrol children from the age of three years until nine years. We are registered with and comply with the regulations of the Department of Education as well as the Department of Social Services. The Montessori system facilitates learning at a child's own pace - sometimes this means at a slower pace to ensure full understanding and mastery of concepts and at other times it means moving ahead with new concepts that are usually presented at a higher age level. Montessori Learning Areas There are several learning areas in the Montessori environment. These overlap with and correspond to the requirements of the Department of Education. Montessori education uses didactic materials, which are materials to assist concept formation and also to help achieve mastery of certain concepts. Montessori education embraces the concept of Cosmic Education where all subjects are taught in an interrelated manner, even though the subject areas can be divided into the following areas: Mathematics Language Sensorial Culturals Practical Life HereMontessori Centre South Africa, Raapenberg Road, Mowbray, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","Montessori Centre South Africa, Raapenberg Road, Mowbray, Cape Town, South Africa, South Africa"
Gauteng,Pretoria,principal@chrysalisschool.org.za,,,https://saprivateschools.co.za/listing/chrysalis-pre-school-adapted-pre-schooling/,SNAP,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Adapted Schooling In 2008 the founders of the Baby Therapy Centre (BTC) realised that children with special needs were in desperate need of a school which could accommodate and care for their specific requirements. Chrysalis School and Developmental Centre opened their doors in 2008 with the mission of providing adapted schooling and intensive therapy to children between the ages of three to twelve years who face a variety of disabilities, both physical and psychosocial. We aim to ensure that every child, no matter their disability or their socioeconomic background have access to quality education and therapy. We believe that every child deserves the chance to reach their fullest potential. Through individual objectives determined for each child, we work toward improving every child's functional prognosis and enhancing their potential to become a functional adult, able to contribute to society in a meaningful way. Through our integrated approach, which includes various interventions, a stimulating environment and caring and committed staff, we aim to enhance the quality of life for our children and their families. Activities Chrysalis offers aÂ Special Needs Adapted Program (SNAP) and Creative Ability-based curriculum.343 Elizabeth Grove South, Lynnwood 0081 Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","343 Elizabeth Grove South, Lynnwood 0081 Pretoria, South Africa, South Africa"
Gauteng,Pretoria East,csc@curro.co.za,,,https://saprivateschools.co.za/listing/woodhill-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"At Woodhill College we set out to achieve this by: - aspiring towards excellence in academic, sporting and cultural fields - creating a safe, caring and enriching environment in which each child can find a place in the sun"" - providing progressive, technologically advanced and innovative education - contributing towards the development of character by encouraging personal integrity, loyalty, good manners, independent thinking and high moral values - fostering a respect of all fellow citizens and an appreciation of cultural diversity See Garsfontein Schools 43 De Villebois Mareuil Dr, Pretoriuspark, Pretoria, 0043, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time","43 De Villebois Mareuil Dr, Pretoriuspark, Pretoria, 0043, South Africa"
George,,admin@kingsleyprivateschool.co.za,,,https://saprivateschools.co.za/listing/kingsley-private-high-school/,American AP,CAPS,Home Schooling,Copy link,,7:00 am - 3:00 pm,"Kingsley Private uses Pre-GED, and American High School Diploma a comprehensive educational system, driven by dedicated Educators who motivate and support parents in their quest to help their children reach their maximum potential in school and in life. The program utilises results-driven processes rather than conventionally applied time-focussed education curricula. At Kingsley we determine each student's Unique Learning Profile (genetic) with God-given abilities and talents and has developed a learning approach that accommodates learners' individual capabilities. The curriculum makes it possible for the learner, to achieve their full academic potential. This is the foundation upon which future learning is built. From grade 4 to grade 12, each learner discovers how to: Set goals and meet deadlines Develop critical-thinking skills Think creatively and independently The program covers the critical outcomes and minimum standards of the National Curriculum Statements (NCS) as prescribed by the Department of Education in South Africa. This includes Learner and Teacher Support Materials (LTSM's). See George area on map to see other schools nearby.Kingsley All in One Educentre (Private School), George South, George, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:43 am local time",
