Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Western Cape,Camps Bay,pj@pj.org.za,,,https://saprivateschools.co.za/listing/phyllis-jowell-jewish-day-pre-school/,IEB,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"PHYLLIS JOWELL JEWISH DAY SCHOOL is named to memorialize a very special aishet chaiyel, generous of spirit and giving in all ways. Phyllis Jowell was truly a woman of valour who strongly supported Torah learning and Jewish continuity during her lifetime. Phyllis lived her life by the motto of Veahavta Leraiacha Komacha 'love your fellow as yourself' - in which the essence of her life was what she selflessly did for others. Her inspiration continues to ensure young children being educated in a Torah-inspired environment. Our logo is a picture of a Torah, open for all to see. This reflects our goal of educating our children to access and apply fundamental and timeless laws, lessons and values of our Torah to their lives in a dynamic and modern world. This vision is also beautifully encapsulated in our motto of ""Torah Im Derech Eretz"". This statement is based on the teaching of Rabban Gamliel in Pirkei Avot who taught.14 Chilworth Rd, Camps Bay, Cape Town, 8040, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:34 am local time","14 Chilworth Rd, Camps Bay, Cape Town, 8040, South Africa"
Henley on Klip,Gauteng,marketing@hhps.co.za,,,https://saprivateschools.co.za/listing/henley-high-preparatory-pre-school/,CAPS,,Henley on Klip,Grade RR,Grade R,7:00 am - 3:00 pm,"Young lives are entrusted to us and we endeavour to provide the optimum atmosphere, opportunity and professional services for your child's learning experience. We have faith in their future; therefore it is vital that we develop and encourage their belief in themselves. We strive to create a happy atmosphere, providing for the talents of each child. Pupils are encouraged to develop a caring and responsible attitude towards others with a strong emphasis on integrity, morality and dignity. This is achieved within a framework of good behaviour and manners. The life of the school is based on Christian Principles. 
2, Highbury, Meyerton, 1962 , South Africa2, Highbury, Meyerton, 1962 , South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:34 am local time","2, Highbury, Meyerton, 1962 , South Africa"
Gauteng,Northcliff,wishingwellsinfo@gmail.com,,,https://saprivateschools.co.za/listing/wishing-wells-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our Motto - We Care! The first six years of a child's life are the most vital ones; every child needs the assistance to extend this education from the home into broader horizons. Our focus is the all round development of your child! A variety of play experiences enjoyed at our nursery school enrich the child's personal investigation of a larger world - a world of wonder and ever-widening horizons. Every experience involves the child as a whole. He has the opportunity to interact socially with children his own age thereby developing emotionally and socially. The routines add to this learning experience and principles of self-discipline develop, together with the growing needs of others. Language develops, conversation is encouraged, and stories are heard and told. Active participation in music and drama results in enjoyment and appreciation.271 Beyers Naude Dr, Blackheath, Randburg, 2195, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:34 am local time","271 Beyers Naude Dr, Blackheath, Randburg, 2195, South Africa"
Gauteng,Florida,admissions@royalkingsschool.co.za,,,https://saprivateschools.co.za/listing/royal-castle-florida/,Swimming,Athletics,Ball Skills,Science Club,Choir,7:00 am - 3:30 pm,"Royal Kings School was established in 2013, we are registered with the Department of Basic Education and accredited by Umalusi.  We cater for Gr RRRR (age 2) to Grade 12.
Royal Kings School is aimed at equipping children with the ability to create bright futures, by imparting skills and values to succeed in an ever-changing society.
Our curriculum incorporates the CAPS guidelines of teaching and assessment and the 4 C's of 21st Century teaching: effective Communication, Creativity, Collaboration and Critical problem-solving.
Educators are passionate and teach with intent, using different teaching techniques, to enhance interaction, promote inclusive teaching to ensure the learning needs of every child are met.  As well as integrating digital learning in the classroom, intensifying the learning experiences and interactions.
With the implementation of effective curriculum enhancement and academic intervention strategies, ranging from extra lessons, exam prep, one-on-one interventions and study boot-camps, learners are encouraged to improve skills and knowledge and are motivated to apply themselves and excel in their performance.
We offer small classes, aftercare and extensive co-curricular activities, Sport, Arts and Culture programs, Olympiads, Coding and Robotics.36 Goldman St, Florida, Roodepoort, 1710, South Africa, South AfricaMonday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","36 Goldman St, Florida, Roodepoort, 1710, South Africa, South Africa"
North Coast,Ballito,admin@beachesprimary.co.za,,,https://saprivateschools.co.za/listing/the-beaches-primary-ballito-primary-school/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"Welcome to The Beaches Primary Ballito, an independent school established in 2000. We have a wonderful reputation for providing a quality education in a happy, loving environment where children can prosper and enjoy their primary school years. The classes are small and the teachers dedicated to the individual needs of their pupils. The Beaches is a private mainstream school and not a remedial school, however, if necessary, remediation is given to children if learning problems become evident, by providing a revised curriculum and on-going support to suit each child. The National Curriculum is adhered to but we ensure that extra content is included to foster a broader education. Foremost is our awareness of meeting the educational as well as the emotional needs of each child, and we strive to produce confident, happy, well-balanced children. Singing, modern dance, mini and maxi sports, soccer and art are a part of the school week. An excellent aftercare facility is available. See Ballito area on map to see other schools nearby. Compensation Station Road, Ballito, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Compensation Station Road, Ballito, South Africa"
Western Cape,George,info@gracehillcollege.co.za,,,https://saprivateschools.co.za/listing/gracehill-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Our Dream A school where the children from Twittering Trees Preschool can move into, to further that which has been imparted into them from a young age A school that is built on the abounding grace of Jesus Christ A school that will foster honour and respect to all Children living by the motto: Living fully, Loving widely, Learning creatively A school with a family atmosphere, where children look out for one other and not only their own interests Children leaving school as confident young adults"" socially well adjusted; knowing who they are in Christ; academically strong; environmentally aware; physically fit and healthy; aware of their environment and making a difference in it; and aware of the community around them - desiring to leave a legacy. See George Schools 88 Hope St, George Central, George, 6530, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","88 Hope St, George Central, George, 6530, South Africa"
Gauteng,Randburg,jgandure@acaciaschools.co.za,,,https://saprivateschools.co.za/listing/acacia-private-primary-schools/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"We chose to name our school after the most common tree in Southern Africa, the Acacia. RADICATI QUIA VICTORIA, Latin for ROOTED FOR SUCCESS, is our motto which is aptly portrayed by our emblem which visually demonstrates that a good, strong and deep set of roots anchors the Savanna Acacia to flourish in the desert droughts, to remain standing in the driving winds, to resurrect/renew itself from the chars of veld fires, to protect itself from the herbivores of the plains and to provide shelter/habitation to the savanna animals. Our motto focuses on rooting each learner with the set of ""roots"" that will equip them to flourish in the unfriendly jungle of life and to serve the needs of humanity and the environment with excellency. We are equipped to root our learners in the following; Christian Ethos/values - placing God at the center of one's life Inspiration - create and sustain a desire for nobility, success and service Hard work - inculcating the discipline of hard work Excellency - cultivate excellency in all that one finds their hands to do World's best Curriculum - giving our learners the ""unfair"" advantage with the use of the World's best curriculum61 Blandford Rd, Northriding, Randburg, 2169, South Africa61 Blandford Rd, Northriding, Randburg, 2169, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","61 Blandford Rd, Northriding, Randburg, 2169, South Africa"
Gauteng,Jhb East,info@sparkschools.co.za,,,https://saprivateschools.co.za/listing/spark-kempton-park-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"SPARK Kempton Park opened in January 2018, the fourteenth in the SPARK Schools network. SPARK Kempton Park is located in the East of Johannesburg.SPARK Schools grow by a grade each year, we offer full Grades R â€“ 7 school offering.43 Derrick Rd, Spartan, Kempton Park, 1619, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","43 Derrick Rd, Spartan, Kempton Park, 1619, South Africa"
Gauteng,Roodepoort,info@bridgewayhighschool.co.za,,,https://saprivateschools.co.za/listing/bridgeway-christian-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Bridgeway High School was established in 2006. We strive to provide academic excellence as we equip the learners with tools that enable them to be a success in life as well as significant in the community and workplace. A core focus at Bridgeway High School is Design, and more specifically, the design-thinking process. We believe that design not only develops creative intelligence and vital life skills, but moulds our learners to become leaders that impact our country through innovation, entrepreneurial skills and proactive problem solving. These areas focus on social, cultural, environmental and economic factors. 41 Hyacinth St, Weltevredenpark, Roodepoort, 1709, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","41 Hyacinth St, Weltevredenpark, Roodepoort, 1709, South Africa"
Northern Cape,Kuruman,info@sediba.org,,,https://saprivateschools.co.za/listing/sediba-academy-pre-school/,CAPS,,Northern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"The KCA Programme Academic Excellence Individualized Instruction Bible-Based Education Mastery-Based Learning Diagnostic Testing Biblical Values Reasoning Skills Character Building Vision To establish well-equipped students by means of a high quality individualized educational system To develop students with a Christ-like character, which will enable them to think well, act responsibly, and live wisely. The object of our school is to teach children how to live, and equip them for success. The school is an extension of the home in training young people. The school staff works closely with parents to train the whole child. Attendance at the school is a privilege and not a right. The goal is to train youth of all abilities in the highest principles of moral character, self-discipline, individual responsibility, personal integrity, and good citizenship. The school stands without apology for high standards of morality and wisdom.Sediba Academy, Kalahari Street, Kuruman, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Sediba Academy, Kalahari Street, Kuruman, South Africa, South Africa"
Gauteng,Sandton,info@graystonprep.co.za,,,https://saprivateschools.co.za/listing/grayston-prep-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Grayston Preparatory School, our primary aim is to encourage each pupil to be a self-confident, inquiring, tolerant, positive, well-rounded character with an independent mind. A balanced programme of rigorous academics, sport and cultural activities enables pupils to discover and expand their own talents in a personal and diverse community, so that the children embark on their adolescent and high school years confidently and knowledgeably. Education, citizenship, diversity, participation and personal development are the underpinnings of the School and provide the foundation for each pupil's growth toward becoming a responsible adult. ? See Sandown area on map to see other schools nearby.Gillard St, Morningside, Johannesburg, 2146, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Gillard St, Morningside, Johannesburg, 2146, South Africa"
Limpopo,Polokwane,admin@pepps.co.za,,,https://saprivateschools.co.za/listing/pepps-polokwane-primary-school/,Agricultural Sciences,Consumer Studies,Agricultural technology,Engineering Graphics and Design,Electrical Technology,7:00 am - 3:00 pm,"PEPPS stands for the Project for the Establishment of Primary and Pre-Primary Schools. PEPPS was founded by Patrick Hamilton and his wife, Toni. Patrick was PEPPS director and Toni was Director: Public Relations, in charge of fundraising. Patrick was the Headmaster of WHPS Preparatory School in Pretoria. The original vision of PEPPS was to establish multi-racial, affordable, private schools which offered quality education. In 1990 parents from the then Pietersburg, having heard of the Project which had already established schools in Edenvale and Atteridgeville, approached Patrick Hamilton to open a PEPPS in town. PEPPS Polokwane was established in 1991 in a house in Koppiefontein. In 1992 the school moved to its present site in Myngenoegen; 9 hectares of naturally beautiful ground with over one hundred indigenous trees. In 1994 growing demand lead to the extension of the primary school to Grade 9 and in 1996 the school was further extended to incorporate Grade 12. See Polokwane area on map to see other schools nearby.Pepps Polokwane Preparatory School and College, Myngenoegen, Polokwane, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Pepps Polokwane Preparatory School and College, Myngenoegen, Polokwane, South Africa, South Africa"
Gauteng,Johannesburg,info@bluebird.org.za,,,https://saprivateschools.co.za/listing/bluebird-pre-primary/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"It is our goal to develop the whole child, so that he or she may strive to achieve independence, self discipline, self knowledge, develop problem solving abilities and to learn to have respect and tolerance for others and their cultures. Our school emblem is ""the Blue Bird of Happiness"" - which reflects the modus opperandi of the school. Learners are inspired to participate, compete, assist, reward and to be rewarded in turn. This affirmation develops contentment and a positive self-image resulting in happy children. We are committed to our entire school community, the children parents, educators and support staff, believing that we are only as strong as the weakest link. Our school reflects the diversity of South African culture. We endeavor to instill a sense of pride and achievement in our young learners, for themselves and their country as we lead them step by step up the ladder of learning. ?14 Hume Rd, Hyde Park, Johannesburg, 2196, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","14 Hume Rd, Hyde Park, Johannesburg, 2196, South Africa"
North West,Hartbeespoort,admin@pecanwoodcollege.co.za,,,https://saprivateschools.co.za/listing/pecanwood-college/,CAPS,,North West,Instagram,YouTube,7:00 am - 3:00 pm,"The College provides outstanding facilities, qualified and dedicated teachers with passion and enthusiasm to fulfil the needs of each pupil in a sensitive, caring manner and a balanced programme of academic, cultural, sporting and adven-ture pursuits. Surrounded by the majestic Magaliesberg Mountains and near to the shores of the historic Hartbeespoort dam, Pecanwood College is proud to offer ourselves as an ideal school for families who have chosen a lifestyle away from large urban centres and the quality of life that it brings. Pecanwood College is an independent, combined school of excellence. Our outstanding facilities, qualified and dedicated teachers offer the passion and enthusiasm to reach each child in a sensitive, caring manner. This excellence extends to a balanced programme of academic, cultural and sporting aptitude. Pecanwood College, Hartbeespoort, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Pecanwood College, Hartbeespoort, South Africa, South Africa"
Western Cape,Cape Town,valley-pre-primary-pre-school@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/valley-pre-primary-pre-school-2/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Valley Pre-Primary is an independent school, registered by the Education Department. It offers an up-to-date school readiness programme, which also incorporates some ideas of Rudolph Steiner and Maria Montessori. Our staff of eight teachers are highly qualified and brings a variety of specialised qualifications to supplement the programme. They are supported by eight teaching assistants. The Governing Body (elected annually) liaises with its staff, parents and community to manage and administer the school. We aim to achieve excellence in education. Valley also offers an excellent aftercare facility. The programme is run by an experienced teacher and teaching assistants.4 Nerine St, Scott Estate, Cape Town, 7806, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","4 Nerine St, Scott Estate, Cape Town, 7806, South Africa"
Gauteng,Johannesburg,admin@stkatharines.co.za,,,https://saprivateschools.co.za/listing/st-katharines-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"St Katharine's was started in 1916 as a small community school which valued joy in learning, the arts, music and excellence in academic endeavour - a foundation that underpins our school culture to this day. We cultivate an environment in which each girl is known as an individual and encouraged to strive for her personal best. We are also cognisant of the fact that each girl is part of a community and, while unique, she should serve the needs of others in a sensitive and meaningful manner. At St Katharine's, there is no annual prize giving on the understanding that no one girl matters more than another. Everything we do at St Katharine's is based on our school motto, Ut Possim, to the best of our ability, as well as the following core values: individuality, altruism, courtesy, integrity, vitality, compassion, tolerance, commitment, creativity and innovation.43 Escombe Ave, Parktown, Johannesburg, 2193, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","43 Escombe Ave, Parktown, Johannesburg, 2193, South Africa"
