Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Midrand,au.international53@gmail.com,,,https://saprivateschools.co.za/listing/african-union-international-primary-school/,English,Life Sciences,Mathematical Literacy,Physical Sciences,Afrikaans,7:00 am - 3:00 pm,"The African Union International School (AUIS) is a unique pan-African co-educational institution dedicated to grooming a new generation of African Leaders. The school accepts fulltime Kindergarten to Grade 12 students from the 53 states of the African Union and from the worldwide African Diaspora. AUIS seeks to instill in learners the competency and the commitment to become Servant Leaders and Social Entrepreneurs striving for a united and prosperous Africa as well as a just and peaceful World. ? See Midrand area on map to see other schools nearby.53 West Rd, Glen Austin AH, Midrand, 1685, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","53 West Rd, Glen Austin AH, Midrand, 1685, South Africa"
Pretoria Central,,NoReply@eduplex.co.za,(012) 941-2000,https://eduplex.co.za/pre-school/,https://saprivateschools.co.za/listing/eduplex-pre-school/,Co-Ed (Mixed),English,Afrikaans,Grade RRR,Grade RR,7:45 am - 1:45 pm,"Who are we and what do we stand for? A WORLD-CLASS EDUCATION FOR A WORLD-CLASS FUTURE. Affordable, quality education in a safe and secure environment is our first priority. We have a God-given vision to MAKE A DIFFERENCE. We are a dynamic independent private Christian mainstream school established in 2002. With a Biblical worldview - providing a framework for ethical thinking. Here a few deaf children are included in each (Parallel medium/English/Afrikaans) class of normal hearing children where they learn to speak - without sign language. Eduplex is a model for inclusive education internationally, 100% IEB Grade 12 pass rate with 98% University exemption. Exceptional in-service training and online teaching to enrich the curriculum. Our continuous professional development programmes are highly acclaimed throughout South Africa. EDUPLEX Pre-School implements learning through play and discovery with a multi-sensory environment. Eduplex has an Award-winning interactive gardens as an extension of the classroom with outstanding educational programmes. Controlled class sizes are the decisive factor for a balanced learning environment, this allows for creativity, collaboration, communication, critical thinking and global connectedness to happen within the classroom setting. Pupils participating in cultural activities and competitive sport at Pre-school level are given the chance to develop important life skills such as confidence, fostering a sense of empathy and awareness, self-discovery and strong group dynamics.1186 Dormer Avenue, Queenswood, Pretoria, South AfricaMonday7:45 am - 1:45 pmTuesday7:45 am - 1:45 pmWednesday7:45 am - 1:45 pmThursday7:45 am - 1:45 pmFriday7:45 am - 1:45 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","1186 Dormer Avenue, Queenswood, Pretoria, South Africa"
Gauteng,East Rand,info@jaharichristianacademy.org,,,https://saprivateschools.co.za/listing/jahari-christian-academy-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Jahari Christian Academy was established 2011 We started this school as a response to a call we felt to address the needs in our community for individual education and upliftment. Grade 1 to 12 education Students are diagnosed academically and placed on the appropriate level. Student -teacher ratio 1:15 maximum Biblical Based Curriculum Teaching Biblical values, character building and leadership development Autonomous Learning Autonomous learning is defined as an approach to learning with which learners hold the power or right to regulate and control their own learning activities. Learners are in charge of their own learning processes with autonomy. Autonomous learning is also called self-directed learning. Learning to learn is essential in the development of a self-regulated, autonomous learner. Teaching the skills of researching, developing critical and creative thinking, communication skills, and social and self-management abilities is key for learners today (OECD, 2018). There are many examples of learners who excelled academically thanks to sheer grit and commitment to hard work.12 8th Rd, Rynfield AH, Benoni, 1514, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","12 8th Rd, Rynfield AH, Benoni, 1514, South Africa, South Africa"
Gauteng,Sandton,info@eduinc.co.za,,,https://saprivateschools.co.za/listing/education-incorporated-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Education Incorporated is a private boutique school with a unique perspective on education. Our select educators provide attentive and personalised teaching to very small groups of children with potential. We grow children into independent thought leaders able to succeed in whichever path they choose in life. Our global citizens come from all walks of life, but we have found that our demographics tend towards five distinct groups. Education Incorporated has exceptionally high academic standards with a solid support structure, and as such we attract students who want to achieve academically.40 Kingfisher Dr, Fourways, Johannesburg, 2055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","40 Kingfisher Dr, Fourways, Johannesburg, 2055, South Africa"
Pretoria South,Gauteng,Info@pretoriachineseschool.com,,,https://saprivateschools.co.za/listing/pretoria-chinese-pre-school/,CAPS,,Pretoria South,Grade RR,Grade R,7:00 am - 3:00 pm,"The main focus is of course on the academic programme that needs to be followed. Every child needs to become aware that the learning that they are involved in is for their benefit. They are not learning because it will help their parents, or their friends. They are learning because it will help them. The academic staff need to facilitate this learning by providing the best opportunities for every child to excel. The pillars on which this school is built (humility, respect and discipline), provide a sound foundation for the development of responsible citizens. In our society, these principles are all too often absent in our day to day interactions. If we can instil these principles in the daily lives of our children, with this supported by the interactions that take place at home, then we would be well on the way to transforming the lives of all that we come into contact with.Pretoria Chinese School, Halse Street, Wingate Park, Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","Pretoria Chinese School, Halse Street, Wingate Park, Pretoria, South Africa, South Africa"
Gauteng,Pretoria North,admin@tinydolphinspreschool.co.za,,,https://saprivateschools.co.za/listing/tiny-dolphins-pre-pre-school-and-day-care/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We provide a warm and encouraging atmosphere that enhances self-concept, instills basic moral values, encourages social interaction, and enriches awareness of the natural and cultural world. We're a warm and loving community of preschoolers, teachers, and parents who inspire imagination, creativity, and play for every learner. In an environment rooted in respect and compassion, we strive to nourish each child's spirit and provide a protective space for him or her to grow.10 Papegaai St, East Lynne, Pretoria, 0186, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","10 Papegaai St, East Lynne, Pretoria, 0186, South Africa"
Gauteng,Centurion,raslouw@plgschools.co.za,,,https://saprivateschools.co.za/listing/plg-raslouw-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.PLG Raslouw College, Poole Avenue, Raslouw AH, Centurion, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","PLG Raslouw College, Poole Avenue, Raslouw AH, Centurion, South Africa, South Africa"
Kwazulu Natal,Berea,admin@littlenoddy.co.za,,,https://saprivateschools.co.za/listing/little-noddy-pre-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"At Little Noddy we provide a high standard of outstanding facilities to guide your child through all the stages of their development. Our baby and toddler amenities provide excellent care for babies from 3 months to 2 years. We have a high staff to child ratio in a warm, friendly and hygienic facility. Individual cots are provided in a calm and soothing environment. ? Our education programme for our 2 - 6 year (Grade R) age group more than meets the revised curriculum statements in terms of literacy, numeric and life skills. An enthusiastic team of sensitive, friendly teachers help create a warm, loving atmosphere, which forms an ideal building block in your child's pre-primary education. Our curriculum revolves around a main theme which changes weekly, finishing on Fridays when the children do their Baker Baker 'constructions'. Through the various themes, which are based on common topics and interests, the children are inspired and so learning becomes fun. Our Grade R's also have the opportunity to go on many outings as well as having sleepovers and dress-up daysLittle Noddy Pre-School, 6th Avenue, Essenwood, Berea, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","Little Noddy Pre-School, 6th Avenue, Essenwood, Berea, South Africa, South Africa"
Gauteng,Midrand,admissions@kyalamischools.org,,,https://saprivateschools.co.za/listing/kyalami-preparatory-school/,Agricultural Sciences,Consumer Studies,Agricultural technology,Engineering Graphics and Design,Electrical Technology,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Kyalami Preparatory School, Lyndore Avenue, Kyalami Estate, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","Kyalami Preparatory School, Lyndore Avenue, Kyalami Estate, Midrand, South Africa, South Africa"
Gauteng,Sandton,lonehill@crawfordinternational.co.za,,,https://saprivateschools.co.za/listing/crawford-pre-school-lonehill/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The first 6 years of a child's life is a unique period, during which the child develops an estimated two thirds of his/her ultimate intellectual ability. He/she also develops the core of his/her personality, as well as his/her social and emotional disposition. Our aim is to develop the whole child, i.e. physically, spiritually, emotionally, socially and intellectually. During free choice, children play in the garden where they have jungle gyms to learn agility, obstacle courses for balance, hand-eye and eye-foot co-ordination games, sensopathic play, water play and the ever popular sandpit. The cognitive area offers puzzles, construction games and cognitive games, while the fantasy area allows them to play Mummy and Daddy and become involved in a make-believe world! For Preparatory School - see here For High School - see here17 Lonehill Blvd, Lone Hill, Sandton, 2062, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:08 am local time","17 Lonehill Blvd, Lone Hill, Sandton, 2062, South Africa"
Gauteng,West Rand,muldersdrift@tkswr.co.za,,,https://saprivateschools.co.za/listing/the-kings-pre-school-muldersdrift/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The King's School Muldersdrift, located at and in relationship with CMRC - Community Ministries Resource Centre, is part of the King's Education Group - a new group of schools with a vision of excellence in education to the glory of God!63 Malcolm Rd, Poortview, Johannesburg, 1740, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","63 Malcolm Rd, Poortview, Johannesburg, 1740, South Africa"
Gauteng,East Rand,info.helderwyk@curro.co.za,087 097 0844,https://curro.co.za/schools/curro-helderwyk-high-school,https://saprivateschools.co.za/listing/curro-helderwyk-independent-high-school/,Co-Ed (Mixed),English,CAPS,,Brakpan,7:00 am - 3:00 pm,"Curro Helderwyk is a leading independent school situated within the Helderwyk Security Estate in Brakpan. We provide high-quality education, which incorporates 21st-century learning, to learners from Age 3 to Grade 12. Our small class sizes of between 20-25 learners and enhanced curriculum provide children with the skills and knowledge to grow into self-confident individuals. With specialised subjects and dedicated teachers, our well-rounded approach prepares learners for the IEB examination at the end of Grade 12. Castle At Curro Helderwyk Helderwyk, we provide a safe, nurturing environment where children are cared for and engaged in play-based developmental activities. Through competitive school fees, our classrooms are designed to encourage educational curiosity, while our playgrounds are equipped with play structures that inspire physical development through movement and play. Our small class sizes are divided by age group, which allows our teachers to spend quality time with each child. Language English Ages From 3 years to 5 years Class size 10 - 20 children (varies) Monthly Fees R3 530 School Times 07:40 - 13:00 Aftercare46 Tandelberg St, Helderwyk Estate, Brakpan, 1541, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","46 Tandelberg St, Helderwyk Estate, Brakpan, 1541, South Africa"
Gauteng,Pretoria North,anchorchristianacademy@gmail.com,,,https://saprivateschools.co.za/listing/anchor-christian-academy-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"Our vision is that our schools will become an anchor and beacon in the communities addressing not only holistic child education, but also Adult Education. The schools seek to provide balanced education to address the academic, physical (sport), spiritual, emotional and social needs of not only the learner, but the community as well. Impacting the lives of young people of South Africa through excellence in leadership, self-discipline, individual responsibility, personal integrity and good citizenship. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page.944 Mooipoort St, Kameeldrift East, Pretoria, 0186, South Africa944 Mooipoort St, Kameeldrift East, Pretoria, 0186, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","944 Mooipoort St, Kameeldrift East, Pretoria, 0186, South Africa"
Gauteng,Johannesburg,info@whitestonepass.co.za,,,https://saprivateschools.co.za/listing/whitestone-college-johannesburg/,CAPS,,Gauteng,Instagram,YouTube,7:00 am - 3:00 pm,"Whitestone College (Pty) Ltd is a Private Further Education and Training College accredited by Umalusi, Council for Quality Assurance in General & Further Education, QCTO, The Quality Council for Trades and Occupations and provisionally registered with the Department of Higher Education and Training (DHET) as a private Further Education and Training provider. Whitestone is also accredited by various Sector Education & Training Authorities (SETAs), namely Health and Welfare SETA (HWSETA) or the Health Courses and Media, Information and Communication Technologies (MICTSETA) for Information Technology (IT) Courses.Newtown Mall, 77 Harrison St, Newtown, Johannesburg, 2000, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","Newtown Mall, 77 Harrison St, Newtown, Johannesburg, 2000, South Africa"
Western Cape,George,info@rundlecollege.co.za,,,https://saprivateschools.co.za/listing/rundle-primary-school/,IEB,,Western Cape,Instagram,YouTube,7:00 am - 3:00 pm,"At Rundle College, the objective is to embrace eminent education - efficiently and in a focused manner - with high quality school time. Rundle College offers an exciting educational opportunity in George, in the beautiful Garden Route region of the Western Cape. The school offers cutting-education, following the globally respected Cambridge International Education (CIE) curriculum, in association with Rundle's experiential and interactive teaching methods. Life Orientation is not a subject choice at our school - it forms an integral part of everyday life at Rundle College. Whilst Rundle College is challenging educational boundaries, this is done in a considered manner, preserving those elements of the past that are most effective whilst simultaneously implementing new and innovative processes and applications. The more limited school day is designed to allow for concentrated effort and focus, without in any way compromising the quality of education. Indeed, the Cambridge International Education and the supporting interactive programmes that support the Cambridge syllabus meet and beat expectations.Rundle College, Plattner Boulevard, Rooirivier-Rif, George, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","Rundle College, Plattner Boulevard, Rooirivier-Rif, George, South Africa, South Africa"
Gauteng,Johannesburg,bharris@randschools.co.za,,,https://saprivateschools.co.za/listing/rand-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"The school caters for children from Grade 0 to 7 (Rand Preparatory School) and offers Grades 8 to 12 under the auspices of Rand College. Our school follows the National Curriculum Statement (NCS) but we write the IEB (Independent Exam Board) examinations. Rand College opened its doors at the start of 2004. Our first Grade 12 group, writing the IEB exam, wrote their finals in 2008. 2014 Marks our 10th year and we are incredibly proud of the achievements of our pupils, both past and present! Under the leadership of Mr de Beer, students are expected to work hard and display impecable manners and behaviour. Students are expected to produce work of a high standard and the staff work exceptionally hard to ensure that our children are ready for the NSC examinations at the end of Grade 12. Rand College is registered with IEB for the Grade 12 certificates. Rand College offers up to two classes of a maximum of 24 pupils in each grade.Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:09 am local time","Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South Africa"
