Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Boksburg,marketing@cbc.org.co.za,,,https://saprivateschools.co.za/listing/cbc-boksburg-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"CHRISTIAN BROTHERS' COLLEGE BOKSBURG Christian Brothers' College (CBC) Boksburg was established in February 1935 and is a leading Catholic Independent school for boys of all races and denominations, from Year 000 to Year 12 (Matric) with a state of the art weekly Boarding facility for senior boys in Years 8 to 12 (Matric). A well-balanced Academic and Sports Programme supports our mission to educate the whole person, to nurture each individual's talent and to develop competent, honest and enthusiastic young men equipped to take on the challenges of life and become leaders in society. CBC Boksburg is a member of ISASA and Year 12 boys write the IEB Matriculation examination. The College has a consistent pass rate of 100% annually with 92% achieving BD exemptions. Participation in at least two sports is compulsory and the Sports programme covers all the mainstream sports including Cricket, Rugby and Hockey. Well maintained playing fields, modern facilities and a unique House Tutor system for Years 8 to 12 (Matric) make a CBC Boksburg education, an enriching and lasting legacy. 20 October 2017. ? ? See Boksburg area on map to see other schools nearby. Konig Rd, Boksburg South, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","Konig Rd, Boksburg South, Boksburg, 1459, South Africa"
Gauteng,Jhb East,info@leaderschristianacademy.co.za,,,https://saprivateschools.co.za/listing/leaders-christian-academy-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"A private institution with a public purpose, Leaders Christian Academy combines rigorous college preparation with a commitment. An individualized learning institution, where learners start each day with a new slate, dynamically shaping their futures, one day at a time. Inspiring our learners to perform and serve humanity through innovation and the collaborative pursuit of knowledge. Our Young Pre classroom is for ages. This age group is working on developing their fine and gross motor skills, that are gaining independence and developing their social skills through play. See Edenvale Schools Leaders Christian Academy, 14th Avenue, Edenvale, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","Leaders Christian Academy, 14th Avenue, Edenvale, South Africa, South Africa"
Gauteng,Jhb East,info@infiniteschools.co.za,,,https://saprivateschools.co.za/listing/modderfontein-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Modderfontein Montessori School has expanded into High School. Our School model has rebranded to create â€œInfinite Schoolsâ€. Modderfontein Montessori School continues to adhere to the Montessori curriculum and philosophy for the 12 months - 6 and 6-12-year-old groups. Our 12-18-year-old group follows the Cambridge Assessment International Education curriculum.2 Harley St, Modderfontein, Edenvale, 1645, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","2 Harley St, Modderfontein, Edenvale, 1645, South Africa"
Bedford,Eastern Cape,ammie@bedfordcountryschool.com,,,https://saprivateschools.co.za/listing/bedford-country-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"Bedford Country School is a private school situated in the beautiful town of Bedford in the Eastern Cape of South Africa, about 2 hours' drive from the coastal city of Port Elizabeth. We are an English medium, Christian-based school with classes from pre-school to Grade 4. At BCS we strive to live up to our motto: ""Learning and Loving it"" and believe that children learn best when they are having fun. Our dynamic and dedicated team of teachers are passionate about children and their education. All teachers are trained and highly skilled in their various learning areas. ? See Fort Beaufort area on map to see other schools nearby.19 Graham St, Bedford, 5780, South Africa19 Graham St, Bedford, 5780, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","19 Graham St, Bedford, 5780, South Africa"
Kwazulu Natal,Durban,qca@saol.com,,,https://saprivateschools.co.za/listing/queensburgh-christian-acadamy-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"At Queensburgh Christian Acadamy we believe in education without fear, where good citizenship, leadership and sportsmanship are developed by placing emphasis on the needs of every child. We would like to welcome you to the growing community of families that believe in the value of a QCA education. QCA graduates are well rounded, confident and apply the education and life skills with which they have been equipped.Queensburgh Christian Academy, Hillary, Durban, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","Queensburgh Christian Academy, Hillary, Durban, South Africa, South Africa"
Belgravia,Northern Cape,info@stpatricks.co.za,,,https://saprivateschools.co.za/listing/st-patricks-cbc-kimberley-high-school/,CAPS,,Belgravia,Facebook,Twitter,7:00 am - 3:00 pm,"We value the prophetic Christian and moral vision of our founder, Edmund Rice, and seek to create a challenging and stimulating educational environment. Individuals thrive in our small classes where our children are not only known by name but by nature, needs and talent. 170 Du Toitspan Rd, Belgravia, Kimberley, 8301, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","170 Du Toitspan Rd, Belgravia, Kimberley, 8301, South Africa"
Kwazulu Natal,Pietermaritzburg,marketing1@stnicholas.co.za,,,https://saprivateschools.co.za/listing/st-nicholas-diocesan-high-school/,IEB,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"St Nicholas Diocesan School is an Independent Anglican School for boys and girls. Its aim is to offer an excellent education and to provide a secure and caring environment where children from Grade RR to Grade 12 are given opportunities to realise their potential. At. St Nicholas, the needs of the whole child are catered for - intellectual, emotional, physical, spiritual and cultural. Teachers are familiar and caring. The school is small enough for your child not to be just a number. Our aim is for your child to develop holistically through a fun learning environment. Nicholas provides education from Grade RR right through to Matric ? See Pietermaritzburg area on map to see other schools nearby.34 Jabu Ndlovu St, Pietermaritzburg, 3201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","34 Jabu Ndlovu St, Pietermaritzburg, 3201, South Africa"
Kwazulu Natal,Wartburg,school@wartburg.co.za,,,https://saprivateschools.co.za/listing/wartburg-kirchdorf-high-school/,CAPS,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"Pre-Primary Schools in Wartburg Primary Schools in Wartburg High Schools in Wartburg Wartburg Kirchdorf School Wartburg Kirchdorf School Wartburg Kirchdorf School Find other schools around this area by completing the form below 9 Fountain Hill Rd, Wartburg, 3233, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","9 Fountain Hill Rd, Wartburg, 3233, South Africa"
Gauteng,Jhb East,kingsschool@kslp.org.za,,,https://saprivateschools.co.za/listing/the-kings-pre-school-linbro-park/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The vision of The King's School Linbro Park speaks of providing a Christ-centred learning environment. This spiritual focus permeates all that we do both inside and outside of the classroom.? First and foremost, we seek to embrace and model Biblical values. ? School Fees Baby & Toddler Centre - R2000 Pre-school - R2200-R3600 Primary School - R5000-R5500 High School - R5600-R5850 ?133 1st Rd, Linbro Park AH, Sandton, 2065, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:37 am local time","133 1st Rd, Linbro Park AH, Sandton, 2065, South Africa"
Gauteng,Midrand,info@midrandmontessori.co.za,,,https://saprivateschools.co.za/listing/midrand-montessori-pre-school-and-primary/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"Midrand Montessori Pre-School and Primary is an intimate home-away-from-home that provides children aged 3 months to 12 years with a stimulating and enticing environment. They are given freedom to discover themselves and develop their individual personalities and talents within a controlled, calm atmosphere. Our school is led by a team of dedicated and enthusiastic teachers that strive to prepare each individual child for a successful future. We believe in guiding our children to become confident and independent, instilling in them a sense of high self worth and esteem, with our motto being: "" The children come first! "" See Midrand area on map to see other schools nearby. Midrand Montessori Preschool, Primary and High School, Surrey Road, Carlswald, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","Midrand Montessori Preschool, Primary and High School, Surrey Road, Carlswald, Midrand, South Africa, South Africa"
Midrand,Dainfern,info@the-matriarch.com,,,https://saprivateschools.co.za/listing/the-matriarch-tutors/,Fitness & P.E,Art & Craft Club,Chess club,American AP,CAPS,7:00 am - 3:00 pm,"At The Matriarch, we know what it takes to enhance our students’ education. Our unique approach to learning makes The Matriarch more than just a tutor centre - it’s a life experience. We invite you to explore our dynamic and diverse community, contact us to arrange a visit at your convenience.255 Bridle Pass Road, KyalamiMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","255 Bridle Pass Road, Kyalami"
Gauteng,Jhb East,info@yeshivacollege.co.za,,,https://saprivateschools.co.za/listing/yeshiva-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Situated in Glenhazel, Johannesburg, Yeshiva College is the first and currently the largest torah school in Southern Africa and amongst the largest in the southern hemisphere. Yeshiva has over 1040 students and a staff complement of 180 professionals spanning across 5 schools: playschool; pre-primary school; primary school; girls high school and boys high school. At Yeshiva College, we are driven by a passion for Torah learning and living. We focus on academic excellence evident in our consistently outstanding matric results and 100% pass rate. Zionism and a deep commitment to the People, Land and State of Israel are at the heart of our ethos. Sport is central to our curriculum and Yeshiva continues to excel across all sporting arenas. Our mission is to create a nurturing environment in which the school partners with parents to provide excellence in Torah Chinuch (education) and General Studies, in order to prepare children for life and its responsibilities as Torah Jews, with values in line with the core values of our school.Long Ave & Ridge Rd, Glenhazel, Johannesburg, 2192, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","Long Ave & Ridge Rd, Glenhazel, Johannesburg, 2192, South Africa"
Bapsfontein,Gauteng,kaleidoscope@vodamail.co.za,,,https://saprivateschools.co.za/listing/kaleidoscope-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"The Kaleidoscope School opened as a Montessori Pre-School in January 2006. The school is set in the country community of Nestpark Agricultural Holdings, near Bapsfontein, Gauteng East. The property of the school has been rezoned by the Ekurhuleni Municipality for use as a school. The Principal of the School, Carol Gardner, who has resided in the area since 1995, realized the need for a school in the area for two reasons: Firstly, the closest primary school is approximately 20km away. There are many young families with children either in, or moving into Nestpark Agricultural Holdings, who do not not wish to or cannot afford to travel 20km every day to take their children to school. For this reason, the school fees have been kept as low as possible. Considering that it is a small private school, the fees are well below those of other private schools in the surrounding areas of Benoni and Pretoria. Secondly, there were a number of previously disadvantaged families who want good schooling for their children.Kaleidoscope School Impaq/Montessori, Pretorius Street, Nest Park XT1, Bapsfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","Kaleidoscope School Impaq/Montessori, Pretorius Street, Nest Park XT1, Bapsfontein, South Africa, South Africa"
Gauteng,Roodepoort,snuggles@juniorcolleges.co.za,,,https://saprivateschools.co.za/listing/junior-pre-school-snuggles/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Nestled away amongst the hills of the West Rand in Radiokop, you will discover a gem - Junior Colleges Snuggles. This established and unique pre-school offers children a wonderfully exciting environment with extensive grounds where the children can play, explore, discover and learn. Our small classes ensure that we are able to maintain our standard of excellence in all things academic, that the children are afforded the loving care that they deserve and are nurtured so that they will emerge from this secure environment as confident and happy individuals. ? See Roodepoort area on map to see other schools nearby.2 Erasmus Rd, Radiokop, Roodepoort, 1724, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","2 Erasmus Rd, Radiokop, Roodepoort, 1724, South Africa, South Africa"
Mpumalanga,White River,admin@thekingsschoolwr.co.za,,,https://saprivateschools.co.za/listing/the-kings-pre-school-white-river/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"The King's School White River was started at Africa School of Missions in 1987, but changed hands in 2014 to make way for new owners and a brand new dynamic management team. We host Students from Grade 00 (three to four-year-olds) up to Grade 11 and in 2016 we will have our first Grade 12 group. We strive to offer well-rounded academic training whilst instilling solid principles for studying and thereby achieving better results. We have an openly Christian agenda and endeavour to help learners towards accepting The Lord Jesus as their Saviour and towards making Christian choices that would stand them in good stead for their whole lives. ""...no other name has been given , whereby man will be saved."" (Acts 4:12)21 Khumalo Dr, White River, 1240, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","21 Khumalo Dr, White River, 1240, South Africa"
Atlantic Seaboard,Western Cape,noordhoek@eduexcellence.co.za,,,https://saprivateschools.co.za/listing/eduexcellence-private-primary-schools-noordhoek/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"Mainstream schooling Christian/Biblical world view. Founded in 2007 by Dr Beulah van der Westhuizen. Small classes. (max 1:12 teacher to learner ratio) Individual Development Map for each learner CAPS for Primary & Secondary Schools Pre-primary School from Grade RRR to Grade 12 Principal: Mrs Candy Voss Deputy Campus Leader: Dr Marna Saunders (Ed.Psy.) ? ""Walking your child's journey."" EduExcellence will walk with your child through their educational journey to excellence and wholeness. ? Each EduExcellence campus offer two educational streams: Our Schools (Grade RRR to Grade 12) offer the CAPS Curriculum to small classes (up to 12 learners) in a home-like environment. Here we choose to include learners with so-called ADD/ADHD and the parent's choice to medicate or not. Our Centers (Age +-5 years old to 21 years old) support learners who will not follow a fixed academic curriculum. Instead we focus on functional literacy, numeracy, and independent living skills. 12 Noordhoek Main Rd, Sun Valley, Cape Town, 7985, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:38 am local time","12 Noordhoek Main Rd, Sun Valley, Cape Town, 7985, South Africa"
