Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Kwazulu Natal,Kokstad,PRO@stpatrickscollege.co.za,,,https://saprivateschools.co.za/listing/st-patricks-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"St Patrick's College, as an Independent Christian School, is a mere eighteen years old but we can trace our service to the people of East Griqualand back to the eighteen nineties, when the Holy Cross Convent opened a primary school at the St Patrick's Roman Catholic Cathedral to serve the farming and trading community of the time. We have come a long way since then and now offer a holistic education to pupils from the age of three to nineteen, with the latter group writing the Independent Examinations Board National Senior Certificate.1 Crystal Springs Road, Kokstad, 4700, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:47 am local time","1 Crystal Springs Road, Kokstad, 4700, South Africa"
Cape Town,Pinelands,info@graceprimary.org,,,https://saprivateschools.co.za/listing/grace-primary-pre-school/,CAPS,,Cape Town,Grade RR,Grade R,7:00 am - 3:00 pm,"Grace Primary School is a thriving young independent school in Pinelands with small classes, using a rich and stimulating literature-based curriculum. Grace Primary was established in January 2014 to provide high quality, affordable private schooling, based on Christian foundations, to Pinelands and the surrounding community. From 2019 we will have over 100 children in Grades 1-7 in 6 classes (Grades 6&7 in a joint class), with max 18 children in each class. We are due to build the final phase of our permanent premises in 2019. To find out more about us, please make an appointment to come and visit us. Protea Cl, Pinelands, Cape Town, 7405, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:47 am local time","Protea Cl, Pinelands, Cape Town, 7405, South Africa"
Bedfordview,Gauteng,admissions@standrews.co.za,(011) 453 9408,https://www.standrews.co.za/,https://saprivateschools.co.za/listing/st-andrews-primary-school-for-girls/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"St Andrew's School for Girls is a Christian school situated on the eastern side of Johannesburg in beautiful surroundings. The school offers a wealth of opportunities for young women to embrace. Our academic programme is challenging and imaginative, designed to foster intellectual curiosity and a lifelong love of learning. It is essential that all in our charge are equipped to take on the challenges of change and progress. Bus services are available on certain routes. Both the preschool and junior school offer aftercare facilities. Preschool We cater for boys and girls from three months to five years. Our groups are small and each child receives individual attention and plenty of love and care. There is a large, beautiful playground. We have a holistic approach to learning and aim to educate each child in all aspects of development - socially, emotionally physically, musically, creatively and linguistically. Junior School Our Junior School (grade 0 - 7) nestles against Gillooly's Hill. The girls learn in cheerful classrooms and spend their breaks and lunch times in beautiful gardens playing chess, chatting or using the playground equipment.St Andrews Ave, Senderwood, Germiston, 2145, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:47 am local time","St Andrews Ave, Senderwood, Germiston, 2145, South Africa"
Eastern Cape,Thornhill,admissions@woodridge.co.za,,,https://saprivateschools.co.za/listing/woodridge-college/,CAPS,,Eastern Cape,Instagram,YouTube,7:00 am - 3:00 pm,"Woodridge College & Preparatory School is a prestigious co-ed boarding school , located on a magnificent 365-acre estate, in the Eastern Cape countryside. ? Among the top reasons why current parents have chosen Woodridge as their school of choice are: ISASA school, following IEB curriculum; Smaller classes, academic support & individual attention; Safe & secure environment; Outdoor education & location of the school in a multi-adventure setting in nature; Christian values & holistic educational philosophy, caring for the mind, body & spirit of the individual; Array of music & cultural activities; and Variety of extra-murals, including unique activities like surf-lifesaving and horse-riding. ? We are proudly associated with ISASA. This translates into the following benefits for parents: Safe, structured, nurturing learning environments with good discipline, sound values and pastoral care. High academic standards as ISASA schools strive to provide an excellent, world class education that focuses on developing high-level competencies in languages, mathematics, science and technology, as well as critical thinking, problem-solving and teamwork skills. Freedom to introduce innovative approaches to teaching and learning and develop and test new educational concepts. Committed, high-quality teachers with strong subject knowledge. Old Van Stadens Pass Road Thornhill, 6375, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Old Van Stadens Pass Road Thornhill, 6375, South Africa"
Eldoraigne,Gauteng,opti-baby-weirda-park@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/opti-baby-kids-weirda-park-pre-school/,CAPS,,Eldoraigne,Grade RR,Grade R,7:00 am - 3:00 pm,"At Opti-Baby & Kids we create a place of wellbeing and joy - to bring parents like you the enormous comfort that comes with knowing your little one is cared for and thriving. These are our philosophies and values that shape Opti-Baby & Kids experiences and set us apart from other day-care centres. Developing 21st century children with the skills to cope in an ever changing world. To offer a premium, national infant and ECD learning experience through: Dedicated staff who applyÂ inspired effortsÂ to grow young minds and bodies; Parental partnership to foster anÂ extended-family environmentÂ for your child; and AÂ best-in-classÂ curriculum Our Core Values - The WHY concept: Safety and Security Caring, loving and nurturing Innovation Learning through fun and play Continuous development Educationally relevant Professionalism A partner in parentingOpti-Baby & Kids, Tyrwhitt Avenue, Melrose, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Opti-Baby & Kids, Tyrwhitt Avenue, Melrose, Johannesburg, South Africa, South Africa"
Western Cape,Knysna,knysnaeducation@gmail.com,,,https://saprivateschools.co.za/listing/keurbosch-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Vision To see our students inspired and happy in a nurtured, safe, secure and welcoming environment while studying the International Cambridge Curriculum. Mission To apply proven as well as innovative methods in our teaching methodology to equip our students for a successful future. Cambridge Using a Cambridge International curriculum helps students to become confident, responsible, reflective, innovative and engaged. Technology Students learn how to apply technology in a meaningful and real way. Care We deeply care for each and every student and who they will become. Teaching We make use of technology and different teaching methods to make classes interactive and memorable. Students have access to lesson materials online, along with their in-class lessons. This combination ensures that students learn for mastery.34 Queen Street, Belvidere Estate, Knysna, 6571, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","34 Queen Street, Belvidere Estate, Knysna, 6571, South Africa, South Africa"
Gauteng,Krugersdorp,admin@azms.co.za,,,https://saprivateschools.co.za/listing/azaadville-muslim-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.11 Medina St, Azaadville, Krugersdorp, 1754, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","11 Medina St, Azaadville, Krugersdorp, 1754, South Africa"
Limpopo,Makwarela,info@tshikevha.co.za,,,https://saprivateschools.co.za/listing/tshikevha-christian-high-school/,CAPS,,Limpopo,Facebook,Twitter,7:00 am - 3:00 pm,"Tshikevha Christian School was established in 1986 in Venda, Limpopo Province in South Africa. The school was established at the initiative of parents of the Reformed Churches in Venda concerned with the level of education and the moral of educators in general together with Dutch missionaries sent to Venda by the Christian Reformed Churches in the Netherlands. The aim to establish the school was to pursue Christian education where children of Christian parents could be taught and raised in the fear of the Lord. The school also plays a mission role in that we also admit children with no Christian background who get introduced to Christianity for the first time in the school. Children enrolled in our school are taught from the earliest stages of their lives that everything they are taught, and learn at school is what God created and that apart from Gods creation there is absolutely nothing to teach and to learn. The school achieves excellent grade 12 results every year, including 100% pass for the past three years. Makwarela, Thohoyandou, 0950, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Makwarela, Thohoyandou, 0950, South Africa"
Mpumalanga,Nelspruit,happyfeetnurseryschool@yahoo.co.za,,,https://saprivateschools.co.za/listing/happy-feet-nursery-pre-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"Happy Feet Nursery School, White River, is a pre-school which started dominating the pre-schools arena in White River and the surrounding communities soon after it was started in 2015. It is a school where the children always look forward to going each and every day, but that is not the end of the story: parents too take much pleasure and pride in dropping their little ones to the school each morning. It is so amazing to find children from different backgrounds co-existing together with common purpose and unity in happiness. Yes, Happy Feet! The interest and confidence of the parents is clearly evident during the annual concert show. It feels like if you do not have your kids at Happy Feet, then you are missing out big time! The progress and development being experienced at Happy Feet is so phenomenal, and the credit goes to all involved: learners, teachers, parents and the school community. See Nelspruit / Mbombela area on map to see other schools nearby.20 Ruimsig Rd, Kingsview, White River, 1240Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","20 Ruimsig Rd, Kingsview, White River, 1240"
Western Cape,Plettenberg Bay,admin@plettcs.co.za,,,https://saprivateschools.co.za/listing/plettenberg-bay-christian-high-school/,Ball Skills,Chess,Cross-Country,Drama,Christian,7:45 am - 2:30 pm,"At the Plettenberg Bay Christian School, we encourage character-building and individualized, mastery learning. Diagnostic testing assures that every student finds their place of learning at a level of individual performance.
Our vision is to become a College of Christian Education from pre-school to post-school developing Godly character in tomorrow's leaders.
Our mission: Developing responsible life-long learners of Character to positively impact communities with a Biblical worldview. We believe now more than ever that the individualized learning methodology of ACE (which has stood the test of time) is indeed an effective tool in equipping students to fulfil their calling. Our students have received great reports from both universities and the professional domain and we are delighted at their successes.N2 West, Hill View (towards Knysna, opposite Kwanokuthula), Plettenberg Bay, 6600Monday7:45 am - 2:30 pmTuesday7:45 am - 2:30 pmWednesday7:45 am - 2:30 pmThursday7:45 am - 2:30 pmFriday7:45 am - 2:30 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","N2 West, Hill View (towards Knysna, opposite Kwanokuthula), Plettenberg Bay, 6600"
Gauteng,Johannesburg,shaida@sparrowportal.co.za,,,https://saprivateschools.co.za/listing/sparrows-combined-technical-skills-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"We're a non-profit, non-government organisation which strives to provide young, disadvantaged South Africans, with cognitive barriers to learning, the opportunity to access quality and accredited education. We ensure that what we offer remains affordable, while always imbued with the core principles of sound educational practice. Cnr Gerty &, Hermans St, Sophia Town, Johannesburg, 2092, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Cnr Gerty &, Hermans St, Sophia Town, Johannesburg, 2092, South Africa"
Gauteng,Randburg,lindaco@iburst.co.za,https://samontessori.org.za/,,https://saprivateschools.co.za/listing/craighall-college-independent-pre-school/,English,CAPS,,Risidale,Grade RR,7:00 am - 3:00 pm,"Craighall College is an Independent School registered with the Department of Education. We are functioning as a private school since 2006. Craighall College has a team of professionals that can help a child to learn, develop and excel! We believe in individualism. Every child was born uniquely and with his or her own individual needs and capabilities. Here at Craighall College our team of professionals aim to meet the intellectual needs of our students. The small groups create an intimate environment for children so they may receive more individualized attention. This school ensure that learners are given the opportunity to optimize their vast potential in a Christian environment. See Randburg area on map to see other schools nearby.210 Danie Cres, Risidale, Randburg, 2195, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","210 Danie Cres, Risidale, Randburg, 2195, South Africa"
Western Cape,Oudtshoorn,admin@principiaprimary.co.za,,,https://saprivateschools.co.za/listing/principia-independent-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Principia Primary School is a proudly independent, co-educational parallel medium school situated in the heart of the Little Karoo, in Oudtshoorn. Principia Primary opened its doors in January 2011 and grew out of the former Principia College when a group of parents felt there was a need in Oudtshoorn for a dual medium, independent school that could provide a progressive approach to primary education, presented by well qualified, experienced teachers in a loving and caring, secure environment. At the moment we cater for Grades RR - 7. Principia Primary School is run by a dedicated Steering Committe consisiting of parents, educators and professionals from within the school as well as from the broader community.Principia Independent School, Jan Van Riebeeck Road, Oudtshoorn, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Principia Independent School, Jan Van Riebeeck Road, Oudtshoorn, South Africa, South Africa"
Gauteng,Midrand,admin@carlswaldhouse.co.za,,,https://saprivateschools.co.za/listing/carlswald-house-preparatory-school/,English,Life Sciences,Mathematical Literacy,Physical Sciences,Afrikaans,7:00 am - 3:00 pm,"Welcome to every child's cloud nine! At 345 we strive to educate our children in a safe, secure and fun-loving environment - a support structure that will provide your children with maximum learning experiences. Children need a relationship of trust and understanding with their teachers in order to feel safe and secure and we provide this foundation for effective education. Teaching is not our profession, it's our passion. At 345 our playground is completely secure and well equipped with a wide range of SAFE jungle gyms and other play equipment, the children are also supervised at all times during outside play. Sand and water is also made available for the children at playtime. ? See Midrand area on map to see other schools nearby.82 Lyncon Rd, Carlswald, Midrand, 1684, South Africa82 Lyncon Rd, Carlswald, Midrand, 1684, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","82 Lyncon Rd, Carlswald, Midrand, 1684, South Africa"
Arcadia,Gauteng,lsteinbrucker@aisj-jhb.com,,,https://saprivateschools.co.za/listing/american-international-primary-school-johannesburg/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"As South Africa continues to attract foreign companies and diplomatic missions, AISJ's growth will be directly connected with South Africa's renaissance. Our diverse student population today stands at approximately 107 nationalities school-wide and AISJ provides an atmosphere in which students can maximize the academic potential in a safe and encouraging environment. To maintain the school's strong tradition of providing an excellent balanced program, while attracting new students, AISJ will have to continue growing, and the school's Facilities Master Plans foresees a Johannesburg campus that can accommodate 1050 students, and a Pretoria Campus that can accommodate 300 students. In short, the school is well positioned to accommodate projected growth. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page:Scorpion Trail St, Knopjeslaagte, Midrand, 1682, South AfricaScorpion Trail St, Knopjeslaagte, Midrand, 1682, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Scorpion Trail St, Knopjeslaagte, Midrand, 1682, South Africa"
Bedelia,Free State,school@sasw.co.za,,,https://saprivateschools.co.za/listing/st-andrews-primary-school-welkom/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"St Andrew's School is a religious school, founded on an Anglican ethos. We are inspired by our faith in God, and are a people of hope, imagination and commitment. St Andrew's School is a place of learning where acceptance and belonging prevails. We value the unique richness of every individual member of the school community. In a dynamic and stimulating environment, we provide an education of body, mind and spirit. We educate for life. We help young people to become happy, confident and competent people of hope and personal integrity, with a deep sense of justice and compassion, and with this a sense of social responsibility to transform the world around them. If you have specific interest in this school,Corner of Hamlet Road and St Andrew""s Way, Bedelia, Welkom, 9459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","Corner of Hamlet Road and St Andrew""s Way, Bedelia, Welkom, 9459, South Africa"
Atlantic Seaboard,Western Cape,admin@elfmontessori.co.za,,,https://saprivateschools.co.za/listing/sea-point-montessori-pre-school/,CAPS,,Atlantic Seaboard,Grade RR,Grade R,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.82 Kloof Rd, Sea Point, Cape Town, 8060, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:48 am local time","82 Kloof Rd, Sea Point, Cape Town, 8060, South Africa"
