Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Pretoria East,info@carefreekids.co.za,,,https://saprivateschools.co.za/listing/carefree-kids-montessori-centre-pre-school/,Christian,Co-Ed (Mixed),English,,Gauteng,6:45 am - 5:30 pm,"This school's description is currently being updated and will appear within the near future.545 Molly Ryde St, Garsfontein, Pretoria, 0081, South AfricaMonday6:45 am - 5:30 pmTuesday6:45 am - 5:30 pmWednesday6:45 am - 5:30 pmThursday6:45 am - 5:30 pmFriday6:45 am - 5:30 pmSaturdayClosedSundayClosed
							November 11, 2024 9:16 am local time","545 Molly Ryde St, Garsfontein, Pretoria, 0081, South Africa"
Gauteng,Midrand,info.waterfall@reddam.house,,,https://saprivateschools.co.za/listing/reddam-house-waterfall-estate-pre-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"The sprawling campus includes extensive world-class facilities, including art, drama, dance and music studios, computer and science labs, a hall and a library. The canteen is managed by local health food chain Kauai. Students will soon take breaks to the vibrant student radio station. Reddam House Waterfall Estate facilities include rugby and hockey fields, four tennis & netball courts, an athletics and cricket oval as well as a professionally equipped 550 seater auditorium. Nearing completion is the Olympic size swimming pool designed for accommodating swimming and two water polo pools. ? See Midrand area on map to see other schools nearby.Reddam House Waterfall Estate, Waterfall Country Estate, Waterfall Drive, Waterval City, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:16 am local time","Reddam House Waterfall Estate, Waterfall Country Estate, Waterfall Drive, Waterval City, Midrand, South Africa, South Africa"
Gauteng,Pretoria East,info@funanani.com,,,https://saprivateschools.co.za/listing/funanani-christian-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Funanani was founded as an organisation in 1998 and in 2003 registered as a charitable trust to reach out to the poor and break the cycle of poverty. Today we operate 3 centres in the Tshwane district, offering different programmes that focus on young children, the youth, their families and the surrounding community. We believe that by embracing the children, we are changing communities! Mission To operate centres in the greater Tshwane community from which programmes can be run. To mobilise volunteers to become involved at grassroots level with children, families and communities in need. To source and co-ordinate the distribution of resources. To facilitate reconciliation across racial boundaries. For other admissions information, please contact us below by emailing or completing the form at the bottom of this page:425 Sibande St, Mamelodi - ND6, Pretoria, 0122, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:16 am local time","425 Sibande St, Mamelodi - ND6, Pretoria, 0122, South Africa"
Gauteng,Sandton,registrar@bicollege.co.za,,,https://saprivateschools.co.za/listing/british-international-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"The British International Colleges aim to provide students of above average academic ability with a learning environment in which their potential can be realised. The group began its life as a simple sixth form college in Bryanston in the previous century, offering A Levels to students who had finished their Matric and had the ambition and intelligence for which the College is so well known. Following its runaway success, the College began to offer O Levels as well, sourcing the finest lecturers from around the world to guide hungry young minds through what is undoubtedly the most well recognised and highly regarded education system in the world. 130 Bryanston Dr, Bryanston, Johannesburg, 2021, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","130 Bryanston Dr, Bryanston, Johannesburg, 2021, South Africa"
Gauteng,East Rand,info@juniora.co.za,,,https://saprivateschools.co.za/listing/junior-academy-farrar-park-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Junior Academy Farrar Park was established in 2010 in a quiet serene part of Farrar Park, Boksburg. The school recently relocated just up the road to a more central site in Smuts Avenue Libradene. This was the second school established out of the four branches in the Junior Academy group of nursery schools. We render daily, special loving care and the best education to all children from the ages of two months up to six years (Grade R).24 Smuts Ave, Libradene, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","24 Smuts Ave, Libradene, Boksburg, 1459, South Africa"
Bedfordview,Gauteng,bedfordview@crawfordinternational.co.za,,,https://saprivateschools.co.za/listing/crawford-international-bedfordview-primary-school/,Religion Studies,African Languages,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Imagine a school that creates Global Changemakers. A school like Crawford International, where it's not just about the acquisition of knowledge, but also about giving our children voice, choice, and ownership. We do this through mentorship, a personalised learning journey, and a future-focused education that is locally and globally relevant.We are Crawford International independent schools, welcome to our community!50+NationalitiesAll inclusive fees (T&C's)20+Subjects ChoicesGlobally Aligned Education.7 Marais Rd, Bedfordview, Johannesburg, 2008, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","7 Marais Rd, Bedfordview, Johannesburg, 2008, South Africa"
Eastern Cape,East London,admin@stchris.co.za,,,https://saprivateschools.co.za/listing/st-christophers-private-primary-school/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"St Christopher's Private School's management team adopts a philosophy of continuous improvement and in doing so strives to find a suitable principal that will reflect the values of St Christopher's, who employs a good leadership philosophy and will ensure that St Christopher's King Williams Town stands the test of time. Academic results will always be on the higher end of the scale, while always striving for improved sports results. St Christopher's Management over time also wishes to create a strong old boys and sister's network that will hopefully spread over provincial and national borders. St Christopher's has a long and proud history that reflects strength and a culture of overcoming, this strong St Christopher's culture is what we at management want to continue to nurture within our environment and use our experience to motivate those with whom we are associated. See East London Schools Green Estate, Palm Springs Road, Kidd`s Beach, 5264, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","Green Estate, Palm Springs Road, Kidd`s Beach, 5264, South Africa"
Gauteng,Centurion,fhadmissions@pinnaclecolleges.co.za,,,https://saprivateschools.co.za/listing/pinnacle-primary-school-copperleaf/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Pinnacle College Copperleaf is a co-ed private day School located in Mnandi, Centurion near the Ernie Els Golf Course. We offer Grade 00-12. Copperleaf is a member of ISASA â€“ which is the Independent Schools Association of Southern Africa, and our education is evaluated regularly to assure our quality. off Ernie Els Blvd, Centurion, 0149, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","off Ernie Els Blvd, Centurion, 0149, South Africa"
Gauteng,Midrand,kyalami@pinnaclecolleges.co.za,,,https://saprivateschools.co.za/listing/summit-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Education is more than just the receiving or giving of instruction. It should develop the whole (mind, body and spirit), essentially preparing the learner for the next step in their life, while developing character and independent thinking. The Summit College mission statement is ""To sustainably deliver an overall educational experience that effectively prepares learners for citizenship and allows learners to unlock their unique full potential"". Summit was established as part of the NEST (new era schools trust) by two progressive champions of equal education, Messrs. Deane Yates and Steyn Krige. Their vision (in the 1980's) was to establish an inclusive school network that would offer all, regardless of race, culture, faith or economic background, a quality education. Their vision was to use the NEST schools to not only transform education, but society itself. ? See Midrand area on map to see other schools nearby.Knopjeslaagte, Midrand, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","Knopjeslaagte, Midrand, South Africa"
Gauteng,Randburg,smallworldplaygroup@gmail.com,,,https://saprivateschools.co.za/listing/small-world-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Small World is an innovative, Reggio-inspired Playgroup & Preschool for 2-6yr olds Welcome to a world for the small in which everything appeals to the awesome creativity and natural curiosity of the child: mud-pie kitchens, fairy forests, paint, treehouses, secret paths, colours, music, madhatters tea parties . . . just to start. We have our own Art Ateliers (art studio) as well as a Food Atelier where children can wander in and explore the languages of art and food for themselves in a joyful, unhurried way. Welcome to a world with a close-knit group who treat each other like family. Parents feel part of something special, a growing, diverse community which has the best interests of each other and its children at heart. It's a small world after all!36 Fairbridge Rd, Franklin Roosevelt Park, Randburg, 2195, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","36 Fairbridge Rd, Franklin Roosevelt Park, Randburg, 2195, South Africa"
Western Cape,Cape Town,v.funani@isct.co.za,,,https://saprivateschools.co.za/listing/international-high-school-of-cape-town/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"International School of Cape Town The International School of Cape Town is not subsidised in any way by the State. To ensure high standards of education, class size will be limited to 20 students per class in Primary School and 24 in High School. School fees include all textbooks and educational materials. Our fees are set at a level, which covers operating expenditure and capital development is covered by a R7500 non-refundable placement fee. Tuition fees are in line with other member schools of the Independent Schools Association of South Africa. Parents interested in enrolling their children are invited to arrange an interview with the Admissions Officer to visit the school and meet with the relevant Key Stage Head in the Primary School or the Director of Studies in the High School. An information pack, including an Application Form will be handed to you at the interview. Appropriate placement tests will take place once an application form, together with R500 registration fee (R650 if paying in foreign currency), is received by us. Edinburgh Drive, Wynberg, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","Edinburgh Drive, Wynberg, Cape Town, South Africa, South Africa"
Western Cape,Winelands,school@robertsonlogos.co.za,https://www.ruimsigacademy.co.za/,,https://saprivateschools.co.za/listing/robertson-logos-christian-pre-school/,English,CAPS,,Robertson,Grade RR,7:00 am - 3:00 pm,"Robertson Logos Christian School, founded in 1997, is an independent, non-profit school providing consistency between the values taught at home, church and school in the education of your child. To fully prepare and equip students with the life skills necessary to meet the opportunities and challenges of tomorrow the Robertson Logos Christian School is home to a Play School, Pre-primary, Primary and Senior School.Robertson Logos Christian School, Hoop Street, Robertson, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","Robertson Logos Christian School, Hoop Street, Robertson, South Africa, South Africa"
Gauteng,Pretoria East,lynnwood@eduexcellence.co.za,,,https://saprivateschools.co.za/listing/eduexcellence-private-high-schools-lynnwood/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.73 Boskop St, Lynnwood Park, Pretoria, 0084, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","73 Boskop St, Lynnwood Park, Pretoria, 0084, South Africa"
Boksburg,Gauteng,info@roxeracademy.com,,,https://saprivateschools.co.za/listing/roxer-academy-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"Roxer Academy is registered with the DBE (Department of Basic Education). Our unique approach enables us to empower all our students to reach their full potential using the full mainstream curriculum as set out by the DBE. The school's focus is on empowering and enabling students who ""fall through the cracks"" at a mainstream school. This could be either because the student is not stimulated enough or has a certain barrier to learning e.g. ADD / ADHD.Roxer Academy, Reier Road, Atlasville, Boksburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","Roxer Academy, Reier Road, Atlasville, Boksburg, South Africa, South Africa"
Alberton,Gauteng,info@southampton.co.za,106 340 487,https://southampton.co.za/,https://saprivateschools.co.za/listing/southampton-private-academy-primary-school/,Co-Ed (Mixed),English,IEB,,Jhb South,7:00 am - 3:00 pm,"We believe that a teacher should play the role of a facilitator, not just a disseminator of textbook knowledge. Our teachers are highly qualified with a minimum qualification of Diploma in Education for Foundation Phase and Bachelor's in Education for Intermediate Phase and above. Not only are we setting the precedence for high academic performance in the area, we beat all other institutions in being the lowest fee private school. Through our interactive and engaging classrooms, we ensure that children are active. Here's what sets us apart as active participants rather than passive listeners. Our integrated learning approach is an activity based learning process where experimentation, self-discovery, high level of engagement and hands-on experience are given priority. Personal, academic, social and emotional development is given importance over basic cognitive development, ensuring that reasoning is not neglected.George Corie Centre, 59 Voortrekker Rd, New Redruth, Alberton, 1449, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","George Corie Centre, 59 Voortrekker Rd, New Redruth, Alberton, 1449, South Africa"
Gauteng,Jhb East,kingsschool@kslp.org.za,,,https://saprivateschools.co.za/listing/the-kings-high-school-linbro-park/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"The vision of The King's School Linbro Park speaks of providing a Christ-centred learning environment. This spiritual focus permeates all that we do both inside and outside of the classroom.? First and foremost, we seek to embrace and model Biblical values. ? School Fees Baby & Toddler Centre - R2000 Pre-school - R2200-R3600 Primary School - R5000-R5500 High School - R5600-R5850 ? 133 1st Rd, Linbro Park AH, Sandton, 2065, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","133 1st Rd, Linbro Park AH, Sandton, 2065, South Africa"
Kwazulu Natal,Ulundi,ondinihs@gmail.com,,,https://saprivateschools.co.za/listing/ulundi-independent-primary-school/,Computer Applications Technology (CAT),Engineering Graphics and Design,Electrical Technology,Life Sciences,Mathematical Literacy,7:00 am - 3:00 pm,"With the limited facilities at our disposal, we are very proud of the high academic standard of the school. When our previous learners left to go to high schools, they mostly gained entry in well-managed high schools. They really excelled and did very well. In a local high school, Masibumbane High, most of the top 5 academic positions are being occupied by our previous learners. Our learners are also well sought after in good schools with a 100% matric pass rate, such as, Eshowe High School, Inkamana Abbey and Landbou High School near Vryheid153 Embelebeleni Street, 3838 Ulundi, South Africa., South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","153 Embelebeleni Street, 3838 Ulundi, South Africa., South Africa"
Limpopo,Louis Trichardt,champacademy@gmail.com,,,https://saprivateschools.co.za/listing/champions-christian-high-school/,IEB,,Limpopo,Instagram,YouTube,7:00 am - 3:00 pm,"We're an Independent Christian School situated 4 km outside Louis Trichardt. We accommodate learners from 2 years up to Grade 12. Our motto is to maximize every learner to become everything God purposed him/her to be through a cutting edge education. CHAMPIONS! Part of the SOLUTION and not the problem in South Africa! 33 Rissik St, Louis Trichardt, 0920, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:17 am local time","33 Rissik St, Louis Trichardt, 0920, South Africa"
