Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Pretoria East,admin@tygervalleycollege.co.za,https://uplands.co.za/,,https://saprivateschools.co.za/listing/tyger-valley-pre-school/,English,CAPS,,Silver Lakes,Grade RR,7:00 am - 3:00 pm,"Tyger Valley College is an independent (private) school for boys & girls Gr 000-12 and is situated in the East of Pretoria. At Tyger Valley College, our aim is to provide education for the child in totality, and we do this within a spiritual, social, intellectual and physical milieu. In addition, we strive towards the development of the community and the College as an integral whole and part of that community. We create a sound educational institution where each and every pupil can develop to their full potential, equipped with an unshakeable relationship with his/her creator, a positive self-image and values such as love, respect, honesty, loyalty, self-discipline, humility, kindness and perseverance. We enable each child to enter into and engage with life as an independent and useful human being.Arthur Road & Graham Road Shere, Pretoria, 0054, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Arthur Road & Graham Road Shere, Pretoria, 0054, South Africa"
Kwazulu Natal,Pinetown,happydayspp@telkomsa.net,,,https://saprivateschools.co.za/listing/happy-days-pre-primary-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Happy Days is an independent, ISASA accredited Pre Primary School, catering for children from 2 to 6 years old. Conveniently situated in the leafy suburb of Kloof, directly opposite St. Mary's DSG, Happy Days provides the ideal environment for a nurturing and individualised Pre Primary School experience. Rainbow, Orange, Red, Yellow, Blue, Grey and Green - Our 7 classes never exceed 12 pupils in junior groups and 14 in senior groups, as we strive to offer the best education to all of our learners. We focus on the National Curriculum, while incorporating Montessori for optimum learning. Every child is extended at their own pace, to actualize their full potential. We aim to guide each learner on their own, individual paths, while providing a loving, stimulating environment. A school where uniqueness is celebrated! Our ultimate aim is to nurture and encourage the child to achieve their full potential; intellectually, emotionally, physically, socially, spiritually and morally. To develop confidence, concentration and other life skills. To respect themselves and others in all aspects of life. To develop a sense of responsibility for their environment, the world at large and its people.? ?3 Reservoir Rd, Somerset West, Cape Town, 7130, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","3 Reservoir Rd, Somerset West, Cape Town, 7130, South Africa"
Edenvale,,school@schoolofmerit.co.za,#N/A,,https://saprivateschools.co.za/listing/school-of-merit-pre-school/,CAPS,,Edenvale,Instagram,YouTube,7:00 am - 3:00 pm,"School of Merit is an unique, small non-denominational, non-discriminatory independent school. The school provides a challenging learning environment that enables and supports its learners to realise their potential and assists them in developing their talents. We pride ourselves on setting high standards of conduct and a sound work ethic. Our goal is to create learners who become well balanced, competent, responsible young adults ready to take on their social place in society.School of Merit, 8th Avenue, Edenvale, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","School of Merit, 8th Avenue, Edenvale, Johannesburg, South Africa, South Africa"
Western Cape,Northern Suburbs,eca009@telkomsa.net,,,https://saprivateschools.co.za/listing/emmanuel-christian-academy-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Emmanuel Christian Academy is a/an Urban Independent Combined School located in Townsend Estate City Of Cape Town. 7 Dingle Rd, Vasco Estate, Cape Town, 7460, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","7 Dingle Rd, Vasco Estate, Cape Town, 7460, South Africa"
Eastern Cape,East London,info@bellafides.co.za,,,https://saprivateschools.co.za/listing/bellafides-private-pre-school/,IEB,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"We provide holistic education in small classes. Interaction with our learners is personal, focusing on their individual needs within the classroom See East London Schools Quenera North, East London, 5205, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Quenera North, East London, 5205, South Africa"
Gauteng,East Rand,info@scacademy.co.za,,,https://saprivateschools.co.za/listing/sunward-christian-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"After the Lord gave Pastor Jan van der Westhuizen the vision to start a Christian School in this area, Sunward Christian Academy was established in 2000. Pastor van der Westhuizen is the Principal and founder. We opened the school in faith and thank God for the 14 years that we could serve our community in Boksburg as a non-profitable organisation. As a Christian school we train the whole child according to Proverbs 22:6. Our aim is to build a Godly character into each of our learners. Christian Education is the salt of the earth. We pray for our learners and equip them daily to be the light of the world, that God called us to be. Sunward Christian Academy is a non-profit organisation. We are registered as an Article 18 organisation. This means that all donations to the school are tax deductible. We trust that the Lord will provide bigger and better premises within the next year, with sport grounds, etc. Sunward Christian Academy is an e-school. The Grade 4 - 12 learners work on tablets as well as hard copies on certain subjects.25 Schreiner St, Parkrand, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","25 Schreiner St, Parkrand, Boksburg, 1459, South Africa"
Kwazulu Natal,North Coast,hoof@privaatskool.co.za,,,https://saprivateschools.co.za/listing/hluhluwe-privaatskool-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Here your child will be part of a unique and dynamic surrounding. We will strive to be the best educational facility and to give the best to our students. To let your child feel safe and to stimulate them at all stages of development. The happiness, growth and development of every pupil in all areas are our top priority. Your children are special! Love and laughter will be a part of your child's every day. The location of our beautiful school is surrounded by a sand forest and pineapple farms. Where will you find this in our day and age? Another one of our unique aspects is our bush school with a quaint bush chapel. Here we have incorporated nature lessons into our curriculum. Our goal is that every learner has the environment of love, friendship and honesty everyday. Our positive approach is that every moment of your child's life is valued, that we will jump to every opportunity and utilised it as a challenge.Â P401, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","P401, South Africa, South Africa"
Western Cape,Cape Town,info@dsk.co.za,,,https://saprivateschools.co.za/listing/deutsche-internationale-schule-cape-town-high-school/,IEB,,Western Cape,Instagram,YouTube,7:00 am - 3:00 pm,"At the German International School Cape Town (DSK) you will encounter a European, cosmopolitan culture and the most important language in Europe: German. We teach German mother-tongue learners from Grades 1 - 12 as well as English-speaking learners from Grades 5 - 12 respectively. A special characteristic of the DSK is the fact that our learners qualify with one of two double qualifications: They obtain either ... the National Senior Certificate (NSC, South African qualification) and the German Language Diploma at level B2/C1 or the Combined Qualification with the NSC and the German International Abitur. ? ? 28 Bay View, Tamboerskloof, Cape Town, 8001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","28 Bay View, Tamboerskloof, Cape Town, 8001, South Africa"
Kwazulu Natal,South Coast,assalaam@telkomsa.net,,,https://saprivateschools.co.za/listing/as-salaam-educational-institute-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"As-Salaam Educational Institute is a Dawah school in Braemar in South Coast of Durban. It was established in 1958 by the late Ahmed Deedat. It offers free school education from grade 0 to 9, duaat training, teacher training and skills training. It is also involved in various community outreach and Dawah programmes. ? Mission & Values As-Salaam Education Institute is committed to providing excellence in education and training, Islamic values, to develop sound leadership and improve the quality of the wider community. ? Vision As-Salaam Educational Institute is determined to be a leading organisation of education, staffed by capable and dedicated educators providing education and training in accordance with Islamic values to promote excellence in all endeavours for the greater welfare of South African society and for the pleasure of God almighty. Road, D691, Braemar, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Road, D691, Braemar, South Africa"
Eastern Cape,Thornhill,admissions@woodridge.co.za,,,https://saprivateschools.co.za/listing/woodridge-college-preparatory-pre-school/,CAPS,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Woodridge College & Preparatory School is a prestigious co-ed boarding school , located on a magnificent 365-acre estate, in the Eastern Cape countryside. ? Among the top reasons why current parents have chosen Woodridge as their school of choice are: ISASA school, following IEB curriculum; Smaller classes, academic support & individual attention; Safe & secure environment; Outdoor education & location of the school in a multi-adventure setting in nature; Christian values & holistic educational philosophy, caring for the mind, body & spirit of the individual; Array of music & cultural activities; and Variety of extra-murals, including unique activities like surf-lifesaving and horse-riding. ? We are proudly associated with ISASA. This translates into the following benefits for parents: Safe, structured, nurturing learning environments with good discipline, sound values and pastoral care. High academic standards as ISASA schools strive to provide an excellent, world class education that focuses on developing high-level competencies in languages, mathematics, science and technology, as well as critical thinking, problem-solving and teamwork skills. Freedom to introduce innovative approaches to teaching and learning and develop and test new educational concepts. Committed, high-quality teachers with strong subject knowledge.Old Van Stadens Pass Road Thornhill, 6375, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Old Van Stadens Pass Road Thornhill, 6375, South Africa"
Gauteng,Randburg,globalchildsa@gmail.com,,,https://saprivateschools.co.za/listing/global-child-pre-school-linden/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"It's our commitment to offering young children a joyful space.  We want to give children time to wonder, time to imagine, and time to make their own discoveries without distractions from a dizzying outside world. We help each child to appreciate his or her own uniqueness.  Our teachers take the time to listen â€œwith heartâ€ and attune to children's feelings and perspective. This is the core of who we are and what we do. 3 Penelope Ave, Linden, Randburg, 2194, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","3 Penelope Ave, Linden, Randburg, 2194, South Africa"
Free State,Kroonstad,office.dikaios@gmail.com,,,https://saprivateschools.co.za/listing/dikaios-christian-high-school/,CAPS,,Free State,Instagram,YouTube,7:00 am - 3:00 pm,"Welcome to the Dikaios Christian Educators Association website. We are a non-profit organization dedicated to meeting the needs of Christian home educators in the Inland Empire. The name Dikaios comes from the Greek word translated as ""righteousness"" in 2 Timothy 3:16-17. Dikaios provides academic opportunities, sports, forensics, and other enrichment and fellowship venues for grades K-12. 6 Reitz St, Central, Kroonstad, 9500, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","6 Reitz St, Central, Kroonstad, 9500, South Africa"
Western Cape,Kuils River,academyadmin@mweb.co.za,,,https://saprivateschools.co.za/listing/academy-private-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Academy Private School is an independent, co-educational, English medium, non-denominational school catering for Grade RRR to Grade 12 learners. The school was established in January, 2011 and is situated at Klein Zevenwacht Wine and Equestrian Estate which is located on the beautiful Zevenwacht Wine Estate, Kuils River. The tranquil location and academic facilities provide an ideal environment which is conducive to optimal learning and the development of the ""whole"" child. What sets us apart We guarantee a maximum of 20 students per class. Our small classes and family-like school community facilitates individualized attention with a strong focus on academics . Being a small school, we are able to discover and nurture the strengths and talents of each one of our students. Discipline, respect and a culture of positive behaviour receives high priority. Our teachers are well-qualified, enthusiastic and passionate educators. Our teachers are also subject specialists. FREE Academic Support: Subject Extra Lessons - We offer an extensive student academic support programme where FREE subject extra lessons (for specific subjects) are offered by our teachers.Merlot Close, Klein Zevenwacht Estate, Kuils River, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Merlot Close, Klein Zevenwacht Estate, Kuils River, Cape Town, South Africa, South Africa"
Turfontein,Gauteng,info@starcollegejhb.co.za,,,https://saprivateschools.co.za/listing/horizon-international-high-school/,CAPS,,Turfontein,Facebook,Twitter,7:00 am - 3:00 pm,"Star College Johannesburg is a dynamic and progressive school that aims to provide the best possible education to the students under the parameters of sound values and a disciplined environment and it emphasises on the development of academic, intellectual, moral and social values in its students. While the academic programme is the central pillar of the school, we strongly encourage involvement in the varied extra-curricular activities. The skills learnt in the cultural and sporting spheres of the school are critical in the well rounded growth and maturity of all our students. If you are already a member of our school community, this website will keep you current with our many programs, events and activities. If you are considering enrolling your child, this website will give you a good introduction to the Star College Johannesburg community. As you navigate within the site, you will find the answers to many of the preliminary questions you may have about our academic program or student life.. Eastwood St, Turffontein, Johannesburg South, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:40 am local time","Eastwood St, Turffontein, Johannesburg South, South Africa, South Africa"
Gauteng,Randburg,debruina@sabje.co.za,,,https://saprivateschools.co.za/listing/king-david-victory-park-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"At Victory Park, our boys and girls are our key focus. The development and progression of this dynamic institution is and will always be determined by the needs of our learners. They are our concern and we want the best for them, to prepare them for a demanding and ever changing society, providing each individual with a solid foundation for a successful future. Our outstanding staff, supportive and involved parents and talented students, all work together to make King David Primary School Victory Park a wonderful learning environment.King David Victory Park, Road No 3, Victory Park, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:41 am local time","King David Victory Park, Road No 3, Victory Park, Randburg, South Africa, South Africa"
Gauteng,Jhb East,Info@heritagecc.co.za,https://www.northviewchristianacademy.co.za/,,https://saprivateschools.co.za/listing/heritage-christian-college/,English,CAPS,,Modderfontein,Facebook,7:00 am - 3:00 pm,"Heritage Christian College is an independent Christian community school, located in the heart of historic Modderfontein. At Heritage Christian College we believe that each child is born with a divinely crafted purpose and equipped with a unique set of talents to fulfil his or her destiny as planned by God. As such, we work with each child to help them unlock their distinctive purpose. Our school uses the international ACE (Accelerated Christian Education) educational system which was birthed in 1970 in the U.S.A and introduced to South Africa in 1984. There are currently 6 500 schools and preschools worldwide who are using the ACE student support materials and methodology. 350 of these are based in South Africa. ? Hospital Rd, Founders Hill, Lethabong, 1609, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:41 am local time","Hospital Rd, Founders Hill, Lethabong, 1609, South Africa"
Cape Town,Rondebosch,admin@forres.co.za,,,https://saprivateschools.co.za/listing/forres-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.24 Park Rd, Rondebosch, Cape Town, 7700, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:41 am local time","24 Park Rd, Rondebosch, Cape Town, 7700, South Africa"
