Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Limpopo,Thabazimbi,thabazimbi.cs@telkomsa.net,https://montessoriecoschools.co.za/,,https://saprivateschools.co.za/listing/thabazimbi-christian-primary-school/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"In 1997, Mr & Mrs Kruger established a satellite school on the premises of the AFM Church. The school started with 9 students, 1 supervisor and 1 monitor. Originally, the Accelerated Christian Education curriculum was implemented. 2003 Thabazimbi Christian School was registered with the Department of Education, with the EMIS no. 991104301. 2007 Under the new leadership of Mr & Mrs Victor, the school began to develop and grow. 2017 The beginnings of a new era erupted. Being a wonderful tool in the discipleship of learners, the Accelerated Christian Education system, which worked in the previous era, had to be reconsidered. Restructuring the teaching syllabus to align with the National Curriculum commenced. 2018 Thabazimbi Christian School, staff, teachers and learners celebrated the school's 21st birthday. 10 Jourdan St, Thabazimbi, 0380, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","10 Jourdan St, Thabazimbi, 0380, South Africa"
Gauteng,Pretoria East,info@meyersparknurseryschool.co.za,,,https://saprivateschools.co.za/listing/meyers-park-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our school is situated in Meyerspark, Pretoria and provides a safe learning environment for your children and a spacious playground. Founded in 1992, the school is well-known and respected in the community. We are ideally situated near primary schools among others Meyerspark Primary, Silverton Primary and La Montagne Primary. We are open Mondays to Fridays from 06:15 to 17:30, also during school holidays. Meyerspark Nursery School is a double medium school, providing for children from 2 years to Grade R. Our vision is that all children in our community develop a love of learning to reach their full and richest potential, having respect for themselves, others and the environment.Meyerspark Nursery School, Watermeyer Street, Meyerspark, Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Meyerspark Nursery School, Watermeyer Street, Meyerspark, Pretoria, South Africa, South Africa"
Gauteng,Jhb South,robbiescc@mweb.co.za,,,https://saprivateschools.co.za/listing/robbies-care-centre-high-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Robbies Day Care Centre, Botha Avenue, Kibler Park, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Robbies Day Care Centre, Botha Avenue, Kibler Park, Johannesburg, South Africa, South Africa"
Kwazulu Natal,Estcourt,info@mccmidlands.co.za,,,https://saprivateschools.co.za/listing/estcourt-christian-academy-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"January 1998 saw the opening of our Christian School (Estcourt Christian Academy) on the church premises in Estcourt, which provides children with education from Grade One to Grade Twelve. ECA is situated at the Centre, operates the Accelerated Christian Education programme and caters for children from Grade One to Grade Twelve.Good St, Brewitt Park, Estcourt, 3310, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Good St, Brewitt Park, Estcourt, 3310, South Africa"
Ballito,Kwazulu Natal,info@thinkdigitalcollege.co.za,,,https://saprivateschools.co.za/listing/saxonvil-home-high-school/,CAPS,,Ballito,Facebook,Twitter,7:00 am - 3:00 pm,"Saxonvil is an individual learning center based in Ballito, KZN. Created on the principals a mother looked for in an education facility for her own children, Saxonvil offers: Experienced teachers offering tutoring in all subjects from grade 4 to Matric. CAPS learning with the option to take IEB or Cambridge final examinations into tertiary education. A relaxed setting on a pastel palette of colours to inspire creativity, social camaraderie and focused study. Christian Based using Accelerated Education Enterprises (AEE) www.aeegroup.co.za Blended learning combining text books, E-learning and practical tuition. Entrepreneurship courses for higher school grades. Big Life Journal for junior grades. Exercise focusing on core strength and mindfulness. Private school terms. Fees paid over 11 months. Quarterly Parent-Teacher discussions See Ballito area on map to see other schools nearby.Saxonvil Home School, Richard""s Park, Wimble Close, Dolphin Coast, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Saxonvil Home School, Richard""s Park, Wimble Close, Dolphin Coast, South Africa, South Africa"
Western Cape,Cape Town,admin@cttorahhigh.com,,,https://saprivateschools.co.za/listing/cape-town-torah-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"CTTH was established in 2013 organically by a group of parents led by Mrs. Sheila Valentini (our General Studies principal) passionate about two things: the highest standards of international education, and a committment to Torah values and Judaics (Kodesh) curriclum.? We have since grown into a community institution that is creating an educational and Jewish option in Cape Town that was previously non-existent, and has placed the city on the map of the great and vibrant Torah communities. We are a dual curriculum Jewish High School, dividing our school day between the full range of Torah subjects and the highest levels of General Studies. We are guided by Halacha and Jewish tradition, while embracing modernity and seeking to harness its gifts and curtailing its dangers. We offer both a Boys and Girls Division. ? 45 Maynard St, Gardens, Cape Town, 8001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","45 Maynard St, Gardens, Cape Town, 8001, South Africa"
Gauteng,Midrand,admin@hillkruin.co.za,,,https://saprivateschools.co.za/listing/hillkruin-montessori-pre-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"HillKruin Montessori was founded as a response to the ever growing demand to equip our children with both life and academic skills that allow them to become competent individuals and potential leaders in a complex socio-economic environment. Our mission is to provide a quality Montessori education in an Environment which fosters a child's love of learning and respect for self, others, community and the world. Our commitment seeks to nurture the child academically, socially, emotionally and physically, to work together in the important educational triangle of Parent, Teacher and Child, and to build communities that will be prepared to face up to all challenges and stand firm on sound human values. The school is accredited by The Independent Schools Association of South Africa (ISASA) and a Full Member of the South African Montessori Association (SAMA). Call to schedule a tour and find out what makes us so unique. ? See Midrand area on map to see other schools nearby.86 R55, Blue Hills AH, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","86 R55, Blue Hills AH, Midrand, South Africa, South Africa"
Gauteng,Midrand,jinglebells.sa@gmail.com,,,https://saprivateschools.co.za/listing/jingle-bells-pre-pre-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"We at Jingle Bells Pre-School believe that ""Education is not the learning of the facts, but the training of the mind to think"" - Albert Einstein. Jingle Bells is a high quality, cheerful, safe and stimulating Pre-School, ensuring the strong foundation for your child in today's demanding world * Well qualified, experienced and dedicated full time teachers. * All staff CPR and basic first aid trained. * Certified Safety & First-Aid representatives. * Transport Services, collecting and dropping off the children. ? ? See Midrand area on map to see other schools nearby.Vorna Valley, Midrand, 1686, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Vorna Valley, Midrand, 1686, South Africa, South Africa"
Limpopo,Makwarela,info@tshikevha.co.za,,,https://saprivateschools.co.za/listing/tshikevha-christian-pre-school/,CAPS,,Limpopo,Grade RR,Grade R,7:00 am - 3:00 pm,"Tshikevha Christian School was established in 1986 in Venda, Limpopo Province in South Africa. The school was established at the initiative of parents of the Reformed Churches in Venda concerned with the level of education and the moral of educators in general together with Dutch missionaries sent to Venda by the Christian Reformed Churches in the Netherlands. The aim to establish the school was to pursue Christian education where children of Christian parents could be taught and raised in the fear of the Lord. The school also plays a mission role in that we also admit children with no Christian background who get introduced to Christianity for the first time in the school. Children enrolled in our school are taught from the earliest stages of their lives that everything they are taught, and learn at school is what God created and that apart from Gods creation there is absolutely nothing to teach and to learn. The school achieves excellent grade 12 results every year, including 100% pass for the past three years.Makwarela, Thohoyandou, 0950, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Makwarela, Thohoyandou, 0950, South Africa"
Eastern Cape,Fairview,office@brylin.co.za,,,https://saprivateschools.co.za/listing/brylin-independent-learning-centre-high-school/,CAPS,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"ETHOS Brylin's Ethos is based on: The quality of relationships / partnerships Relationships between teachers, teachers and parents as well as the ways in which the learners and teachers treat and respect each other We focus on values such as caring, trust, student participation, communication, leadership, teamwork and respect as well as involvement and recognition Our ultimate goal is to work in harmony in order for every learner to achieve his/ her potential and to teach our learners to ultimately make the 'right choices' in life. ? See Port Elizabeth area on map to see other schools nearby. Eucalyptus Street, Fairview, 6070 Port Elizabeth, South Africa , South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Eucalyptus Street, Fairview, 6070 Port Elizabeth, South Africa , South Africa"
Eastern Cape,Grahamstown,contact@sacschool.com,https://www.summerhill-school.co.za/,,https://saprivateschools.co.za/listing/st-andrews-college-grahamstown/,English,CAPS,,Twitter,Instagram,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.1 Somerset St, Grahamstown, Makhanda, 6139, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","1 Somerset St, Grahamstown, Makhanda, 6139, South Africa"
Gauteng,Midrand,info@sparkschools.co.za,,,https://saprivateschools.co.za/listing/spark-midrand-primary-school/,IEB,,Gauteng,Instagram,YouTube,7:00 am - 3:00 pm,"SPARK Midrand opened in January 2016 and is the fifth school in the SPARK Schools network. SPARK Midrand is located in the Midrand area, north of central Johannesburg. SPARK Midrand scholars benefit from the SPARK Schools academic programme, core values, and enrichment opportunities. SPARK Midrand offers Grades R, 1, 2, and 3 in 2016. Along with the five SPARK core values, SPARK Midrand focuses on curiosity, with scholars learning more about the community and world around them. SPARK Midrand scholars are also physically fit and highly creative, participating in enrichment activities, such as English tuition, engineering, dance, pre music, ballet and hip hop, cricket, auxiliary Zulu classes, soccer, yoga, science and karate. ? See Midrand area on map to see other schools nearby.Corner Alexandra Avenue &, Aitken St, Halfway House, Midrand, 1685, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Corner Alexandra Avenue &, Aitken St, Halfway House, Midrand, 1685, South Africa"
Eastern Cape,Hermitage,info@hermitagehouse.co.za,http://luxcollege.org/,,https://saprivateschools.co.za/listing/hermitage-house-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"Hermitage House, founded in 2013, is an independent, co-educational, Creche through to Grade 7, Christian School. Our campus is situated in Addo in the Eastern Cape, South Africa. Our beautiful school is perfectly set in the country, surrounded by trees, and farms, along the sunny banks of the Sundays River. Hermitage House known as an 'educational oasis' which offers young people the unique opportunity of the finest education in a secure, happy and very caring environment. We strive to provide an enjoyable and rewarding learning and teaching experience for our pupils and teachers. We believe that quality education involves the development of all pupils' different capabilities.Elim Farm Carlton Road Addo 6105, Hermitage, 6105, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","Elim Farm Carlton Road Addo 6105, Hermitage, 6105, South Africa"
Bloemfontein,Free State,info@daycarebloemfontein.co.za,,,https://saprivateschools.co.za/listing/the-nest-pre-primary-pre-school/,IEB,,Bloemfontein,Facebook,Twitter,7:00 am - 3:00 pm,"The Nest Pre-Primary School Bloemfontein offers a safe and spacious environment with ample facilities to provide the best education for children from 3 months up to grade R, as well as aftercare. The Nest Pre-Primary School is an independent Christian Pre-Primary school that was established in 1999. The staff at The Nest Pre-Primary School are equipped to develop each child's concentration and age-appropriate life skills. Emphasis is placed on accepting differences and enabling intellectual, emotional and physical development. We follow the National Curriculum and incorporate Christian principles and values. Safety of the children is very important at The Nest and therefore all the classrooms as well as the playground is fitted with security cameras. Our playground is located in a large garden with many well maintained playground equipment. We are proud that some of our staff members have been part of The Nest team for more than 11 years. Every class has a teacher and an assistant. There are 9 classes from the age of 3 months to grade-R as well as an aftercare class. See Bloemfontein area on map to see other schools nearby.272 President Paul Kruger Ave, Universitas, Bloemfontein, 9301, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","272 President Paul Kruger Ave, Universitas, Bloemfontein, 9301, South Africa"
Kwazulu Natal,North Coast,info@betesdaschool.co.za,,,https://saprivateschools.co.za/listing/betesda-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Betesda School is a nonprofit organisation that consist of both Primary and Secondary phases. Betesda exist with a strong Christian ethos catering for children from Grade R to Grade 12. The school is situated in Alton, Richards Bay and forms part of the ZCBF grounds. The school is a vibrant and happy place and we work closely with our neighbouring schools to ensure that the school is very much part of the community. We have high expectations of our children and we are proud that their behaviour is very good both inside and outside of school. Betesda aims to foster independence as well as responsible behaviour which are aligned with the Word of God. The learners, educators and parents/guardians share responsibility for positive school behaviour. We work together to assume the best possible education for each student while maintaining individual rights and respecting the rights of others. South Arterial, Alton, Richards Bay, 3900, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","South Arterial, Alton, Richards Bay, 3900, South Africa"
Auckland Park,Gauteng,secretary@apps.co.za,,,https://saprivateschools.co.za/listing/auckland-park-preparatory-school/,IEB,,Auckland Park,Facebook,Twitter,7:00 am - 3:00 pm,"APPS is a small autonomous, English-medium girls' school and a member of the Independent Schools' Association of Southern Africa. It has a nurturing, supportive environment with teachers and parents committed to working together to stimulate academic, cultural, spiritual and sporting excellence. It offers tuition from Grade 0 to 7. The school observes the Christian calendar, and embraces the ethnic, cultural, spiritual and social diversity of our country. ? See Auckland Park area on map to see other schools nearby. 59 Twickenham Ave, Auckland Park, Johannesburg, 2092, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","59 Twickenham Ave, Auckland Park, Johannesburg, 2092, South Africa"
Western Cape,Winelands,admin@carnegiehouse.co.za,,,https://saprivateschools.co.za/listing/carnegie-house-independent-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"In both the Montessori Junior and Senior Primary classroom, the child's questions provide the basis for exploration of the world. The subject matter is relevant to each individual child and provides intrinsic motivation for learning. A Montessori Primary Education does not give the child a collection of trivial facts but rather a vision, an interrelated knowledge and a love of learning. The curriculum offers a continuum built on the pre-school experience and the environment reflects a new stage in the child's development. The Southern African Montessori Association, through its EXCO developed a document which aligns the Montessori Curriculum with the National Curriculum Statement. The Independent Schools Association (ISASA) and the Southern African Montessori Association (SAMA) also has a representative on NAISA (the National Alliance of Independent Schools Associations), the key forum through which independent schools engage with government. 17 Royal St, Riebeeck Kasteel, 7307, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","17 Royal St, Riebeeck Kasteel, 7307, South Africa"
Gauteng,Pretoria East,sandra@littleflowers.co.za,,,https://saprivateschools.co.za/listing/little-flowers-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The owner and staff of Little Flowers strive to provide a loving home away from home for your babies and toddlers, and pride ourselves in nurturing and stimulating children during their most crucial developmental period. We aim to develop a whole child, a child who is physically, emotionally, cognitively, socially and spiritually ready to face and meet the challenges of formal learning. Our teachers have both passion and love for children and all our staff are trained in child care. We believe that our high staff to child ratio will ensure that the best care and attention is given to each individual child. The school accepts children aged 3 months to 5 years.529 Rossouw Street, Die Wilgers, Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:06 am local time","529 Rossouw Street, Die Wilgers, Pretoria, South Africa, South Africa"
