Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Western Cape,Mossel Bay,sandkasteel@acvv.org.za,,,https://saprivateschools.co.za/listing/acvv-sandkasteel-creche-pre-school/,CAPS,,Western Cape,Copy link,Copy link,7:00 am - 3:00 pm,"""ACVV Sandkasteel CrÃ¨che will play a vital role in your child's development. Your child will receive quality care by ECD qualified personnel and each of them have a police clearance certificate. ACVV Sandkasteel has spacious classrooms with a big outside play area full of the necessary holistic development equipment. The classrooms as well as the outside play area are monitored by CCTV cameras.""Seemeeu Pl, Mossel Bay Central, Mossel Bay, 6500, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","Seemeeu Pl, Mossel Bay Central, Mossel Bay, 6500, South Africa"
Western Cape,Cape Town,judy@eastry.com,,,https://saprivateschools.co.za/listing/the-eastry-pre-pre-school/,IEB,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"About the Eastry The Eastry pre-school was established in 1983 to provide quality care and education for young children and is situated in Claremont, Cape Town, South Africa. The Eastry has a fully qualified workforce capable of delivering the vital preparation a child needs for his or her future in school education. The Eastry spans three buildings and has five classrooms with three separated play areas. The classes consist of the Bunnies (walking to three year old's), Squirrels (four year old's), Bees (five year old's), Birds (six year old's) and Aftercare for primary school children. The Eastry provides development of your child through classroom and extra mural activities. Classroom activities revolve around a different theme each week and children learn skills necessary for their entrance into primary school. Optional extra mural activities that we offer are Swimming lessons, Ballet, Karate, Monkeynastics (gym), Clay and Computer lessons. see a detailed list of the extra mural activities available. In conjunction with our weekly program of activities we also offer termly outings and puppet/musical shows with a learning theme. Each week we have 'bakerman' day in which children take turns to share goodies.4 Eastry Rd, Claremont, Cape Town, 7700, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","4 Eastry Rd, Claremont, Cape Town, 7700, South Africa"
Gauteng,Centurion,info@elturion.co.za,,,https://saprivateschools.co.za/listing/elturion-independent-christian-high-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Elturion Independent Christian School is committed to being a provider and developer of, an individualized and unique education system. We will endeavor to use our expertise and knowledge to provide a comprehensive, quality based education. Elturion Independent Christian School is committed to excellence in education. We commit ourselves to working co-operatively together as partners with the community to facilitate the growth of our learners intellectually, spiritually, emotionally, socially and physically and to create respect for our environment and multicultural society. To accomplish this, we employ suitably qualified staff who make use of the most innovative materials and modern technology available. Our school doors are open to all cultural groups provided they commit to uphold the rules and regulations stipulated in the constitution set out by Elturion Independent Christian School. SCHOOL'S ADMISSION POLICY This is a Christian School built on Biblical principles. The home, school and church must play complimentary roles in the child's life. Tipperary Rd, Hennopspark, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","Tipperary Rd, Hennopspark, Centurion, 0157, South Africa"
Gauteng,Randburg,secretary@roosevelt.co.za,,,https://saprivateschools.co.za/listing/roosevelt-extension-nursery-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"A school started by an Association of parents and whether you call it nursery school, creche, playschool, childcare, pre-school, pre-primary, ECD or kindergarten, what matters most is that Roosevelt Extension Nursery School provides your child with a well-resourced, rich and stimulating educational environment that offers opportunity for real Learning through Play with the emphasis on balanced, whole child development, including the gifted child.201 Anton Van Wouw St, Franklin Roosevelt Park, Johannesburg, 2129, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","201 Anton Van Wouw St, Franklin Roosevelt Park, Johannesburg, 2129, South Africa"
Western Cape,Northern Suburbs,admin2kiddocampus.co.za@telkomsa.net,,,https://saprivateschools.co.za/listing/brackenfell-kiddies-campus-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Brackenfell Kiddies Campus opened its doors in January 2014 - offering a brand new, unique concept where the full spectrum of your child's educational development receives specialist attention. This childhood development centre is an initiative of the Neuro Edu Group, a partnership between two qualified Neurolink practitioners, namely Hannelie Bekker and Louise Herholdt. The Neuro Edu Groups aim is to unlock and develop potential in children through a combination of educational, therapeutic and neuro-developmental principles. Hannelie, a qualified primary school teacher, started her own playgroup 18 years ago for the sake of her own children. Since then, through her leadership and initiative, five nursery schools have been established. In 2010 she also recognised the need for formal education and started a private primary school that provides schooling to learners from Grade 1 to Grade 7. See Brackenfell area on map to see other schools nearby.8 Dana St, Brackenfell, Cape Town, 7560, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","8 Dana St, Brackenfell, Cape Town, 7560, South Africa"
Gauteng,Sandton,principal@sandtonmontessori.co.za,,,https://saprivateschools.co.za/listing/sandton-montessori-pre-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We started Sandton Montessori Preschool in 2007 out of our love for teaching children. We are currently based in the very peaceful suburb of Sandown, in the heart of Sandton catering for a maximum of 70 learners. One of our core attributes is that we give individual attention, and so provide each child with what they need, allowing them to grow and develop to their full potential. The extremely high standards of education for each individual child are the focus of all at Sandton Montessori Pre School. We implement the Montessori philosophy in our tranquil and unique environment whilst honouring our commitment to providing a well rounded education with varied extra mural activities. It is this basic tenet that establishes a solid foundation for each child ensuring a lifetime of creative thinking and learning, as well as developing their personalities and guiding them to becoming respected citizens of the world. All our teachers are Montessori qualified; two of these possessing grade R qualifications. All our teachers are fulll members of the Montessori Foundation and registered members of the South African Council of Educators (S.A.C.E).SANDTON MONTESSORI PRE-SCHOOL, Adrienne Street, Sandown, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","SANDTON MONTESSORI PRE-SCHOOL, Adrienne Street, Sandown, Sandton, South Africa, South Africa"
Kempton Park,,elainetomas52@gmail.com,,,https://saprivateschools.co.za/listing/little-leaders-private-nursery-pre-school/,CAPS,,Kempton Park,Facebook,,6:30 am - 6:00 pm,"At Little Leaders Private Nursery School, all children are welcomed, given support and valued. Activities such as playing, learning and growing happen in a way in which all children feel they belong. We provide a friendly, homely environment where children can play and learn. All children have different abilities and aptitudes. Our job is to find their interests and talents, and to steer them in the right direction. In an effort to accommodate the working parent, our hours are from 06:30am to 18:00pm Monday to Friday. We are closed on public holidays and during the December holidays from (12:00pm) on the 15th of December and opening on the 3rd of January 2024.. We provide an evaluation report at the end of each school term, with the exception of the September break. A term runs for approximately 10 weeks. At Little Leaders, we try and provide your little one with a homely environment away from ""home"" and pride ourselves in providing you, the parent, with a full report on their daily schedule. We thank you for considering our school for your little one, and look forward to hearing from you.Little Leaders Private Nursery School, 66 Dann Road, Aston Manor, Kempton Park, South Africa, South AfricaMonday6:30 am - 6:00 pmTuesday6:30 am - 6:00 pmWednesday6:30 am - 6:00 pmThursday6:30 am - 6:00 pmFriday6:30 am - 6:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","Little Leaders Private Nursery School, 66 Dann Road, Aston Manor, Kempton Park, South Africa, South Africa"
North West,Klerksdorp,office@kcaschool.co.za,,,https://saprivateschools.co.za/listing/klerksdorp-christian-academy-primary-school/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"Klerksdorp Christian Academy (KCA) is a Private, Interdenominational, Non-racial, Christian School, covering Grades RR to Grade 7. It was founded in 1989 by Helena and Andre de Kock (Directors Education and Development, and Administration and Financial Planning, respectively), together with a team of dedicated staff. The School endeavours to offer an education that will meet the demands of the 21st century in a loving and caring environment. See Klerksdorp area on map to see other schools nearby.Klerksdorp Christian Academy, Rothman Street, Wilkoppies, Klerksdorp, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","Klerksdorp Christian Academy, Rothman Street, Wilkoppies, Klerksdorp, South Africa, South Africa"
Mpumalanga,Middelburg,info@hps.edu.za,,,https://saprivateschools.co.za/listing/hillside-private-high-school/,CAPS,,Mpumalanga,Instagram,YouTube,7:00 am - 3:00 pm,"Hillside Private School is a remarkable place. From its foundation in Middelburg, Hillside Private School is today one of the leading Mpumalanga independent schools for boys and girls, aged 2-18. We pride ourself on providing an exceptional, all-round education that enables each child to try everything on offer, to find out what they really enjoy and are good at. The capacity to engage pupils at many different levels is central to life at Hillside Private School and we offer countless opportunities across many different learning contexts both inside and outside the classroom. ? 37 Sadc St, Middelburg, 1055, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","37 Sadc St, Middelburg, 1055, South Africa, South Africa"
Gauteng,Sandton,Bryanston@nurtureandnature.co.za,,,https://saprivateschools.co.za/listing/nurture-and-nature-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Nurture and Nature Montessori Preschools provide an integrated, inclusive, highly personalised educational environment for children from 18 months to 5 years old.281 Bryanston Dr, Bryanston, Johannesburg, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","281 Bryanston Dr, Bryanston, Johannesburg, 2191, South Africa"
North West,Rustenburg,rustenburg@smileykids.co.za,,,https://saprivateschools.co.za/listing/smiley-kids-rustenburg-pre-school/,CAPS,,North West,Facebook,Twitter,7:00 am - 3:00 pm,"Smiley Kids is in the business of supplementary and primary education for children age thirteen and under. The Smiley Kids concept was developed in early 1995. While the original premise was that of providing educational opportunities for children after the end of the school day, the concept has grown to become a ""one-stop-centre"" of learning for all children younger than thirteen years of age. Now, a special area of learning has been established for nursery aged children from 18 months to six years and for babies and toddlers up to 18 months.7 Bult St, Rustenburg, 2999, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","7 Bult St, Rustenburg, 2999, South Africa"
Western Cape,Knysna,leana@doodlebugs.co.za,,,https://saprivateschools.co.za/listing/doodlebugs-nursery-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Doodlebugs creates an environment which stimulates and educates children from the age of four months until they are ready for Primary School. Our recipe for an enriching and stimulating environment is as follows: creating a loving, secure environment; stimulating all senses; providing a stress free environment; promoting safe social interaction; giving age-appropriate challenges; encouraging individuality; allowing freedom of choice; providing an enjoyable atmosphere that promotes exploration and learning through play; working on a holistic development of the child; providing nutritious snacks and a balanced hot lunch.3 Dikkop St, Old Place, Knysna, 6571, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:11 am local time","3 Dikkop St, Old Place, Knysna, 6571, South Africa"
Gauteng,Johannesburg,admin@brandcliffhouse.co.za,,,https://saprivateschools.co.za/listing/brandcliff-house-high-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Founded in 1997, it is an established independent high school with a proud reputation for caring about individual students and nurturing them into well-rounded, confident young adults. We practise an open door policy that enables students to discuss any issues with the teachers after classes and with the principal. We offer affordable quality education that enables students to pursue their dreams. At a time when teenagers need the most attention, they often get the least. Teenagers need to be able to communicate their problems and, in so doing, get assistance in resolving them. This is one of our major aims. Whether a child is academically strong, average or weak, more individual attention is beneficial. Each child has individual talents. We are here to assist each one to find and develop these talents. We offer small classes, giving children more individual attention in a friendly but disciplined atmosphere. The aim of Brandcliff House is to produce young people with a strong sense of self worth and individuality. ? ? See Northcliff area on map to see other schools nearby. 185 Cornelis St, Fairland, Johannesburg, 2195, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:12 am local time","185 Cornelis St, Fairland, Johannesburg, 2195, South Africa"
Gauteng,Centurion,schools@jacarandacollege.co.za,,,https://saprivateschools.co.za/listing/jacaranda-primary-school-pre-primary/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"If you hope to find a school where excellence is anticipated and expected, and where it is defined as supporting each child in his or her efforts to do their very best, as well as a community where the partnership between school and family is a core element and an expected resource, you have steered in the right direction. Ours is an educational community offering exceptional academics in a caring, family oriented environment. We value each individual in a supportive community, seeking challenge, opportunity, balance and holistic development for all our children. For us school, from pre-primary to high school, is about change and growth. It is about inspiration as well as perspiration. ? See Centurion area on map to see other schools nearby. 57 Skimmer St, The Reeds, Centurion, 0061, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:12 am local time","57 Skimmer St, The Reeds, Centurion, 0061, South Africa, South Africa"
Gauteng,Randburg,munira@nmaschools.co.za,,,https://saprivateschools.co.za/listing/pre-pre-school-nma-linden/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Established in 2007, the Rhaudhatun-Noor centre helps cater for the needs of its learners in a safe, secure environment.3 Eland Pl, Linden, Randburg, 2194, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:12 am local time","3 Eland Pl, Linden, Randburg, 2194, South Africa"
Western Cape,Knysna,admin@trinityprimary.co.za,,,https://saprivateschools.co.za/listing/knysna-christian-ministry-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"In 2010 The Knysna Christian Mission School opened with 20 students and has steadily grown since then. The School soon grew to over 100 students and the Church premises became too small. Once again, the search for larger premises began which is not only near impossible but expensive in Knysna. We believe that God came through once again and the School moved to the Melville Centre in town. We believe that education together with teaching the children Christian standards is important and to let these children know that nothing is impossible for them as far as education is concerned. These children have the privilege of being in a private school where school fees are kept at an affordable rate. Our mission is to: Educate a child, change the family, change the community, change Africa, change the world.Knysna Christian Ministry School, Bokmakierie Street, Lower, Knysna, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:12 am local time","Knysna Christian Ministry School, Bokmakierie Street, Lower, Knysna, South Africa, South Africa"
Gauteng,Pretoria Central,house@courtney.co.za,,,https://saprivateschools.co.za/listing/courtney-house-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"From Pre-Reception to Year 6 (Grade 6), Courtney House strives towards educational excellence in the global context. Our Junior and Middle Campuses, located in Main Street, Waterkloof, Pretoria, South Africa; provide a safe environment aimed towards optimal learning. Courtney House is an independent English medium school, which exposes your child to a curriculum that is locally relevant and accredited by the University of Cambridge; one of the premier universities in the world. At the heart of our teaching, lies the determination to provide a framework for the highest possible achievement for your child, as well as developing emotional intelligence. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page:Cnr Charles Bramley Street And, Mackie St, Muckleneuk, Pretoria, 0181, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:12 am local time","Cnr Charles Bramley Street And, Mackie St, Muckleneuk, Pretoria, 0181, South Africa"
