Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Brits,North West,academy@infogro.co.za,,,https://saprivateschools.co.za/listing/academy-for-christian-education-high-school/,CAPS,,Brits,Instagram,YouTube,7:00 am - 3:00 pm,"A school of EXCELLENCE and FINESSE with outstanding moral and ethical values. A Christian private school situated in Brits. We follow the National Curriculum with Grade 0 to Grade 12. Sport and Culture is just as important to us. We are a school of HOPE AND LOVE where the Light of God is shining for every learner to achieve his/her ultimate goal in their scholatic career. Brits, North West. Reitz St, 0250 Brits, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:00 am local time","Brits, North West. Reitz St, 0250 Brits, South Africa"
Gauteng,Randburg,debruina@sabje.co.za,,,https://saprivateschools.co.za/listing/king-david-victory-park-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Victory Park, our boys and girls are our key focus. The development and progression of this dynamic institution is and will always be determined by the needs of our learners. They are our concern and we want the best for them, to prepare them for a demanding and ever changing society, providing each individual with a solid foundation for a successful future. Our outstanding staff, supportive and involved parents and talented students, all work together to make King David Primary School Victory Park a wonderful learning environment.King David Victory Park, Road No 3, Victory Park, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:00 am local time","King David Victory Park, Road No 3, Victory Park, Randburg, South Africa, South Africa"
Gauteng,Johannesburg,theparkspreprimary@telkomsa.net,,,https://saprivateschools.co.za/listing/the-parks-pre-primary/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The Parks Pre-Primary School was established in 1998 with three classes: Busy Bees, Ladybirds and Froggies. In 1999 a fourth class was opened, namely: Butterflies. The Parks Pre-Primary is a privately owned closed corporation. At The Parks we aim to create a warm, comforting, happy and stimulating environment for children that will encourage them to learn and appreciate the riches and diversity of life through others and themselves.38 Kildare Ave, Parkview, Randburg, 2193, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:00 am local time","38 Kildare Ave, Parkview, Randburg, 2193, South Africa"
Kwazulu Natal,Durban,fatimacs@fatima.co.za,,,https://saprivateschools.co.za/listing/our-lady-of-fatima-dominican-convent-high-school/,CAPS,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"As a Dominican School our motto is â€˜Veritas', the pursuit of Truth, which we believe sets a firm foundation for a dynamic future. Situated in the heart of Durban North, Our Lady of Fatima Dominican Convent School is rooted in strong traditions and value systems that have stood the test of time and yet, simultaneously, we drive the pro-active curiosity and bold thinking necessary for the 21st C. Our girls are well supported and encouraged to be innovative and comfortable in a changing world. Additionally, our â€˜'girls only'' status from Grade R to 12 is designed to challenge girls to be brave in their endeavors.155 Kenneth Kaunda Rd, Durban North, 4051, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:00 am local time","155 Kenneth Kaunda Rd, Durban North, 4051, South Africa"
Gauteng,Randburg,bushhill@mweb.co.za,,,https://saprivateschools.co.za/listing/bush-hill-pre-primary/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Bush Hill Pre-Primary Bush Hill Pre-Primary has been established for 39 years and caters for children from 1 year to Grade R. The children are divided into age appropriate groups and corresponding play areas. Our teachers are qualified and experienced. They strive to ensure the safety, happiness and security of each individual child. The daily programme is aimed at learning though direct play; encouraging the development of self-discipline, while leading the child towards the maturity necessary for formal school. Each child is given the opportunity to develop and explore their potential in a relaxed, happy and child-orientated environment. See Randburg area on map to see other schools nearby.33 Tin Rd, Bromhof, Randburg, 2154, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","33 Tin Rd, Bromhof, Randburg, 2154, South Africa"
Helderberg,Somerset West,contact.helderberg@iesmail.com,,,https://saprivateschools.co.za/listing/helderberg-international-primary-school/,IEB,,Helderberg,Facebook,Twitter,7:00 am - 3:00 pm,"The International Education Systems group (IES) promotes the development of young people who will have the capacity to contribute proactively to the ongoing work towards a better world. Through dynamic programmes, IES will strive to develop leaders for the future who are collaborative, communicative, enquiring, respectful and creative individuals with a passion for lifelong learning. IES students will be encouraged to integrate effectively in the local, national and international communities through the diverse opportunities afforded to them. Early Childhood Curriculum Our 4 and 5 year-old students enjoy their first two years at IES International Helderberg School in a nurturing environment in a play-based, thematic curriculum designed to support children in all areas of their early development. Our Early Childhood teachers have small classes and enjoy the support of a qualified, full-time classroom assistant. Cambridge Primary International Curriculum IES International Helderberg School uses the Cambridge Primary International Examinations curriculum for English, Mathematics and Science and the South African, 'CAPS' (Curriculum and Assessment Policy Statements) as a guide for Afrikaans, History and Geography. Our philosophy of professional development as part of our teaching week and a deep understanding of international education underpins excellent classroom practice.Hazelden Dr, Heritage Park, Cape Town, 7130, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Hazelden Dr, Heritage Park, Cape Town, 7130, South Africa"
Gauteng,Northcliff,info@northcliffhill.co.za,,,https://saprivateschools.co.za/listing/northcliff-hill-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Through Play whilst having great fun The educational programs at Northcliff Hill Nursery School / Baby Centre were created with our children's needs in mind: to mature and develop in a safe yet stimulating environment. Swimming, Fuzz Ed Sports, French, Zulu, Kumon Maths, Letterland, Ballet, Monkey Nastix and Music Box are part of our curriculum. Unique and Valuable At Northcliff Hill Nursery School / Baby Centre, our mission is to provide a warm and nurturing environment where children feel and are safe. Our unique Nursery School offers various activities that are specifically designed to encourage each child's growth. Children reach their social, emotional and physical milestones naturally and with ease through cooperative play and creative activities and whilst having great funNorthcliff Hill Nursery School / Baby Centre, Northcliff, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Northcliff Hill Nursery School / Baby Centre, Northcliff, Johannesburg, South Africa, South Africa"
Mpumalanga,Nelspruit,littlecubs123@gmail.com,,,https://saprivateschools.co.za/listing/little-cubs-montessori-pre-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"At Little Cubs Montessori the preschool classroom is a ""living room"" for children. Children choose their work from among the self-correcting materials displayed on open shelves, and they work in specific work areas. Over a period of time, the children develop into a ""normalized community,"" working with high concentration and few interruptions. Normalization is the process whereby a child moves from being undisciplined to self-disciplined, from disordered to ordered, from distracted to focused, through work in the environment. The process occurs through repeated work with materials that captivate the child's attention. For some children this inner change may take place quite suddenly, leading to deep concentration. In the Montessori preschool, academic competency is a means to an end, and the manipulatives are viewed as ""materials for development."" Practical life enhances the development of task organization and cognitive order through care of self, care of the environment, exercises of grace and courtesy, and coordination of physical movement.36 Petunia Street, Morgenzon, Mpumalanga, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","36 Petunia Street, Morgenzon, Mpumalanga, South Africa, South Africa"
Gauteng,Centurion,raslouw@maragon.co.za,,,https://saprivateschools.co.za/listing/junior-pre-school-maragon/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are a small private school, established in 1998, based in the heart of Ottery. For many years we have been blessed to witness many learners walk through our doors, grow up and make great achievements in their lives and careers. I would like to invite all parents and families to take the time to browse through our school gallery. Useful information can be gained that gives the reader good insight regarding what our school represents through our vision, mission, ethos and policies. Our website also provides you with school news and forthcoming events.189 Aletta Ave, Celtisdal, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","189 Aletta Ave, Celtisdal, Centurion, 0157, South Africa"
Brits,North West,academy@infogro.co.za,,,https://saprivateschools.co.za/listing/academy-for-christian-education-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"A school of EXCELLENCE and FINESSE with outstanding moral and ethical values. A Christian private school situated in Brits. We follow the National Curriculum with Grade 0 to Grade 12. Sport and Culture is just as important to us. We are a school of HOPE AND LOVE where the Light of God is shining for every learner to achieve his/her ultimate goal in their scholatic career.Brits, North West. Reitz St, 0250 Brits, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Brits, North West. Reitz St, 0250 Brits, South Africa"
Gauteng,Pretoria East,admin@typa.co.za,,,https://saprivateschools.co.za/listing/the-yard-prep-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The Yard Prep Academy Vision - Our vision is to develop young people with a solid foundation to go into the world as holistic and unique individuals. Mission - To create a safe, caring, enriching environment and where Christian values and discipline in our children and support of our parents are encouraged.93 Hibiscus St, Lynnwood Ridge, Pretoria, 0081, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","93 Hibiscus St, Lynnwood Ridge, Pretoria, 0081, South Africa"
Kwazulu Natal,Howick,mountcarmelchristianschool@gmail.com,,,https://saprivateschools.co.za/listing/mount-carmel-christian-primary-school/,Agricultural technology,Dance Studies,Civil Technology,Hospitality Studies,Mechanical Technology,7:00 am - 3:00 pm,"Mount Carmel Christian School is an English Medium School, consisting of a highly dedicated team of professionals who offer individual attention to learners from affordable backgrounds nationally.Our motto is to AIM HIGH! Mount Carmel Christian School is an English Medium School providing education for the junior phase and intemediate phases of the school system 21 Morling St, Howick, 3290, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","21 Morling St, Howick, 3290, South Africa"
Mpumalanga,White River,admin@thekingsschoolwr.co.za,,,https://saprivateschools.co.za/listing/the-kings-primary-school-white-river/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"The King's School White River was started at Africa School of Missions in 1987, but changed hands in 2014 to make way for new owners and a brand new dynamic management team. We host Students from Grade 00 (three to four-year-olds) up to Grade 11 and in 2016 we will have our first Grade 12 group. We strive to offer well-rounded academic training whilst instilling solid principles for studying and thereby achieving better results. We have an openly Christian agenda and endeavour to help learners towards accepting The Lord Jesus as their Saviour and towards making Christian choices that would stand them in good stead for their whole lives. ""...no other name has been given , whereby man will be saved."" (Acts 4:12) 21 Khumalo Dr, White River, 1240, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","21 Khumalo Dr, White River, 1240, South Africa"
Gauteng,Centurion,info@pvrca.co.za,https://www.stteresas.co.za/,,https://saprivateschools.co.za/listing/pierre-van-ryneveld-christian-academy-primary-school/,English,Afrikaans,Dual-Medium,Centurion,Facebook,7:00 am - 3:00 pm,"We are a non-racial, church-based, Christian School with a mission to serve the families of our school. Our objective is to provide a Christ-centred, Bible-based excellent academic education, which will equip students with Christian character and life skills to enable them to fulfill their God appointed potential in adult life. It is our mission to Teach children to read for knowledge Teach them to study for understanding Build their characters See Centurion SchoolsPierre Van Ryneveld Christian School, Spitfire Avenue, Pierre van Ryneveld Park, Centurion, South Africa, South AfricaPierre Van Ryneveld Christian School, Spitfire Avenue, Pierre van Ryneveld Park, Centurion, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Pierre Van Ryneveld Christian School, Spitfire Avenue, Pierre van Ryneveld Park, Centurion, South Africa, South Africa"
Eastern Cape,Matatiele,info@stmonicas.za.net,https://www.stteresas.co.za/,,https://saprivateschools.co.za/listing/st-monicas-diocesan-pre-school/,English,CAPS,,Grade R,Facebook,7:00 am - 3:00 pm,"St Monica's Diocesan School is an English Medium, non racial co-educational school, providing a solid foundation, (emotionally, intellectually and socially) that prepares the child for life in a multi-cultural world and develops the child to his/her full potential in order to face the future with confidence.44 Station St, Matatiele, 4730, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","44 Station St, Matatiele, 4730, South Africa"
Wynberg,Western Cape,v.funani@isct.co.za,,,https://saprivateschools.co.za/listing/international-primary-school-of-cape-town/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"International School of Cape Town The International School of Cape Town is not subsidised in any way by the State. To ensure high standards of education, class size will be limited to 20 students per class in Primary School and 24 in High School. School fees include all textbooks and educational materials. Our fees are set at a level, which covers operating expenditure and capital development is covered by a R7500 non-refundable placement fee. Tuition fees are in line with other member schools of the Independent Schools Association of South Africa. Parents interested in enrolling their children are invited to arrange an interview with the Admissions Officer to visit the school and meet with the relevant Key Stage Head in the Primary School or the Director of Studies in the High School. An information pack, including an Application Form will be handed to you at the interview. Appropriate placement tests will take place once an application form, together with R500 registration fee (R650 if paying in foreign currency), is received by us.Edinburgh Drive, Wynberg, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Edinburgh Drive, Wynberg, Cape Town, South Africa, South Africa"
Western Cape,Winelands,stellenbosch@waldorfschool.org.za,,,https://saprivateschools.co.za/listing/stellenbosch-waldorf-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Waldorf education is a dynamic, broad approach to education. It is ""preparation for the whole of life"" that cannot necessarily be duplicated in a traditional school setting. As we emphasize holistic educational practices, we focus not only on academic education but also on the building of inner strength and character. Individualism is encouraged, with a profound, positive effect on the children. The child's feeling and will are valued. At the Stellenbosch Waldorf School, every child is recognized as a creative individual, who has a contribution to make to humankind. Here, no child gets lost in the crowd. The Stellenbosch Waldorf School is an independent school where children from all the different communities that live in the Boland and Helderberg's exquisitely beautiful towns and farms can develop into adults who have been empowered for thinking and living in a challenging world, prepared for contributing to the building of sustainable communities, and whose individual creativity has been allowed to flourish. See Stellenbosch Schools Spier Campus, Annandale Road, Santa Rd, Stellenbosch, 7600, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Spier Campus, Annandale Road, Santa Rd, Stellenbosch, 7600, South Africa"
Eastern Cape,Uitenhage,secretary@folcs.co.za,,,https://saprivateschools.co.za/listing/fountain-of-life-christian-high-school/,CAPS,,Eastern Cape,Instagram,YouTube,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.66 Caledon St, Central, Kariega, 6229, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","66 Caledon St, Central, Kariega, 6229, South Africa"
