Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Kwazulu Natal,Durban,info@dsdurban.co.za,,,https://saprivateschools.co.za/listing/deutche-schule-durban-primary-school/,IEB,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"The Deutsche Schule Durban is an independent German school that is situated in beautiful grounds and buildings in Cowies Hill and offers a holistic education for children between the ages of 18 Months and 13 years, from Kindergarten to Grade 7. Established in 1971, the DSD is affiliated to the Independent Schools Association of Southern Africa (ISASA). In an increasingly globalised world, there are more and more non-German-speaking families choosing to give their child the benefit of German as an additional language. At present there are approximately 150 pupils in our school and the school has developed into a well-known educational institution in the Durban area, with top local high schools eagerly wishing to recruit its Grade 7 school leavers. From grade 8 onwards, the DSD continues to offer German as a subject to its alumni and helps them to prepare for the German Language Certificate exams. ? All lessons from Kindergarten to Grade 4 are taught in German, and from Grade 5 lessons are conducted in English but with German offered as a compulsory subject at first language level.34 Stafford Rd, Woodside, Westville, 3630, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","34 Stafford Rd, Woodside, Westville, 3630, South Africa"
Gauteng,Sandton,admin@kidsinternational.co.za,,,https://saprivateschools.co.za/listing/kim-field-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to the Kim Field Academy. Comprised of three divisions, each offering uncompromising levels of excellence we believe in putting the interest of your child first above all else. By constantly improving on our facilities and adapting our environment to global trends, your child will grow into a self-assured confident individual. Centrally situated in the heart of Fourways, Johannesburg we are well located between suburbs including Lonehill, Dainfern, Broadacres, Craigavon and Magaliessig. Kim Field Academy Private Primary School Education: Kim Field Academy Private Primary Education is an initiative to combine high quality primary education with the development of arts and culture. With small classes of no more than 15 pupils we ensure your child receives individual attention from our qualified teachers whilst our brand new CAPS curriculum keeps your child at the leading edge of current educational standards. As part of your child's education he/ she will also receive expert tutoring in the arts including all forms of dancing, musical instruments, vocal coaching and stage performance making this the first primary education facility of its kind in South Africa. To top it off, we offer this outstanding level of education at a very reasonable cost to you as parent.Kim Field Academy, Kingfisher Drive, Fourways, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","Kim Field Academy, Kingfisher Drive, Fourways, Sandton, South Africa, South Africa"
Gauteng,Centurion,info@pvrca.co.za,,,https://saprivateschools.co.za/listing/pierre-van-ryneveld-christian-academy-pre-school/,Afrikaans,Dual-Medium,IEB,Grade RR,Grade R,7:00 am - 3:00 pm,"We are a non-racial, church-based, Christian School with a mission to serve the families of our school. Our objective is to provide a Christ-centred, Bible-based excellent academic education, which will equip students with Christian character and life skills to enable them to fulfill their God appointed potential in adult life. It is our mission to Teach children to read for knowledge Teach them to study for understanding Build their characters See Centurion SchoolsPierre Van Ryneveld Christian School, Spitfire Avenue, Pierre van Ryneveld Park, Centurion, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","Pierre Van Ryneveld Christian School, Spitfire Avenue, Pierre van Ryneveld Park, Centurion, South Africa, South Africa"
Western Cape,Helderberg,principal@vergezicht.co.za,,,https://saprivateschools.co.za/listing/vergezicht-private-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"Vergezicht Private School in Somerset West, creates a learning support milieu to learners who may find it difficult to adapt and flourish in big schools. Vergezicht Private School offers Afrikaans and English speaking pupils a remedial environment in which everyone is encouraged to achieve their potential. We teach learners from Grade R to Grade 7 and are ideally suited for children with ADHD, barriers to learning and those who need the emotional security of small classes. Vergezicht Private School, registered with the WCED, has small classes with an average of 11 learners per class. See Somerset West area on map to see other schools nearby.Prospect House, Morkel St, Somerset West, Cape Town, 7130, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","Prospect House, Morkel St, Somerset West, Cape Town, 7130, South Africa"
Gauteng,Randburg,info@fairmontacademy.co.za,,,https://saprivateschools.co.za/listing/fairmont-academy-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"We are an institution of excellence but we do not want to promote elitism. With elitism you exclude and as a community school we embrace all differences. By exposing our learners, parents and staff to diversity, we develop a balanced and caring school as well as individuals who will be an asset to our country.67 Kessel St, Fairland, Randburg, 2030, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","67 Kessel St, Fairland, Randburg, 2030, South Africa"
Western Cape,Northern Suburbs,admissions@escs.org.za,219 751 980,www.escs.org.za,https://saprivateschools.co.za/listing/el-shaddai-christian-high-school/,Chess,Cricket,Cross-Country,Debating,Drama,7:00 am - 3:00 pm,"Established in 1993 by El Shaddai Christian Church, the El Shaddai Christian School is an independent, co-educational, Christian School situated amongst the rolling hills of the beautiful green suburb of Durbanville, in Cape Town, South Africa.At El Shaddai Christian School you will discover a dynamic community of faith, engaging in a variety of ventures as we disciple precious Grade 00-12 image bearers. In our pursuit of an abundant, flourishing life, we leave no stone unturned as we educate the mind, train the heart, and form strong bonds of friendship. As followers of Christ we create culture and play sport, reach out through acts of service and eagerly learn how to live confidently and faithfully in the 21st century, leaving a legacy far beyond.There are few things in the world we cherish more than to grow, equip and send. To us it is more than a motto. Discipleship drives our mission, refocuses our vision and defines our values.We want to deliberately disciple students in order for them to grow in their individual identity in Christ as we develop their character.It is essential for us to equip them with a solid academic foundation on which we can build to develop the whole person. We create opportunities so that every student can be equipped with and practice essential 21st Century skills through various vehicles.We nurture their gifting in order for us to send them out as salt and light into all domains of society to advance God’s Kingdom by beingAuthentic Agents of ReconciliationCompassionate LeadersDiligent StewardsDiscerning CommunicatorsEthical InfluencersInnovative Problem-solvers ...and much more.We are simply revitalised by the task at hand and would be thrilled if you visit our website (https://escs.org.za/) to learn more about us.In our High School, we aspire to shape confident and responsible students as they pursue excellence in academics to fulfil their God-given purpose in society. The Junior High School Phase follows an enriched national curriculum exposing students to a wide range of subjects and skills in preparation for the Cambridge Assessment International Curriculum in the Senior High School Phase. The internationally benchmarked Cambridge curriculum encourages reflective, innovative and engaged students who can meet the demands of a changing world. The Cambridge IGCSE and AS Level courses in Grades 10 to 12 ensure that our Matrics’ qualifications are accepted for University and College entry, as well as for employment purposes globally. In addition, our Biblical integration ensures that students engage with the content in a meaningful way as they are being equipped to be ethical influencers in society.Culture Expressions create safe opportunities where students can enjoy themselves and flourish while being equipped with essential skills that will allow them to be Culture Creators in the 21st Century. Students will find that our clubs are meaningful and give them a sense of belonging where they can be bold and brave, as well as provide fantastic opportunities to build lasting friendships with others around common interests. Clubs include Event Expression; Media Expressions; Production Crew; Performing Expressions with Drama, Dancing and Singing and the Sanctified Worship band; Life Expressions with public speaking, debating , chess , eco club and EisteddfodThe Sport Department seeks to improve the physical and emotional health of our students through participation in both competitive and recreational sports in a safe environment. In addition, we strive to use sport as a vehicle for discipling, camaraderie and relationship building. In all sporting codes, character qualities are key values that are emphasised regularly. During competitive events outside of school we place high value on the opportunity to live out our testimony. Sporting codes: Athletics; Swimming; Hockey; Netball; SquashSchool Life seeks to ensure that the participation at school events and connection between students cultivates the overall well-being of the individual. The Grade 12 Leadership Team runs events that encourage cross-grade and cross-school interaction in order to create an atmosphere of camaraderie and unity. Students express their creativity, enlarge their friendship circles and learn in an environment that goes beyond the classroom or extracurricular programme. Student-led events inspire collaboration and provide students with opportunities to exercise their leadership skills while implementing their unique vision for the year. It is invigorating witnessing students living life to the full. Activities include: Interschools’ cheerleading, camps, assemblies, termly events that encourage wider school community interaction, Appreciation Day and other themed civvies days, trading days, grade socials, High School dances, Founders’ Day celebrations, and the like.Headmaster,Mr Siebert J. Myburgh6 Langeberg Rd, Durbanville, Cape Town, 7550, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","6 Langeberg Rd, Durbanville, Cape Town, 7550, South Africa"
Kwazulu Natal,Kwambonambi,info.grantleigh@curro.co.za,,,https://saprivateschools.co.za/listing/grantleigh-high-school/,CAPS,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.District Road P386 Mposa, 3915, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","District Road P386 Mposa, 3915, South Africa"
Western Cape,George,admin@kingsleyprivateschool.co.za,,,https://saprivateschools.co.za/listing/kingsley-private-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Kingsley Private uses; among others; Accelerated Christian Education System (ACE), a comprehensive educational system, driven by dedicated Educators who motivate and support parents in their quest to help their children reach their maximum potential in school and in life. The ACE program utilises results-driven processes rather than conventionally applied time-focussed education curricula. At Kingsley we determine each student's Unique Learning Profile (genetic) with God-given abilities and talents and has developed a learning approach that accommodates learners' individual capabilities. The curriculum makes it possible for the learner, to achieve their full academic potential. This is the foundation upon which future learning is built. From preschool to grade 12, each learner discovers how to: Set goals and meet deadlines Develop critical-thinking skills Think creatively and independently The ACE program covers the critical outcomes and minimum standards of the National Curriculum Statements (NCS) as prescribed by the Department of Education in South Africa. This includes Learner and Teacher Support Materials (LTSM's). See George area on map to see other schools nearby.Kingsley All in One Educentre (Private School), Albert Street, George South, George, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:50 am local time","Kingsley All in One Educentre (Private School), Albert Street, George South, George, South Africa, South Africa"
Gauteng,Sandton,school@clps.co.za,,,https://saprivateschools.co.za/listing/christian-life-private-primary-school/,Computer Applications Technology (CAT),Engineering Graphics and Design,Electrical Technology,Life Sciences,Mathematical Literacy,7:00 am - 3:00 pm,"We strive for academic excellence in a well-disciplined, friendly and supportive environment. As you walk through our classrooms and grounds, you will feel and see a sense of peace and diligence and a look of joy on the faces of our staff and children.15 Twain Ave, Buccleuch, Sandton, 2090, South Africa15 Twain Ave, Buccleuch, Sandton, 2090, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","15 Twain Ave, Buccleuch, Sandton, 2090, South Africa"
Kwazulu Natal,Pietermaritzburg,marketing@epworth.co.za,,,https://saprivateschools.co.za/listing/epworth-girls-high-school/,CAPS,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"Epworth High School for Girls is one of South Africa's leading and most sought-after independent schools, providing a rich and holistic education for girls - boarders and day scholars - from Grade 8 to Grade 12.? Epworth is located in Pietermaritzburg, KwaZulu-Natal on a picturesque 15-hectare park-like campus with an enviable range of facilities. It has a distinct Methodist ethos and boasts over 120 years of nurturing and moulding young women into responsible citizens. ? The small tight-knit community of approximately 370 pupils allows each girl to find her niche and to grow and excel so that she can reach her full potential. There are three classes per grade with a maximum of 26 pupils per class. Epworth consistently achieves 100 percent pass rate in the National Independent Examination Board (IEB) Senior Certificate examinations. The majority of Grade 12 pupils are accepted for tertiary studies at their universities of choice.? At Epworth, learning extends well beyond the classroom. Thriving sporting, cultural and outreach programmes complement the excellent academic curriculum, encouraging discipline and teamwork. ? See Pietermaritzburg area on map to see other schools nearby. 95 Golf Rd, Scottsville, Pietermaritzburg, 3201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","95 Golf Rd, Scottsville, Pietermaritzburg, 3201, South Africa"
Western Cape,Somerset West,info@mondeorecoschool.co.za,,,https://saprivateschools.co.za/listing/mondeor-eco-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Mondeor Eco School began in 2007 with one learner and one teacher. There are now more than 350 learners and more than 70 staff! With our first decade behind us, we set our sights on new targets. Instead of explosive growth, we want to recommit to sustainability, responsibility and community. With this in mind, we are rooted in our values and the things that have made our school what it is today. Our efforts are aimed at being recognised as an institution and having a presence in the community. We hope this website expresses our renewed vision for the future, and what we can offer as an institution. See Somerset West area on map to see other schools nearby.Mondeor Eco School, Mondeor Road, Helderberg Rural, Sir Lowry""s Pass, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","Mondeor Eco School, Mondeor Road, Helderberg Rural, Sir Lowry""s Pass, South Africa, South Africa"
Kwazulu Natal,Estcourt,info@mccmidlands.co.za,,,https://saprivateschools.co.za/listing/estcourt-christian-academy-high-school/,CAPS,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"January 1998 saw the opening of our Christian School (Estcourt Christian Academy) on the church premises in Estcourt, which provides children with education from Grade One to Grade Twelve. ECA is situated at the Centre, operates the Accelerated Christian Education programme and caters for children from Grade One to Grade Twelve. ? Good St, Brewitt Park, Estcourt, 3310, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","Good St, Brewitt Park, Estcourt, 3310, South Africa"
Jhb South,Alberton,optim-ed@vodamail.co.za,http://www.sggs.co.za/,,https://saprivateschools.co.za/listing/optim-ed-learning-centre-primary-school/,English,IEB,,Gauteng,Facebook,7:00 am - 3:00 pm,"Optim-Ed Learning Centre is an independent special needs school located in Alberton Johannesburg. We cater for learners aged between 3 years to 18 years of age that have special educational or physical needs. Optim-Ed Learning Centre is registered with the Department of Education as a special needs school. The school was founded in 2009 by Morgen Erasmus and Dr Tracey Naude and is founded on Christian principles. Our aim is to allow each individual the opportunity to reach his/her fullest potential and be an active member of society. Our motto is ""A Window of Opportunity"". We believe that working holistically we give learners the opportunity to reach their potential. ? Mission and Vision Statement To provide all learners with a nurturing, structured and stimulating learning environment in which each child can develop his/her unique personality and positive self-concept through education, support, play and love. Emotional and social skills to become functional citizens in society where they may make a contribution in a sheltered working environment. ? ? See Alberton area on map to see other schools nearby.Optim - Ed Learning Centre, Bamboo St, Brackendowns, Alberton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","Optim - Ed Learning Centre, Bamboo St, Brackendowns, Alberton, South Africa, South Africa"
Kwazulu Natal,Pinetown,0317022614@efg.co.za,,,https://saprivateschools.co.za/listing/forest-dene-preprimary-and-creche-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.34 Bartlett Rd, Farningham Ridge, Pinetown, 3610, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","34 Bartlett Rd, Farningham Ridge, Pinetown, 3610, South Africa"
Gauteng,Midrand,midrand@taalct.co.za,,,https://saprivateschools.co.za/listing/taal-net-midrand-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Study the Taal -Net way is the flexible, accessible way to brush up on your skills, advance your career and realize your dreams. Taal-Net International makes it easier for you. You will also have access to individual attention from qualified tutors and other support staff. 520 Boxer Rd, Glen Austin AH, Midrand, 1685, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","520 Boxer Rd, Glen Austin AH, Midrand, 1685, South Africa"
Kwazulu Natal,Pinetown,mdimarco@stmarysdsg.co.za,,,https://saprivateschools.co.za/listing/st-marys-dsg-kloof-primary-school/,IEB,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Offering boarding from Grade 8. We believe that inspired girls become remarkable women, which is why we strive to help instill in our girls the curiosity to think, and the character to thrive, and we've been doing this since 1906. 30 St Marys Rd, Kloof, Durban, 3640, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:51 am local time","30 St Marys Rd, Kloof, Durban, 3640, South Africa"
